user_id,segment,plan_type,country,acquisition_channel,tenure_days,monthly_spend_usd,is_mobile_primary
u0006018,casual,starter,JP,social,3,111.46,0
u0006019,new_user,free,GB,social,450,0.0,1
u0006020,casual,pro,US,organic,865,76.11,1
u0006021,casual,free,US,direct,1824,0.0,1
u0006022,casual,free,NL,referral,946,0.0,1
u0006023,casual,free,CA,direct,1820,0.0,0
u0006024,casual,pro,NL,social,37,66.97,0
u0006025,casual,starter,NL,email,204,131.02,0
u0006026,power_user,starter,CA,email,727,147.1,0
u0006027,at_risk,free,GB,email,101,0.0,0
u0006028,power_user,free,NL,paid_search,559,0.0,1
u0006029,new_user,free,GB,organic,1020,0.0,0
u0006030,at_risk,free,CA,organic,1033,0.0,1
u0006031,casual,pro,CA,direct,454,124.28,1
u0006032,casual,starter,BR,organic,1474,131.13,1
u0006033,at_risk,starter,US,paid_search,949,90.14,1
u0006034,champion,free,US,email,217,0.0,1
u0006035,at_risk,free,CA,paid_search,1112,0.0,0
u0006036,casual,pro,JP,email,1751,16.85,1
u0006037,at_risk,starter,US,direct,247,127.66,0
u0006038,power_user,pro,GB,referral,730,65.07,0
u0006039,at_risk,free,CA,organic,1213,0.0,1
u0006040,casual,starter,CA,organic,601,134.4,0
u0006041,casual,free,US,social,1096,0.0,1
u0006042,casual,starter,GB,social,260,38.49,0
u0006043,at_risk,free,US,direct,1033,0.0,1
u0006044,at_risk,free,GB,paid_search,1259,0.0,1
u0006045,casual,starter,NL,organic,267,37.63,1
u0006046,new_user,starter,AU,referral,999,14.59,0
u0006047,casual,starter,GB,paid_search,101,113.12,0
u0006048,champion,starter,GB,email,1596,10.38,1
u0006049,at_risk,free,US,organic,98,0.0,0
u0006050,casual,free,US,paid_search,570,0.0,1
u0006051,power_user,free,US,direct,1274,0.0,1
u0006052,new_user,free,AU,organic,1771,0.0,0
u0006053,casual,pro,US,paid_search,1034,143.93,1
u0006054,at_risk,pro,US,email,330,124.29,0
u0006055,casual,pro,AU,organic,628,141.54,0
u0006056,new_user,free,JP,direct,597,0.0,1
u0006057,casual,starter,FR,social,781,24.93,0
u0006058,power_user,free,GB,paid_search,287,0.0,1
u0006059,casual,free,DE,organic,804,0.0,0
u0006060,new_user,pro,IN,email,108,0.53,0
u0006061,casual,free,CA,referral,1057,0.0,1
u0006062,at_risk,starter,JP,social,1462,130.27,0
u0006063,at_risk,starter,FR,referral,1369,59.49,0
u0006064,casual,free,GB,email,1460,0.0,0
u0006065,casual,free,US,organic,142,0.0,1
u0006066,power_user,pro,BR,email,28,63.42,0
u0006067,casual,free,AU,organic,364,0.0,1
u0006068,champion,pro,BR,paid_search,1187,120.21,0
u0006069,new_user,free,NL,organic,1220,0.0,0
u0006070,at_risk,pro,NL,direct,1026,130.82,0
u0006071,at_risk,free,CA,direct,399,0.0,1
u0006072,new_user,free,JP,paid_search,1121,0.0,0
u0006073,new_user,starter,US,direct,674,72.62,1
u0006074,new_user,free,US,direct,303,0.0,1
u0006075,champion,free,US,organic,196,0.0,1
u0006076,casual,pro,DE,organic,1149,4.57,1
u0006077,casual,free,CA,referral,863,0.0,1
u0006078,casual,free,AU,referral,1202,0.0,0
u0006079,casual,pro,NL,organic,999,13.08,1
u0006080,at_risk,enterprise,US,organic,514,99.29,1
u0006081,casual,free,GB,organic,925,0.0,0
u0006082,power_user,starter,DE,paid_search,334,53.97,1
u0006083,power_user,free,JP,organic,1431,0.0,1
u0006084,power_user,pro,JP,referral,1662,27.79,1
u0006085,at_risk,free,CA,referral,425,0.0,1
u0006086,new_user,free,US,paid_search,822,0.0,0
u0006087,new_user,pro,IN,paid_search,1338,53.79,1
u0006088,at_risk,starter,US,email,219,68.01,0
u0006089,casual,pro,US,organic,344,6.05,0
u0006090,casual,starter,CA,email,495,12.51,1
u0006091,at_risk,free,US,paid_search,954,0.0,0
u0006092,power_user,starter,US,referral,443,140.14,1
u0006093,casual,free,NL,paid_search,979,0.0,0
u0006094,new_user,free,US,direct,16,0.0,1
u0006095,at_risk,free,US,direct,865,0.0,1
u0006096,casual,starter,JP,organic,1037,35.57,0
u0006097,casual,free,NL,organic,15,0.0,0
u0006098,at_risk,free,NL,paid_search,592,0.0,1
u0006099,casual,free,CA,email,1810,0.0,0
u0006100,casual,starter,FR,paid_search,672,51.54,1
u0006101,power_user,free,GB,referral,1576,0.0,1
u0006102,casual,free,US,social,1709,0.0,1
u0006103,new_user,free,IN,referral,718,0.0,1
u0006104,casual,free,GB,social,938,0.0,0
u0006105,power_user,starter,GB,direct,724,81.19,0
u0006106,casual,pro,AU,organic,1223,3.48,0
u0006107,at_risk,starter,US,referral,585,0.95,0
u0006108,new_user,free,NL,direct,849,0.0,1
u0006109,at_risk,free,US,paid_search,1387,0.0,1
u0006110,new_user,starter,US,email,267,136.21,0
u0006111,casual,starter,NL,direct,909,88.66,0
u0006112,at_risk,starter,US,email,999,9.52,1
u0006113,casual,free,US,paid_search,546,0.0,1
u0006114,power_user,free,CA,email,1320,0.0,0
u0006115,casual,free,CA,email,1803,0.0,1
u0006116,at_risk,starter,AU,referral,838,55.27,1
u0006117,power_user,free,US,paid_search,514,0.0,0
u0006118,casual,free,GB,paid_search,1385,0.0,1
u0006119,new_user,starter,US,social,125,36.08,1
u0006120,at_risk,starter,US,social,291,96.39,0
u0006121,new_user,starter,CA,email,800,111.79,1
u0006122,at_risk,free,US,email,678,0.0,0
u0006123,power_user,pro,BR,organic,671,10.03,0
u0006124,champion,enterprise,AU,organic,963,119.77,1
u0006125,casual,pro,US,referral,345,9.72,0
u0006126,power_user,free,DE,organic,985,0.0,1
u0006127,power_user,pro,US,email,1002,133.12,1
u0006128,at_risk,free,AU,email,1783,0.0,0
u0006129,casual,free,GB,direct,1201,0.0,0
u0006130,casual,free,US,referral,1699,0.0,1
u0006131,at_risk,pro,US,paid_search,649,6.15,1
u0006132,casual,free,FR,referral,752,0.0,0
u0006133,casual,pro,US,social,336,66.03,0
u0006134,casual,pro,US,referral,253,140.01,1
u0006135,new_user,free,FR,referral,1390,0.0,0
u0006136,power_user,free,US,email,831,0.0,1
u0006137,casual,free,US,organic,918,0.0,1
u0006138,power_user,free,CA,organic,670,0.0,0
u0006139,champion,free,US,organic,484,0.0,0
u0006140,power_user,starter,GB,paid_search,1450,120.91,0
u0006141,at_risk,pro,JP,referral,10,146.47,1
u0006142,new_user,free,GB,referral,1603,0.0,0
u0006143,new_user,free,GB,paid_search,1125,0.0,0
u0006144,new_user,pro,GB,social,299,75.38,1
u0006145,new_user,free,DE,organic,1521,0.0,0
u0006146,casual,free,NL,email,737,0.0,0
u0006147,power_user,enterprise,US,email,231,126.28,1
u0006148,new_user,free,US,referral,513,0.0,0
u0006149,casual,starter,GB,email,1677,138.04,1
u0006150,at_risk,enterprise,US,referral,18,28.53,1
u0006151,new_user,free,US,referral,454,0.0,1
u0006152,casual,enterprise,FR,direct,927,93.18,1
u0006153,power_user,starter,FR,email,1346,121.5,1
u0006154,casual,pro,NL,organic,936,128.76,1
u0006155,at_risk,starter,US,organic,1797,37.79,1
u0006156,casual,starter,US,organic,583,23.31,1
u0006157,at_risk,starter,US,referral,1434,89.15,0
u0006158,at_risk,free,DE,social,1686,0.0,0
u0006159,power_user,starter,CA,paid_search,520,82.66,1
u0006160,power_user,free,GB,email,1378,0.0,0
u0006161,casual,starter,JP,referral,807,55.24,1
u0006162,casual,free,DE,social,1282,0.0,0
u0006163,casual,pro,GB,organic,1586,9.13,0
u0006164,power_user,pro,IN,social,1671,98.6,1
u0006165,new_user,free,NL,social,877,0.0,1
u0006166,power_user,free,GB,organic,109,0.0,1
u0006167,casual,starter,NL,organic,67,113.74,0
u0006168,at_risk,starter,US,direct,831,13.38,1
u0006169,at_risk,enterprise,IN,social,655,62.87,0
u0006170,at_risk,starter,US,social,506,55.56,0
u0006171,power_user,starter,CA,email,1232,92.21,1
u0006172,casual,free,IN,organic,837,0.0,0
u0006173,new_user,free,CA,referral,1729,0.0,0
u0006174,at_risk,free,US,email,1495,0.0,0
u0006175,casual,free,FR,referral,1740,0.0,0
u0006176,casual,starter,US,paid_search,1535,98.37,0
u0006177,power_user,enterprise,JP,paid_search,201,32.46,1
u0006178,at_risk,starter,US,organic,1125,2.51,1
u0006179,power_user,free,AU,direct,1429,0.0,0
u0006180,at_risk,free,US,organic,1392,0.0,0
u0006181,casual,free,US,organic,1280,0.0,1
u0006182,casual,free,US,organic,1517,0.0,0
u0006183,new_user,free,NL,organic,1200,0.0,0
u0006184,at_risk,starter,DE,email,1804,99.33,1
u0006185,at_risk,pro,US,referral,924,142.68,0
u0006186,casual,free,AU,paid_search,1390,0.0,0
u0006187,casual,free,US,paid_search,1425,0.0,0
u0006188,casual,free,US,email,1199,0.0,0
u0006189,casual,free,AU,organic,414,0.0,0
u0006190,at_risk,free,US,email,658,0.0,0
u0006191,new_user,free,US,organic,718,0.0,1
u0006192,casual,free,NL,organic,1387,0.0,1
u0006193,new_user,free,CA,referral,112,0.0,0
u0006194,at_risk,free,CA,organic,862,0.0,1
u0006195,casual,starter,US,email,1605,86.69,0
u0006196,casual,starter,US,organic,1331,26.23,0
u0006197,new_user,free,NL,direct,109,0.0,0
u0006198,power_user,starter,US,direct,245,40.83,1
u0006199,new_user,free,US,social,617,0.0,0
u0006200,new_user,starter,AU,organic,1174,4.32,0
u0006201,champion,free,AU,email,713,0.0,1
u0006202,at_risk,enterprise,US,organic,1365,28.78,0
u0006203,casual,pro,AU,email,264,54.66,1
u0006204,power_user,starter,US,referral,1097,12.48,1
u0006205,new_user,pro,NL,organic,311,112.92,1
u0006206,casual,pro,US,organic,576,69.68,0
u0006207,casual,starter,US,paid_search,1163,15.44,1
u0006208,casual,free,US,organic,974,0.0,1
u0006209,at_risk,free,US,referral,693,0.0,0
u0006210,casual,free,US,email,168,0.0,0
u0006211,power_user,pro,US,organic,310,145.18,1
u0006212,at_risk,starter,US,social,365,90.17,0
u0006213,casual,pro,BR,referral,1578,94.88,0
u0006214,new_user,free,FR,email,1296,0.0,1
u0006215,casual,pro,US,organic,1072,124.74,1
u0006216,casual,free,NL,direct,1577,0.0,0
u0006217,casual,starter,US,paid_search,776,42.39,1
u0006218,casual,free,AU,referral,782,0.0,1
u0006219,new_user,free,NL,organic,844,0.0,0
u0006220,power_user,free,US,email,1315,0.0,1
u0006221,power_user,free,US,organic,1814,0.0,0
u0006222,casual,free,NL,direct,262,0.0,0
u0006223,at_risk,free,NL,paid_search,1166,0.0,0
u0006224,at_risk,free,US,organic,1781,0.0,1
u0006225,casual,free,BR,social,423,0.0,1
u0006226,power_user,free,GB,organic,1612,0.0,0
u0006227,at_risk,starter,NL,referral,276,92.22,0
u0006228,casual,starter,GB,organic,1722,75.04,1
u0006229,casual,free,NL,referral,1103,0.0,0
u0006230,casual,free,US,referral,845,0.0,1
u0006231,at_risk,free,US,email,1497,0.0,0
u0006232,casual,pro,IN,social,806,61.98,1
u0006233,casual,free,CA,referral,445,0.0,1
u0006234,new_user,free,CA,organic,1581,0.0,0
u0006235,new_user,free,US,paid_search,966,0.0,0
u0006236,power_user,free,DE,referral,139,0.0,0
u0006237,casual,free,JP,social,179,0.0,1
u0006238,casual,free,US,social,18,0.0,0
u0006239,casual,starter,BR,email,603,58.62,0
u0006240,casual,starter,US,direct,304,78.42,0
u0006241,casual,free,US,paid_search,718,0.0,1
u0006242,new_user,free,US,organic,1349,0.0,0
u0006243,new_user,free,FR,organic,622,0.0,1
u0006244,casual,pro,US,referral,135,25.33,0
u0006245,new_user,starter,IN,organic,71,14.61,0
u0006246,power_user,free,FR,email,894,0.0,1
u0006247,casual,starter,US,paid_search,1102,133.86,1
u0006248,casual,free,US,email,1099,0.0,1
u0006249,new_user,pro,DE,organic,1177,10.34,1
u0006250,at_risk,free,JP,direct,764,0.0,1
u0006251,at_risk,starter,BR,organic,305,104.75,0
u0006252,new_user,free,US,social,782,0.0,0
u0006253,new_user,starter,US,email,1236,80.18,0
u0006254,power_user,starter,JP,email,482,77.41,1
u0006255,casual,starter,GB,paid_search,1581,109.98,1
u0006256,casual,starter,FR,social,842,65.91,1
u0006257,casual,free,IN,direct,1729,0.0,1
u0006258,new_user,free,US,paid_search,1157,0.0,0
u0006259,power_user,free,FR,direct,1604,0.0,0
u0006260,at_risk,starter,CA,organic,1497,72.13,0
u0006261,casual,starter,FR,organic,1502,116.4,0
u0006262,at_risk,free,US,organic,1132,0.0,1
u0006263,power_user,pro,JP,social,389,61.92,0
u0006264,casual,starter,JP,paid_search,216,25.87,1
u0006265,casual,pro,US,email,250,22.17,0
u0006266,casual,starter,US,organic,1397,55.22,0
u0006267,power_user,free,NL,social,120,0.0,0
u0006268,casual,starter,NL,social,1015,57.29,1
u0006269,casual,free,US,organic,1098,0.0,1
u0006270,new_user,free,BR,referral,317,0.0,1
u0006271,at_risk,enterprise,BR,organic,1322,108.66,1
u0006272,power_user,pro,GB,organic,1543,116.93,0
u0006273,power_user,starter,GB,social,31,94.4,1
u0006274,new_user,starter,US,referral,1398,141.89,0
u0006275,new_user,free,IN,email,815,0.0,1
u0006276,casual,free,GB,paid_search,785,0.0,0
u0006277,casual,pro,JP,direct,1032,44.42,1
u0006278,casual,free,IN,email,762,0.0,0
u0006279,at_risk,free,US,direct,1060,0.0,1
u0006280,new_user,free,AU,direct,1525,0.0,0
u0006281,power_user,starter,US,paid_search,1038,124.9,1
u0006282,casual,free,GB,email,1429,0.0,1
u0006283,new_user,free,GB,email,452,0.0,1
u0006284,casual,starter,AU,paid_search,1441,30.17,0
u0006285,casual,pro,US,paid_search,343,12.8,0
u0006286,casual,pro,US,paid_search,255,82.06,1
u0006287,casual,free,NL,organic,1196,0.0,0
u0006288,casual,starter,US,organic,1478,88.3,0
u0006289,at_risk,free,GB,paid_search,1100,0.0,1
u0006290,casual,starter,AU,referral,1283,90.23,1
u0006291,at_risk,starter,IN,paid_search,1048,10.36,1
u0006292,casual,free,NL,social,1813,0.0,1
u0006293,power_user,free,US,referral,1113,0.0,0
u0006294,casual,free,DE,paid_search,1276,0.0,1
u0006295,casual,starter,US,direct,180,103.94,0
u0006296,casual,free,AU,referral,859,0.0,0
u0006297,power_user,free,JP,email,556,0.0,1
u0006298,at_risk,free,US,organic,295,0.0,1
u0006299,power_user,pro,CA,organic,1637,101.76,1
u0006300,at_risk,free,US,email,142,0.0,1
u0006301,at_risk,starter,US,paid_search,707,109.41,0
u0006302,at_risk,starter,US,referral,476,116.29,1
u0006303,new_user,free,JP,paid_search,542,0.0,0
u0006304,casual,free,US,social,47,0.0,1
u0006305,new_user,free,US,email,919,0.0,1
u0006306,casual,starter,DE,direct,979,141.7,1
u0006307,new_user,pro,GB,social,1218,78.23,1
u0006308,casual,free,US,paid_search,379,0.0,0
u0006309,power_user,pro,US,social,358,84.11,1
u0006310,at_risk,free,US,social,1096,0.0,1
u0006311,new_user,starter,US,social,126,23.62,1
u0006312,casual,pro,AU,paid_search,1037,29.74,1
u0006313,casual,starter,DE,organic,429,22.46,0
u0006314,casual,free,US,social,1764,0.0,1
u0006315,at_risk,enterprise,US,direct,136,57.93,0
u0006316,at_risk,free,US,organic,803,0.0,1
u0006317,new_user,free,DE,paid_search,1622,0.0,0
u0006318,casual,pro,DE,referral,649,143.14,0
u0006319,casual,free,CA,organic,1667,0.0,0
u0006320,power_user,starter,US,organic,1674,78.28,0
u0006321,at_risk,free,US,paid_search,976,0.0,1
u0006322,new_user,pro,CA,social,1552,128.19,1
u0006323,casual,free,US,social,1463,0.0,0
u0006324,new_user,pro,GB,social,691,33.97,0
u0006325,casual,starter,FR,social,1434,142.83,1
u0006326,casual,free,DE,organic,1458,0.0,1
u0006327,new_user,free,US,paid_search,124,0.0,1
u0006328,power_user,enterprise,US,email,1089,74.48,1
u0006329,power_user,free,FR,email,1321,0.0,1
u0006330,at_risk,free,US,organic,1649,0.0,1
u0006331,at_risk,free,BR,organic,399,0.0,0
u0006332,at_risk,free,JP,referral,327,0.0,1
u0006333,power_user,starter,US,organic,225,12.66,1
u0006334,at_risk,free,US,organic,631,0.0,1
u0006335,new_user,starter,US,organic,528,23.27,0
u0006336,new_user,starter,JP,organic,817,89.28,1
u0006337,casual,free,US,social,1256,0.0,1
u0006338,casual,free,BR,paid_search,319,0.0,1
u0006339,casual,starter,US,organic,288,81.96,0
u0006340,casual,free,GB,social,1434,0.0,0
u0006341,casual,free,BR,paid_search,869,0.0,1
u0006342,power_user,pro,GB,organic,1719,36.25,1
u0006343,casual,pro,US,organic,827,103.61,0
u0006344,champion,starter,JP,referral,1295,43.18,0
u0006345,at_risk,free,US,direct,888,0.0,0
u0006346,power_user,free,GB,social,279,0.0,0
u0006347,power_user,free,IN,direct,965,0.0,0
u0006348,casual,starter,DE,referral,258,71.42,0
u0006349,casual,free,US,organic,692,0.0,0
u0006350,casual,free,NL,direct,1193,0.0,0
u0006351,casual,free,US,paid_search,1144,0.0,0
u0006352,new_user,pro,IN,referral,1675,58.34,1
u0006353,at_risk,free,US,paid_search,359,0.0,1
u0006354,at_risk,free,US,organic,958,0.0,1
u0006355,new_user,enterprise,US,email,1260,17.76,0
u0006356,at_risk,free,IN,direct,620,0.0,0
u0006357,casual,free,DE,organic,1644,0.0,1
u0006358,power_user,free,NL,paid_search,662,0.0,1
u0006359,new_user,free,CA,paid_search,1486,0.0,0
u0006360,power_user,pro,DE,email,807,140.98,0
u0006361,casual,free,NL,paid_search,1289,0.0,0
u0006362,new_user,pro,US,referral,1810,4.05,0
u0006363,champion,starter,US,email,137,40.69,0
u0006364,casual,free,DE,organic,802,0.0,1
u0006365,power_user,free,US,social,412,0.0,1
u0006366,power_user,enterprise,AU,organic,456,73.52,1
u0006367,casual,starter,GB,paid_search,1270,60.56,0
u0006368,power_user,free,DE,organic,958,0.0,1
u0006369,casual,free,US,social,529,0.0,1
u0006370,at_risk,free,BR,referral,1635,0.0,0
u0006371,new_user,free,US,email,428,0.0,1
u0006372,new_user,starter,CA,social,1812,21.3,0
u0006373,champion,free,NL,social,1456,0.0,1
u0006374,casual,free,CA,referral,1683,0.0,1
u0006375,power_user,enterprise,US,paid_search,1586,60.45,0
u0006376,power_user,starter,BR,social,900,134.59,0
u0006377,casual,free,GB,social,1818,0.0,0
u0006378,casual,free,BR,referral,1038,0.0,1
u0006379,power_user,free,US,referral,1526,0.0,0
u0006380,power_user,starter,DE,paid_search,938,7.78,0
u0006381,at_risk,free,DE,social,1419,0.0,1
u0006382,at_risk,free,CA,email,1111,0.0,0
u0006383,power_user,pro,NL,organic,1467,77.54,0
u0006384,at_risk,enterprise,DE,direct,304,94.3,0
u0006385,casual,free,AU,direct,1435,0.0,1
u0006386,casual,pro,US,social,515,6.87,0
u0006387,new_user,starter,US,social,437,11.51,0
u0006388,at_risk,free,US,email,382,0.0,0
u0006389,power_user,enterprise,US,social,1257,25.09,0
u0006390,casual,pro,US,direct,1746,84.25,0
u0006391,power_user,starter,CA,organic,252,93.54,1
u0006392,power_user,free,US,organic,851,0.0,1
u0006393,casual,starter,US,social,539,110.7,1
u0006394,casual,starter,DE,organic,1097,36.27,1
u0006395,casual,free,US,organic,868,0.0,0
u0006396,new_user,free,US,email,288,0.0,0
u0006397,at_risk,free,NL,referral,1070,0.0,1
u0006398,at_risk,starter,US,referral,1736,26.07,0
u0006399,casual,free,GB,paid_search,913,0.0,0
u0006400,casual,pro,US,organic,596,126.31,0
u0006401,champion,enterprise,US,social,184,23.29,0
u0006402,new_user,starter,AU,paid_search,1712,141.32,0
u0006403,casual,starter,NL,organic,815,61.06,0
u0006404,power_user,free,US,email,1808,0.0,0
u0006405,casual,starter,US,email,669,93.46,0
u0006406,casual,free,CA,direct,283,0.0,0
u0006407,new_user,starter,IN,paid_search,335,54.25,0
u0006408,casual,free,FR,email,995,0.0,0
u0006409,at_risk,free,DE,referral,608,0.0,0
u0006410,casual,starter,US,paid_search,990,137.25,0
u0006411,power_user,pro,GB,referral,242,93.29,1
u0006412,at_risk,free,US,social,1772,0.0,1
u0006413,new_user,free,US,referral,227,0.0,1
u0006414,casual,free,NL,organic,1676,0.0,1
u0006415,casual,free,US,referral,1685,0.0,1
u0006416,power_user,starter,US,referral,1721,12.23,1
u0006417,champion,free,US,social,70,0.0,1
u0006418,new_user,pro,US,direct,261,113.78,1
u0006419,at_risk,free,BR,organic,1640,0.0,0
u0006420,casual,free,GB,organic,825,0.0,1
u0006421,power_user,free,AU,organic,169,0.0,0
u0006422,at_risk,starter,FR,organic,879,67.78,0
u0006423,casual,free,US,paid_search,823,0.0,0
u0006424,casual,free,GB,email,1605,0.0,1
u0006425,new_user,free,DE,organic,667,0.0,1
u0006426,power_user,free,NL,organic,1589,0.0,0
u0006427,casual,pro,GB,referral,1686,134.32,0
u0006428,new_user,free,US,direct,900,0.0,0
u0006429,new_user,pro,US,paid_search,912,103.12,0
u0006430,at_risk,free,US,paid_search,1549,0.0,0
u0006431,casual,free,GB,direct,51,0.0,0
u0006432,new_user,starter,GB,organic,811,119.5,0
u0006433,at_risk,free,NL,paid_search,1200,0.0,1
u0006434,casual,free,FR,social,397,0.0,0
u0006435,at_risk,free,CA,organic,561,0.0,0
u0006436,casual,enterprise,US,direct,1696,9.61,1
u0006437,new_user,pro,NL,referral,1690,27.53,0
u0006438,casual,pro,IN,organic,977,115.2,0
u0006439,power_user,free,US,referral,6,0.0,1
u0006440,casual,enterprise,US,referral,1479,147.72,0
u0006441,power_user,starter,US,organic,1454,100.15,1
u0006442,champion,pro,JP,social,1556,50.79,0
u0006443,casual,free,US,paid_search,54,0.0,0
u0006444,casual,free,US,social,618,0.0,0
u0006445,power_user,starter,US,email,20,67.72,1
u0006446,at_risk,pro,US,referral,607,75.73,0
u0006447,champion,free,DE,email,358,0.0,1
u0006448,casual,free,US,organic,119,0.0,0
u0006449,power_user,enterprise,GB,social,1570,70.58,1
u0006450,casual,pro,US,direct,1355,137.04,1
u0006451,champion,free,FR,direct,1693,0.0,0
u0006452,new_user,free,JP,organic,1278,0.0,0
u0006453,at_risk,starter,US,organic,411,12.32,1
u0006454,casual,starter,GB,social,1141,96.38,0
u0006455,casual,free,CA,paid_search,545,0.0,0
u0006456,new_user,free,US,referral,989,0.0,0
u0006457,casual,free,CA,social,1500,0.0,1
u0006458,new_user,free,IN,paid_search,1627,0.0,1
u0006459,at_risk,pro,US,organic,914,13.01,0
u0006460,casual,free,DE,organic,948,0.0,1
u0006461,new_user,free,GB,email,1106,0.0,1
u0006462,casual,free,GB,paid_search,1189,0.0,1
u0006463,casual,pro,FR,organic,1756,100.68,1
u0006464,casual,free,US,paid_search,446,0.0,1
u0006465,casual,free,US,organic,1608,0.0,1
u0006466,new_user,starter,DE,organic,1235,108.71,0
u0006467,new_user,free,CA,email,789,0.0,1
u0006468,casual,pro,US,social,918,110.18,0
u0006469,new_user,free,US,organic,1816,0.0,0
u0006470,new_user,free,GB,paid_search,1132,0.0,0
u0006471,power_user,starter,US,social,998,100.91,1
u0006472,at_risk,starter,FR,direct,991,75.5,0
u0006473,at_risk,free,GB,organic,902,0.0,1
u0006474,casual,starter,US,referral,469,94.02,0
u0006475,casual,free,BR,social,963,0.0,0
u0006476,casual,free,US,direct,441,0.0,1
u0006477,new_user,pro,US,paid_search,131,86.7,1
u0006478,casual,enterprise,NL,email,478,140.99,0
u0006479,new_user,starter,FR,organic,1335,117.12,0
u0006480,casual,free,JP,direct,1272,0.0,1
u0006481,new_user,free,AU,organic,281,0.0,0
u0006482,at_risk,free,FR,social,71,0.0,0
u0006483,casual,free,DE,referral,1163,0.0,0
u0006484,casual,starter,US,social,518,98.39,1
u0006485,at_risk,pro,FR,organic,1334,87.32,0
u0006486,at_risk,starter,JP,organic,1476,148.54,1
u0006487,at_risk,free,US,paid_search,1274,0.0,0
u0006488,casual,free,GB,organic,354,0.0,1
u0006489,new_user,free,NL,social,1007,0.0,1
u0006490,casual,free,US,organic,1219,0.0,0
u0006491,casual,pro,NL,organic,1270,135.73,1
u0006492,at_risk,free,DE,referral,1287,0.0,1
u0006493,power_user,pro,JP,referral,997,6.12,0
u0006494,new_user,free,US,referral,636,0.0,0
u0006495,power_user,free,US,social,1423,0.0,0
u0006496,casual,free,FR,email,294,0.0,1
u0006497,power_user,starter,NL,paid_search,48,142.96,0
u0006498,casual,free,GB,referral,1446,0.0,0
u0006499,at_risk,free,DE,organic,960,0.0,0
u0006500,power_user,starter,US,referral,773,122.44,0
u0006501,casual,free,DE,organic,1671,0.0,0
u0006502,power_user,pro,CA,organic,345,65.11,1
u0006503,power_user,starter,NL,direct,1315,57.53,1
u0006504,casual,free,NL,organic,28,0.0,1
u0006505,new_user,free,CA,email,470,0.0,1
u0006506,new_user,starter,US,email,369,20.2,0
u0006507,new_user,free,IN,direct,662,0.0,0
u0006508,power_user,starter,US,social,1779,11.09,0
u0006509,casual,starter,US,email,453,21.28,1
u0006510,casual,free,US,direct,991,0.0,0
u0006511,casual,pro,CA,paid_search,1145,70.74,1
u0006512,at_risk,starter,US,organic,766,106.37,0
u0006513,at_risk,free,US,organic,264,0.0,1
u0006514,power_user,starter,DE,organic,378,53.2,1
u0006515,casual,starter,DE,social,1416,44.13,1
u0006516,at_risk,free,US,organic,1504,0.0,0
u0006517,at_risk,starter,GB,email,509,91.99,0
u0006518,new_user,pro,NL,social,1688,2.88,0
u0006519,new_user,starter,CA,social,1534,29.66,0
u0006520,at_risk,starter,US,organic,235,40.41,1
u0006521,casual,pro,GB,paid_search,459,59.99,1
u0006522,casual,starter,US,paid_search,951,61.02,1
u0006523,casual,free,US,referral,1356,0.0,0
u0006524,new_user,free,US,paid_search,235,0.0,0
u0006525,champion,starter,US,paid_search,866,129.84,0
u0006526,casual,free,JP,social,390,0.0,1
u0006527,casual,free,US,organic,1160,0.0,0
u0006528,at_risk,free,JP,email,687,0.0,0
u0006529,new_user,free,GB,social,901,0.0,0
u0006530,at_risk,starter,US,organic,939,18.68,0
u0006531,casual,free,US,email,660,0.0,0
u0006532,new_user,free,GB,organic,1508,0.0,0
u0006533,at_risk,pro,AU,social,1497,12.36,1
u0006534,at_risk,starter,NL,paid_search,92,38.09,1
u0006535,casual,free,GB,paid_search,1633,0.0,0
u0006536,at_risk,pro,US,referral,1500,148.12,0
u0006537,casual,starter,US,paid_search,309,145.65,1
u0006538,new_user,free,CA,organic,91,0.0,1
u0006539,power_user,free,GB,social,1369,0.0,0
u0006540,new_user,enterprise,NL,organic,541,56.93,1
u0006541,casual,free,NL,email,80,0.0,0
u0006542,new_user,enterprise,DE,social,962,118.81,0
u0006543,casual,enterprise,US,email,1597,112.36,0
u0006544,casual,free,US,organic,1441,0.0,0
u0006545,casual,free,AU,organic,201,0.0,0
u0006546,at_risk,free,US,paid_search,1141,0.0,1
u0006547,casual,free,DE,referral,162,0.0,0
u0006548,casual,starter,BR,organic,1630,142.99,0
u0006549,casual,free,JP,email,1169,0.0,1
u0006550,at_risk,free,DE,paid_search,1288,0.0,0
u0006551,casual,free,FR,paid_search,997,0.0,0
u0006552,power_user,starter,NL,referral,1468,94.78,0
u0006553,power_user,free,GB,paid_search,1149,0.0,0
u0006554,at_risk,free,US,email,1287,0.0,0
u0006555,at_risk,starter,CA,organic,494,64.43,0
u0006556,casual,free,US,paid_search,931,0.0,1
u0006557,power_user,free,US,social,440,0.0,0
u0006558,casual,starter,US,organic,37,40.0,0
u0006559,at_risk,starter,US,social,157,124.43,0
u0006560,new_user,pro,IN,email,948,61.78,0
u0006561,new_user,free,GB,social,366,0.0,0
u0006562,power_user,pro,US,email,986,74.17,1
u0006563,new_user,free,NL,direct,1506,0.0,1
u0006564,casual,enterprise,NL,organic,600,128.83,1
u0006565,casual,free,NL,organic,809,0.0,1
u0006566,at_risk,free,BR,paid_search,822,0.0,1
