minute_utc,cdn_error_pct,ttfb_p99_ms,ttfb_p50_ms,request_count,5xx_total_pct,edge_pop,status
2024-06-22T08:14:00Z,0.0259,190,66,1671146,0.0155,HEL11,nominal
2024-06-22T08:15:00Z,0.0279,187,65,2909770,0.0167,TLL12,nominal
2024-06-22T08:16:00Z,0.0433,168,59,3625409,0.026,HEL11,nominal
2024-06-22T08:17:00Z,0.049,160,56,1103615,0.0294,STO09,nominal
2024-06-22T08:18:00Z,0.0491,179,63,2188376,0.0295,HEL11,nominal
2024-06-22T08:19:00Z,0.0483,171,60,1517455,0.029,BUD07,nominal
2024-06-22T08:20:00Z,0.0378,187,65,924462,0.0227,FRA04,nominal
2024-06-22T08:21:00Z,0.0217,161,56,3258405,0.013,ATH08,nominal
2024-06-22T08:22:00Z,0.0399,186,65,2290888,0.0239,WAW06,nominal
2024-06-22T08:23:00Z,0.0306,179,63,1956984,0.0184,HEL11,nominal
2024-06-22T08:24:00Z,0.0322,187,65,3959238,0.0193,LHR02,nominal
2024-06-22T08:25:00Z,0.027,187,65,1822332,0.0162,OSL10,nominal
2024-06-22T08:26:00Z,0.0475,172,60,3744269,0.0285,BUD07,nominal
2024-06-22T08:27:00Z,0.0309,160,56,2913846,0.0185,WAW06,nominal
2024-06-22T08:28:00Z,0.0418,193,68,3167228,0.0251,FRA04,nominal
2024-06-22T08:29:00Z,0.0128,189,66,3264759,0.0077,FRA04,nominal
2024-06-22T08:30:00Z,0.0411,178,62,3440988,0.0247,CDG03,nominal
2024-06-22T08:31:00Z,0.0451,195,68,3196723,0.0271,ATH08,nominal
2024-06-22T08:32:00Z,0.0272,174,61,2923125,0.0163,AMS01,nominal
2024-06-22T08:33:00Z,0.0407,156,55,822605,0.0244,WAW06,nominal
2024-06-22T08:34:00Z,0.0325,171,60,2190960,0.0195,AMS01,nominal
2024-06-22T08:35:00Z,0.0317,157,55,2502787,0.019,MAD05,nominal
2024-06-22T08:36:00Z,0.0169,179,63,3711686,0.0101,OSL10,nominal
2024-06-22T08:37:00Z,0.0188,187,65,4191732,0.0113,FRA04,nominal
2024-06-22T08:38:00Z,0.017,183,64,3599146,0.0102,CDG03,nominal
2024-06-22T08:39:00Z,0.0183,187,65,2107096,0.011,MAD05,nominal
2024-06-22T08:40:00Z,0.033,179,63,1321256,0.0198,WAW06,nominal
2024-06-22T08:41:00Z,0.0389,179,63,1556496,0.0233,LHR02,nominal
2024-06-22T08:42:00Z,0.0137,181,63,3075483,0.0082,FRA04,nominal
2024-06-22T08:43:00Z,0.0135,178,62,2609117,0.0081,CDG03,nominal
2024-06-22T08:44:00Z,0.0385,195,68,3415454,0.0231,AMS01,nominal
2024-06-22T08:45:00Z,0.039,184,64,2205522,0.0234,ATH08,nominal
2024-06-22T08:46:00Z,0.0424,163,57,3378248,0.0254,MAD05,nominal
2024-06-22T08:47:00Z,0.0441,180,63,4318961,0.0265,ATH08,nominal
2024-06-22T08:48:00Z,0.0355,171,60,3439359,0.0213,AMS01,nominal
2024-06-22T08:49:00Z,0.0136,170,59,1955064,0.0082,CDG03,nominal
2024-06-22T08:50:00Z,0.0379,182,64,3927279,0.0227,LHR02,nominal
2024-06-22T08:51:00Z,0.0416,173,61,2676950,0.025,TLL12,nominal
2024-06-22T08:52:00Z,0.0392,192,67,2463390,0.0235,HEL11,nominal
2024-06-22T08:53:00Z,0.0154,177,62,3016298,0.0092,BUD07,nominal
2024-06-22T08:54:00Z,0.0452,162,57,2728598,0.0271,AMS01,nominal
2024-06-22T08:55:00Z,0.0452,157,55,1968458,0.0271,ATH08,nominal
2024-06-22T08:56:00Z,0.0437,179,63,2824768,0.0262,CDG03,nominal
2024-06-22T08:57:00Z,0.0315,156,55,1166124,0.0189,MAD05,nominal
2024-06-22T08:58:00Z,0.0275,188,66,1226153,0.0165,TLL12,nominal
2024-06-22T08:59:00Z,0.0372,160,56,2020572,0.0223,AMS01,nominal
2024-06-22T09:00:00Z,0.0111,168,59,3794417,0.0067,TLL12,nominal
2024-06-22T09:01:00Z,0.0261,181,63,856571,0.0157,STO09,nominal
2024-06-22T09:02:00Z,0.045,168,59,4434434,0.027,WAW06,nominal
2024-06-22T09:03:00Z,0.0352,181,63,840636,0.0211,LHR02,nominal
2024-06-22T09:04:00Z,0.0266,167,58,1033816,0.016,STO09,nominal
2024-06-22T09:05:00Z,0.0158,186,65,3992134,0.0095,AMS01,nominal
2024-06-22T09:06:00Z,0.035,170,59,1029869,0.021,OSL10,nominal
2024-06-22T09:07:00Z,0.0137,181,63,2126016,0.0082,WAW06,nominal
2024-06-22T09:08:00Z,0.0443,173,61,3570336,0.0266,STO09,nominal
2024-06-22T09:09:00Z,0.0441,192,67,1116702,0.0265,BUD07,nominal
2024-06-22T09:10:00Z,0.045,156,55,3041633,0.027,STO09,nominal
2024-06-22T09:11:00Z,0.0417,182,64,2322675,0.025,STO09,nominal
2024-06-22T09:12:00Z,0.0465,183,64,3523183,0.0279,ATH08,nominal
2024-06-22T09:13:00Z,0.0293,162,57,1125817,0.0176,MAD05,nominal
2024-06-22T09:14:00Z,0.0221,188,66,1366059,0.0133,HEL11,nominal
2024-06-22T09:15:00Z,0.034,174,61,2976751,0.0204,OSL10,nominal
2024-06-22T09:16:00Z,0.0243,190,66,3994495,0.0146,STO09,nominal
2024-06-22T09:17:00Z,0.0207,158,55,3690342,0.0124,LHR02,nominal
2024-06-22T09:18:00Z,0.0283,178,62,1580195,0.017,WAW06,nominal
2024-06-22T09:19:00Z,0.0209,195,68,3289137,0.0125,AMS01,nominal
2024-06-22T09:20:00Z,0.0254,155,54,1036931,0.0152,WAW06,nominal
2024-06-22T09:21:00Z,0.0263,169,59,2733366,0.0158,AMS01,nominal
2024-06-22T09:22:00Z,0.0235,178,62,1979616,0.0141,STO09,nominal
2024-06-22T09:23:00Z,0.0136,157,55,3977349,0.0082,TLL12,nominal
2024-06-22T09:24:00Z,0.0426,174,61,3371076,0.0256,CDG03,nominal
2024-06-22T09:25:00Z,0.0156,183,64,2407057,0.0094,AMS01,nominal
2024-06-22T09:26:00Z,0.0329,178,62,2420926,0.0197,WAW06,nominal
2024-06-22T09:27:00Z,0.0238,166,58,4292423,0.0143,TLL12,nominal
2024-06-22T09:28:00Z,0.0209,178,62,2762192,0.0125,LHR02,nominal
2024-06-22T09:29:00Z,0.0278,185,65,2133539,0.0167,LHR02,nominal
2024-06-22T09:30:00Z,0.0453,177,62,2957505,0.0272,STO09,nominal
2024-06-22T09:31:00Z,0.0359,192,67,2085086,0.0215,TLL12,nominal
2024-06-22T09:32:00Z,0.0125,165,58,1045639,0.0075,TLL12,nominal
2024-06-22T09:33:00Z,0.0362,187,65,1202061,0.0217,AMS01,nominal
2024-06-22T09:34:00Z,0.0144,177,62,3569065,0.0086,OSL10,nominal
2024-06-22T09:35:00Z,0.0128,193,68,1938900,0.0077,ATH08,nominal
2024-06-22T09:36:00Z,0.0465,194,68,2409712,0.0279,LHR02,nominal
2024-06-22T09:37:00Z,0.0384,188,66,3568673,0.023,MAD05,nominal
2024-06-22T09:38:00Z,0.0115,156,55,2171922,0.0069,LHR02,nominal
2024-06-22T09:39:00Z,0.043,166,58,3582809,0.0258,STO09,nominal
2024-06-22T09:40:00Z,0.0109,183,64,4289341,0.0065,OSL10,nominal
2024-06-22T09:41:00Z,0.0251,160,56,3076252,0.0151,LHR02,nominal
2024-06-22T09:42:00Z,0.0184,184,64,4108004,0.011,WAW06,nominal
2024-06-22T09:43:00Z,0.0314,179,63,3196280,0.0188,CDG03,nominal
2024-06-22T09:44:00Z,0.048,185,65,3706741,0.0288,LHR02,nominal
2024-06-22T09:45:00Z,0.0355,170,59,2750459,0.0213,BUD07,nominal
2024-06-22T09:46:00Z,0.0157,167,58,4305759,0.0094,MAD05,nominal
2024-06-22T09:47:00Z,0.0469,181,63,902944,0.0281,MAD05,nominal
2024-06-22T09:48:00Z,0.0155,168,59,1304323,0.0093,AMS01,nominal
2024-06-22T09:49:00Z,0.0251,185,65,3621902,0.0151,ATH08,nominal
2024-06-22T09:50:00Z,0.0174,167,58,1807323,0.0104,TLL12,nominal
2024-06-22T09:51:00Z,0.0118,158,55,3272849,0.0071,LHR02,nominal
2024-06-22T09:52:00Z,0.0146,184,64,909445,0.0088,FRA04,nominal
2024-06-22T09:53:00Z,0.0481,189,66,3683971,0.0289,BUD07,nominal
2024-06-22T09:54:00Z,0.0326,193,68,2276900,0.0196,AMS01,nominal
2024-06-22T09:55:00Z,0.0376,185,65,3994784,0.0226,MAD05,nominal
2024-06-22T09:56:00Z,0.0305,165,58,2815817,0.0183,CDG03,nominal
2024-06-22T09:57:00Z,0.0112,176,62,4172319,0.0067,BUD07,nominal
2024-06-22T09:58:00Z,0.0209,175,61,4380585,0.0125,FRA04,nominal
2024-06-22T09:59:00Z,0.0462,167,58,1805211,0.0277,CDG03,nominal
2024-06-22T10:00:00Z,0.0225,188,66,3803250,0.0135,STO09,nominal
2024-06-22T10:01:00Z,0.0203,156,55,2939860,0.0122,LHR02,nominal
2024-06-22T10:02:00Z,0.0177,162,57,1432293,0.0106,LHR02,nominal
2024-06-22T10:03:00Z,0.0122,168,59,1558028,0.0073,WAW06,nominal
2024-06-22T10:04:00Z,0.0292,185,65,3055841,0.0175,WAW06,nominal
2024-06-22T10:05:00Z,0.0365,175,61,3903901,0.0219,LHR02,nominal
2024-06-22T10:06:00Z,0.0129,182,64,3805771,0.0077,FRA04,nominal
2024-06-22T10:07:00Z,0.0343,178,62,3746929,0.0206,AMS01,nominal
2024-06-22T10:08:00Z,0.0358,168,59,3511978,0.0215,FRA04,nominal
2024-06-22T10:09:00Z,0.0449,168,59,2125105,0.0269,BUD07,nominal
2024-06-22T10:10:00Z,0.0354,185,65,1537317,0.0212,AMS01,nominal
2024-06-22T10:11:00Z,0.0148,182,64,2435570,0.0089,CDG03,nominal
2024-06-22T10:12:00Z,0.0333,188,66,3580286,0.02,WAW06,nominal
2024-06-22T10:13:00Z,0.0313,157,55,2183686,0.0188,STO09,nominal
2024-06-22T10:14:00Z,0.05,160,56,4370468,0.03,LHR02,nominal
2024-06-22T10:15:00Z,0.0259,175,61,810279,0.0155,TLL12,nominal
2024-06-22T10:16:00Z,0.019,192,67,2091625,0.0114,BUD07,nominal
2024-06-22T10:17:00Z,0.0279,195,68,2486118,0.0167,LHR02,nominal
2024-06-22T10:18:00Z,0.0419,181,63,1281253,0.0251,ATH08,nominal
2024-06-22T10:19:00Z,0.0472,195,68,4452225,0.0283,HEL11,nominal
2024-06-22T10:20:00Z,0.0316,161,56,2331894,0.019,CDG03,nominal
2024-06-22T10:21:00Z,0.0186,189,66,1518822,0.0112,FRA04,nominal
2024-06-22T10:22:00Z,0.0281,158,55,3612711,0.0169,TLL12,nominal
2024-06-22T10:23:00Z,0.0218,159,56,2494102,0.0131,WAW06,nominal
2024-06-22T10:24:00Z,0.0365,185,65,3881165,0.0219,STO09,nominal
2024-06-22T10:25:00Z,0.0325,175,61,1450890,0.0195,LHR02,nominal
2024-06-22T10:26:00Z,0.0265,159,56,1141029,0.0159,AMS01,nominal
2024-06-22T10:27:00Z,0.0182,155,54,1686848,0.0109,WAW06,nominal
2024-06-22T10:28:00Z,0.0217,188,66,1637680,0.013,LHR02,nominal
2024-06-22T10:29:00Z,0.0357,160,56,4384910,0.0214,MAD05,nominal
2024-06-22T10:30:00Z,0.0149,179,63,3917688,0.0089,WAW06,nominal
2024-06-22T10:31:00Z,0.0129,155,54,2721829,0.0077,MAD05,nominal
2024-06-22T10:32:00Z,0.0232,185,65,2026569,0.0139,BUD07,nominal
2024-06-22T10:33:00Z,0.0412,166,58,1192596,0.0247,CDG03,nominal
2024-06-22T10:34:00Z,0.0235,195,68,3056231,0.0141,LHR02,nominal
2024-06-22T10:35:00Z,0.0148,175,61,2060028,0.0089,HEL11,nominal
2024-06-22T10:36:00Z,0.0209,165,58,1401839,0.0125,AMS01,nominal
2024-06-22T10:37:00Z,0.016,187,65,4122456,0.0096,LHR02,nominal
2024-06-22T10:38:00Z,0.0144,174,61,3202727,0.0086,HEL11,nominal
2024-06-22T10:39:00Z,0.033,174,61,3502682,0.0198,WAW06,nominal
2024-06-22T10:40:00Z,0.0439,165,58,4372111,0.0263,AMS01,nominal
2024-06-22T10:41:00Z,0.038,158,55,3726334,0.0228,STO09,nominal
2024-06-22T10:42:00Z,0.0434,173,61,3752846,0.026,OSL10,nominal
2024-06-22T10:43:00Z,0.0217,158,55,3680935,0.013,TLL12,nominal
2024-06-22T10:44:00Z,0.0484,195,68,2313746,0.029,OSL10,nominal
2024-06-22T10:45:00Z,0.0359,184,64,2590207,0.0215,STO09,nominal
2024-06-22T10:46:00Z,0.0214,157,55,2037427,0.0128,STO09,nominal
2024-06-22T10:47:00Z,0.0496,167,58,1574587,0.0298,TLL12,nominal
2024-06-22T10:48:00Z,0.0353,191,67,2669406,0.0212,CDG03,nominal
2024-06-22T10:49:00Z,0.0407,155,54,1694532,0.0244,WAW06,nominal
2024-06-22T10:50:00Z,0.0473,195,68,1833597,0.0284,TLL12,nominal
2024-06-22T10:51:00Z,0.0141,168,59,1053499,0.0085,LHR02,nominal
2024-06-22T10:52:00Z,0.0322,180,63,2085626,0.0193,WAW06,nominal
2024-06-22T10:53:00Z,0.024,155,54,1219426,0.0144,FRA04,nominal
2024-06-22T10:54:00Z,0.043,159,56,1571864,0.0258,LHR02,nominal
2024-06-22T10:55:00Z,0.0362,192,67,828267,0.0217,CDG03,nominal
2024-06-22T10:56:00Z,0.0481,165,58,1989605,0.0289,AMS01,nominal
2024-06-22T10:57:00Z,0.0442,185,65,1316658,0.0265,CDG03,nominal
2024-06-22T10:58:00Z,0.0171,184,64,2346192,0.0103,CDG03,nominal
2024-06-22T10:59:00Z,0.0333,165,58,3011697,0.02,MAD05,nominal
2024-06-22T11:00:00Z,0.0418,162,57,4193441,0.0251,TLL12,nominal
2024-06-22T11:01:00Z,0.0332,182,64,1558532,0.0199,AMS01,nominal
2024-06-22T11:02:00Z,0.0234,159,56,1299846,0.014,ATH08,nominal
2024-06-22T11:03:00Z,0.0131,176,62,3324035,0.0079,HEL11,nominal
2024-06-22T11:04:00Z,0.0405,156,55,2911515,0.0243,AMS01,nominal
2024-06-22T11:05:00Z,0.0163,159,56,3576671,0.0098,STO09,nominal
2024-06-22T11:06:00Z,0.034,195,68,1777360,0.0204,MAD05,nominal
2024-06-22T11:07:00Z,0.0188,158,55,3975488,0.0113,HEL11,nominal
2024-06-22T11:08:00Z,0.04,168,59,3630132,0.024,FRA04,nominal
2024-06-22T11:09:00Z,0.043,181,63,2613613,0.0258,STO09,nominal
2024-06-22T11:10:00Z,0.0131,162,57,2812199,0.0079,CDG03,nominal
2024-06-22T11:11:00Z,0.0257,159,56,2654290,0.0154,ATH08,nominal
2024-06-22T11:12:00Z,0.0273,181,63,3735319,0.0164,FRA04,nominal
2024-06-22T11:13:00Z,0.031,162,57,1522430,0.0186,AMS01,nominal
2024-06-22T11:14:00Z,0.0393,161,56,2630153,0.0236,HEL11,nominal
2024-06-22T11:15:00Z,0.0479,162,57,1000879,0.0287,MAD05,nominal
2024-06-22T11:16:00Z,0.0184,188,66,2806559,0.011,HEL11,nominal
2024-06-22T11:17:00Z,0.0111,195,68,1695213,0.0067,MAD05,nominal
2024-06-22T11:18:00Z,0.0281,159,56,1896387,0.0169,CDG03,nominal
2024-06-22T11:19:00Z,0.0499,187,65,2923886,0.0299,AMS01,nominal
2024-06-22T11:20:00Z,0.0268,170,59,3892174,0.0161,LHR02,nominal
2024-06-22T11:21:00Z,0.0191,170,59,1316360,0.0115,AMS01,nominal
2024-06-22T11:22:00Z,0.0386,174,61,2606735,0.0232,FRA04,nominal
2024-06-22T11:23:00Z,0.0428,182,64,1028144,0.0257,BUD07,nominal
2024-06-22T11:24:00Z,0.0467,169,59,986450,0.028,CDG03,nominal
2024-06-22T11:25:00Z,0.0392,185,65,2957103,0.0235,CDG03,nominal
2024-06-22T11:26:00Z,0.0335,159,56,4217868,0.0201,HEL11,nominal
2024-06-22T11:27:00Z,0.0251,187,65,1439138,0.0151,STO09,nominal
2024-06-22T11:28:00Z,0.0293,168,59,4325738,0.0176,WAW06,nominal
2024-06-22T11:29:00Z,0.0312,161,56,2081263,0.0187,FRA04,nominal
2024-06-22T11:30:00Z,0.0113,166,58,4196445,0.0068,FRA04,nominal
2024-06-22T11:31:00Z,0.0374,170,59,4302900,0.0224,STO09,nominal
2024-06-22T11:32:00Z,0.0381,166,58,3093469,0.0229,AMS01,nominal
2024-06-22T11:33:00Z,0.0385,195,68,1514995,0.0231,ATH08,nominal
2024-06-22T11:34:00Z,0.0375,182,64,3898986,0.0225,HEL11,nominal
2024-06-22T11:35:00Z,0.0447,157,55,2209771,0.0268,LHR02,nominal
2024-06-22T11:36:00Z,0.0218,182,64,1904833,0.0131,FRA04,nominal
2024-06-22T11:37:00Z,0.0232,168,59,1229563,0.0139,TLL12,nominal
2024-06-22T11:38:00Z,0.0408,161,56,2345296,0.0245,STO09,nominal
2024-06-22T11:39:00Z,0.0436,193,68,4277199,0.0262,MAD05,nominal
2024-06-22T11:40:00Z,0.0156,155,54,2635590,0.0094,LHR02,nominal
2024-06-22T11:41:00Z,0.0143,190,66,3804768,0.0086,BUD07,nominal
2024-06-22T11:42:00Z,0.0232,162,57,1116347,0.0139,AMS01,nominal
2024-06-22T11:43:00Z,0.0144,189,66,1425560,0.0086,LHR02,nominal
2024-06-22T11:44:00Z,0.0235,189,66,3888751,0.0141,BUD07,nominal
2024-06-22T11:45:00Z,0.0339,167,58,1400969,0.0203,TLL12,nominal
2024-06-22T11:46:00Z,0.0297,169,59,3943696,0.0178,AMS01,nominal
2024-06-22T11:47:00Z,0.0296,191,67,3073888,0.0178,OSL10,nominal
2024-06-22T11:48:00Z,0.0342,175,61,2405034,0.0205,CDG03,nominal
2024-06-22T11:49:00Z,0.0135,173,61,2886770,0.0081,STO09,nominal
2024-06-22T11:50:00Z,0.0261,181,63,2698556,0.0157,LHR02,nominal
2024-06-22T11:51:00Z,0.0266,175,61,2376960,0.016,FRA04,nominal
2024-06-22T11:52:00Z,0.0249,194,68,2442104,0.0149,FRA04,nominal
2024-06-22T11:53:00Z,0.0393,173,61,3479095,0.0236,MAD05,nominal
2024-06-22T11:54:00Z,0.0288,160,56,1947923,0.0173,MAD05,nominal
2024-06-22T11:55:00Z,0.0197,157,55,1226506,0.0118,STO09,nominal
2024-06-22T11:56:00Z,0.0484,175,61,3027368,0.029,HEL11,nominal
2024-06-22T11:57:00Z,0.0445,174,61,2102026,0.0267,FRA04,nominal
2024-06-22T11:58:00Z,0.0307,181,63,4073862,0.0184,WAW06,nominal
2024-06-22T11:59:00Z,0.0286,164,57,1761874,0.0172,CDG03,nominal
2024-06-22T12:00:00Z,0.0307,173,61,3852931,0.0184,STO09,nominal
2024-06-22T12:01:00Z,0.0467,186,65,1656112,0.028,HEL11,nominal
2024-06-22T12:02:00Z,0.0197,157,55,2243606,0.0118,TLL12,nominal
2024-06-22T12:03:00Z,0.0169,193,68,4493685,0.0101,BUD07,nominal
2024-06-22T12:04:00Z,0.0208,184,64,984131,0.0125,MAD05,nominal
2024-06-22T12:05:00Z,0.049,162,57,1327802,0.0294,ATH08,nominal
2024-06-22T12:06:00Z,0.0224,163,57,813113,0.0134,STO09,nominal
2024-06-22T12:07:00Z,0.029,192,67,3781898,0.0174,WAW06,nominal
2024-06-22T12:08:00Z,0.0275,191,67,1490330,0.0165,CDG03,nominal
2024-06-22T12:09:00Z,0.0344,165,58,3169602,0.0206,STO09,nominal
2024-06-22T12:10:00Z,0.0252,179,63,3784261,0.0151,BUD07,nominal
2024-06-22T12:11:00Z,0.0194,171,60,3746510,0.0116,LHR02,nominal
2024-06-22T12:12:00Z,0.0427,156,55,2472041,0.0256,CDG03,nominal
2024-06-22T12:13:00Z,0.0416,190,66,1626083,0.025,TLL12,nominal
2024-06-22T12:14:00Z,0.0228,175,61,2065342,0.0137,WAW06,nominal
2024-06-22T12:15:00Z,0.0104,186,65,3644359,0.0062,OSL10,nominal
2024-06-22T12:16:00Z,0.0356,180,63,2842187,0.0214,OSL10,nominal
2024-06-22T12:17:00Z,0.0293,171,60,2420016,0.0176,LHR02,nominal
2024-06-22T12:18:00Z,0.022,180,63,3884966,0.0132,BUD07,nominal
2024-06-22T12:19:00Z,0.0163,193,68,2605787,0.0098,TLL12,nominal
2024-06-22T12:20:00Z,0.0145,192,67,3585328,0.0087,AMS01,nominal
2024-06-22T12:21:00Z,0.049,194,68,1163433,0.0294,OSL10,nominal
2024-06-22T12:22:00Z,0.0206,169,59,2316119,0.0124,MAD05,nominal
2024-06-22T12:23:00Z,0.012,168,59,1966378,0.0072,AMS01,nominal
2024-06-22T12:24:00Z,0.0172,174,61,3079198,0.0103,OSL10,nominal
2024-06-22T12:25:00Z,0.0261,169,59,2595988,0.0157,STO09,nominal
2024-06-22T12:26:00Z,0.0241,159,56,3126869,0.0145,HEL11,nominal
2024-06-22T12:27:00Z,0.0455,182,64,1477729,0.0273,LHR02,nominal
2024-06-22T12:28:00Z,0.0146,189,66,1856142,0.0088,BUD07,nominal
2024-06-22T12:29:00Z,0.0207,179,63,1574157,0.0124,FRA04,nominal
2024-06-22T12:30:00Z,0.0388,179,63,2451530,0.0233,ATH08,nominal
2024-06-22T12:31:00Z,0.0351,165,58,3862019,0.0211,AMS01,nominal
2024-06-22T12:32:00Z,0.0151,194,68,2370201,0.0091,MAD05,nominal
2024-06-22T12:33:00Z,0.0207,166,58,4282310,0.0124,AMS01,nominal
2024-06-22T12:34:00Z,0.0464,169,59,3062987,0.0278,FRA04,nominal
2024-06-22T12:35:00Z,0.0479,156,55,2629741,0.0287,WAW06,nominal
2024-06-22T12:36:00Z,0.0372,171,60,3980321,0.0223,FRA04,nominal
2024-06-22T12:37:00Z,0.0243,163,57,2965037,0.0146,OSL10,nominal
2024-06-22T12:38:00Z,0.0456,187,65,1647984,0.0274,STO09,nominal
2024-06-22T12:39:00Z,0.045,171,60,3088796,0.027,AMS01,nominal
2024-06-22T12:40:00Z,0.0439,167,58,3203747,0.0263,CDG03,nominal
2024-06-22T12:41:00Z,0.0287,189,66,4332775,0.0172,WAW06,nominal
2024-06-22T12:42:00Z,0.0279,174,61,1119850,0.0167,OSL10,nominal
2024-06-22T12:43:00Z,0.0172,182,64,3506772,0.0103,ATH08,nominal
2024-06-22T12:44:00Z,0.0209,155,54,4319709,0.0125,MAD05,nominal
2024-06-22T12:45:00Z,0.0382,173,61,3836477,0.0229,LHR02,nominal
2024-06-22T12:46:00Z,0.0381,183,64,1851009,0.0229,ATH08,nominal
2024-06-22T12:47:00Z,0.0167,170,59,4277687,0.01,BUD07,nominal
2024-06-22T12:48:00Z,0.0242,167,58,3198279,0.0145,AMS01,nominal
2024-06-22T12:49:00Z,0.0414,174,61,2840942,0.0248,MAD05,nominal
2024-06-22T12:50:00Z,0.02,188,66,1332684,0.012,FRA04,nominal
2024-06-22T12:51:00Z,0.0338,175,61,2786355,0.0203,OSL10,nominal
2024-06-22T12:52:00Z,0.0389,183,64,2652852,0.0233,CDG03,nominal
2024-06-22T12:53:00Z,0.0288,165,58,2610304,0.0173,WAW06,nominal
2024-06-22T12:54:00Z,0.0185,188,66,2624783,0.0111,TLL12,nominal
2024-06-22T12:55:00Z,0.0438,192,67,2147304,0.0263,FRA04,nominal
2024-06-22T12:56:00Z,0.0246,190,66,2554650,0.0148,TLL12,nominal
2024-06-22T12:57:00Z,0.0326,163,57,4067378,0.0196,TLL12,nominal
2024-06-22T12:58:00Z,0.0268,187,65,4150754,0.0161,LHR02,nominal
2024-06-22T12:59:00Z,0.0121,157,55,4080190,0.0073,LHR02,nominal
2024-06-22T13:00:00Z,0.0321,160,56,3629871,0.0193,ATH08,nominal
2024-06-22T13:01:00Z,0.0397,177,62,1404266,0.0238,AMS01,nominal
2024-06-22T13:02:00Z,0.0316,193,68,3684360,0.019,MAD05,nominal
2024-06-22T13:03:00Z,0.0166,186,65,3414234,0.01,LHR02,nominal
2024-06-22T13:04:00Z,0.0454,163,57,1772305,0.0272,AMS01,nominal
2024-06-22T13:05:00Z,0.0105,187,65,2202638,0.0063,LHR02,nominal
2024-06-22T13:06:00Z,0.0181,157,55,4347990,0.0109,BUD07,nominal
2024-06-22T13:07:00Z,0.0158,174,61,3518037,0.0095,MAD05,nominal
2024-06-22T13:08:00Z,0.0409,161,56,3016495,0.0245,OSL10,nominal
2024-06-22T13:09:00Z,0.0281,161,56,2673105,0.0169,STO09,nominal
2024-06-22T13:10:00Z,0.0483,185,65,1215415,0.029,LHR02,nominal
2024-06-22T13:11:00Z,0.0307,188,66,3079323,0.0184,OSL10,nominal
2024-06-22T13:12:00Z,0.0392,175,61,4400706,0.0235,BUD07,nominal
2024-06-22T13:13:00Z,0.0103,192,67,1033312,0.0062,OSL10,nominal
2024-06-22T13:14:00Z,0.043,179,63,4003436,0.0258,OSL10,nominal
2024-06-22T13:15:00Z,0.0329,189,66,821186,0.0197,TLL12,nominal
2024-06-22T13:16:00Z,0.0497,189,66,1994265,0.0298,ATH08,nominal
2024-06-22T13:17:00Z,0.0339,175,61,3168781,0.0203,OSL10,nominal
2024-06-22T13:18:00Z,0.0225,172,60,1469223,0.0135,WAW06,nominal
2024-06-22T13:19:00Z,0.0228,189,66,1490849,0.0137,FRA04,nominal
2024-06-22T13:20:00Z,0.0249,182,64,3104193,0.0149,ATH08,nominal
2024-06-22T13:21:00Z,0.0183,159,56,4130529,0.011,FRA04,nominal
2024-06-22T13:22:00Z,0.0297,193,68,1826113,0.0178,BUD07,nominal
2024-06-22T13:23:00Z,0.037,159,56,4149008,0.0222,FRA04,nominal
2024-06-22T13:24:00Z,0.0389,187,65,2477729,0.0233,MAD05,nominal
2024-06-22T13:25:00Z,0.0347,181,63,1729065,0.0208,FRA04,nominal
2024-06-22T13:26:00Z,0.0449,156,55,3694485,0.0269,OSL10,nominal
2024-06-22T13:27:00Z,0.0368,170,59,2474449,0.0221,AMS01,nominal
2024-06-22T13:28:00Z,0.0455,163,57,3324846,0.0273,OSL10,nominal
2024-06-22T13:29:00Z,0.0482,192,67,874489,0.0289,LHR02,nominal
2024-06-22T13:30:00Z,0.041,194,68,2188930,0.0246,AMS01,nominal
2024-06-22T13:31:00Z,0.029,159,56,1559708,0.0174,HEL11,nominal
2024-06-22T13:32:00Z,0.02,194,68,2697467,0.012,ATH08,nominal
2024-06-22T13:33:00Z,0.0285,166,58,3273233,0.0171,ATH08,nominal
2024-06-22T13:34:00Z,0.0353,170,59,1349432,0.0212,HEL11,nominal
2024-06-22T13:35:00Z,0.0145,190,66,1996647,0.0087,FRA04,nominal
2024-06-22T13:36:00Z,0.01,163,57,3460089,0.006,TLL12,nominal
2024-06-22T13:37:00Z,0.0336,195,68,1280648,0.0202,OSL10,nominal
2024-06-22T13:38:00Z,0.0176,184,64,2204515,0.0106,CDG03,nominal
2024-06-22T13:39:00Z,0.0287,195,68,2089679,0.0172,BUD07,nominal
2024-06-22T13:40:00Z,0.0202,161,56,2520532,0.0121,AMS01,nominal
2024-06-22T13:41:00Z,0.0443,160,56,2561121,0.0266,FRA04,nominal
2024-06-22T13:42:00Z,0.0105,193,68,1600419,0.0063,FRA04,nominal
2024-06-22T13:43:00Z,0.0192,177,62,3124043,0.0115,LHR02,nominal
2024-06-22T13:44:00Z,0.0129,176,62,4296888,0.0077,LHR02,nominal
2024-06-22T13:45:00Z,0.0342,164,57,3471414,0.0205,STO09,nominal
2024-06-22T13:46:00Z,0.0141,189,66,1171454,0.0085,AMS01,nominal
2024-06-22T13:47:00Z,0.0195,194,68,3639771,0.0117,BUD07,nominal
