window_start_utc,instrument,vwap_usd,volume_lots,open_usd,high_usd,low_usd,close_usd,num_trades,tick_direction,dst_correct_local,exchange_session,circuit_breaker_active
2024-11-03T10:55:00Z,YMH5,2201.0,650,2199.82,2201.23,2198.22,2200.09,331,down,2024-11-03T05:55:00,pre_open,False
2024-11-03T10:55:00Z,MES,2195.85,821,2195.66,2196.16,2194.63,2195.15,218,down,2024-11-03T05:55:00,pre_open,False
2024-11-03T10:56:00Z,ESZ4,4562.37,708,4562.38,4563.4,4560.66,4562.5,191,flat,2024-11-03T05:56:00,pre_open,False
2024-11-03T10:56:00Z,NQZ4,19841.36,165,19842.65,19842.87,19839.91,19841.7,183,up,2024-11-03T05:56:00,pre_open,False
2024-11-03T10:56:00Z,RTYH5,2197.34,653,2197.75,2198.2,2197.08,2198.22,268,down,2024-11-03T05:56:00,pre_open,False
2024-11-03T10:56:00Z,YMH5,2195.61,1936,2194.93,2196.58,2193.69,2194.75,141,up,2024-11-03T05:56:00,pre_open,False
2024-11-03T10:56:00Z,MES,2200.66,1852,2200.51,2201.08,2199.03,2201.65,331,down,2024-11-03T05:56:00,pre_open,False
2024-11-03T10:57:00Z,ESZ4,4559.71,528,4559.4,4560.05,4557.76,4558.76,488,down,2024-11-03T05:57:00,pre_open,False
2024-11-03T10:57:00Z,NQZ4,19838.76,492,19838.88,19838.98,19837.9,19838.18,51,up,2024-11-03T05:57:00,pre_open,False
2024-11-03T10:57:00Z,RTYH5,2194.43,1138,2193.41,2196.02,2193.34,2193.97,104,flat,2024-11-03T05:57:00,pre_open,False
2024-11-03T10:57:00Z,YMH5,2201.35,228,2201.04,2201.68,2199.14,2201.69,416,up,2024-11-03T05:57:00,pre_open,False
2024-11-03T10:57:00Z,MES,2198.82,1443,2197.79,2199.92,2196.08,2199.1,187,up,2024-11-03T05:57:00,pre_open,False
2024-11-03T10:58:00Z,ESZ4,4561.44,1134,4560.4,4563.22,4559.6,4562.26,267,down,2024-11-03T05:58:00,pre_open,False
2024-11-03T10:58:00Z,NQZ4,19841.84,1932,19841.14,19843.03,19839.93,19841.69,456,up,2024-11-03T05:58:00,pre_open,False
2024-11-03T10:58:00Z,RTYH5,2198.26,1918,2197.86,2198.32,2197.54,2197.95,221,up,2024-11-03T05:58:00,pre_open,False
2024-11-03T10:58:00Z,YMH5,2198.5,839,2198.14,2200.2,2198.1,2198.57,162,up,2024-11-03T05:58:00,pre_open,False
2024-11-03T10:58:00Z,MES,2202.81,320,2202.02,2204.69,2200.44,2203.35,370,down,2024-11-03T05:58:00,pre_open,False
2024-11-03T10:59:00Z,ESZ4,4558.7,306,4557.89,4559.2,4556.46,4558.92,193,down,2024-11-03T05:59:00,pre_open,False
2024-11-03T10:59:00Z,NQZ4,19844.24,521,19843.09,19844.34,19841.1,19843.87,149,down,2024-11-03T05:59:00,pre_open,False
2024-11-03T10:59:00Z,RTYH5,2197.36,1990,2198.52,2199.63,2197.23,2197.86,92,up,2024-11-03T05:59:00,pre_open,False
2024-11-03T10:59:00Z,YMH5,2202.98,391,2202.73,2204.96,2200.99,2202.91,412,down,2024-11-03T05:59:00,pre_open,False
2024-11-03T10:59:00Z,MES,2197.51,771,2197.01,2197.96,2196.0,2197.01,419,up,2024-11-03T05:59:00,pre_open,False
