order_id,symbol,side,quantity,expected_settlement_utc,actual_settlement_utc,closing_price_usd,vwap_usd,price_diff_usd,price_diff_vwap_usd
# Detail record 3635: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3636: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3637: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3638: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3639: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3640: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3641: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3642: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3643: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3644: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3645: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3646: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3647: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3648: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3649: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3650: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3651: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3652: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3653: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3654: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3655: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3656: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3657: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3658: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3659: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3660: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3661: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3662: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3663: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3664: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3665: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3666: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3667: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3668: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3669: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3670: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3671: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3672: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3673: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3674: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3675: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3676: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3677: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3678: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3679: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3680: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3681: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3682: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3683: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3684: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3685: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3686: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3687: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3688: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3689: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3690: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3691: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3692: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3693: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3694: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3695: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3696: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3697: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3698: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3699: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3700: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3701: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3702: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3703: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3704: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3705: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3706: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3707: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3708: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3709: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3710: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3711: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3712: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3713: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3714: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3715: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3716: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3717: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3718: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3719: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3720: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3721: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3722: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3723: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3724: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3725: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3726: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3727: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3728: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3729: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3730: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3731: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3732: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3733: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3734: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3735: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3736: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3737: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3738: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3739: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3740: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3741: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3742: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3743: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3744: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3745: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3746: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3747: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3748: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3749: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3750: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3751: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3752: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3753: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3754: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3755: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3756: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3757: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3758: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3759: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3760: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3761: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3762: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3763: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3764: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3765: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3766: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3767: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3768: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3769: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3770: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3771: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3772: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3773: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3774: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3775: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3776: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3777: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3778: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3779: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3780: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3781: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3782: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3783: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3784: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3785: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3786: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3787: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3788: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3789: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3790: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3791: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3792: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3793: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3794: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3795: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3796: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3797: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3798: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3799: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3800: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3801: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3802: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3803: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3804: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3805: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3806: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3807: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3808: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3809: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3810: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3811: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3812: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3813: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3814: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3815: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3816: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3817: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3818: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3819: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3820: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3821: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3822: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3823: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3824: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3825: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3826: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3827: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3828: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3829: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3830: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3831: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3832: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3833: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3834: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3835: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3836: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3837: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3838: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3839: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3840: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3841: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3842: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3843: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3844: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3845: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3846: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3847: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3848: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3849: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3850: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3851: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3852: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3853: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3854: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3855: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3856: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3857: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3858: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3859: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3860: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3861: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3862: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3863: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3864: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3865: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3866: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3867: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3868: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3869: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3870: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3871: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3872: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3873: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3874: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3875: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3876: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3877: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3878: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3879: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3880: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3881: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3882: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3883: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3884: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3885: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3886: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3887: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3888: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3889: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3890: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3891: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3892: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3893: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3894: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3895: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3896: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3897: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3898: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3899: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3900: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3901: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3902: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3903: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3904: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3905: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3906: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3907: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3908: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3909: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3910: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3911: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3912: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3913: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3914: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3915: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3916: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3917: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3918: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3919: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3920: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3921: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3922: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3923: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3924: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3925: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3926: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3927: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3928: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3929: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3930: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3931: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3932: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3933: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3934: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3935: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3936: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3937: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3938: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3939: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3940: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3941: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3942: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3943: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3944: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3945: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3946: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3947: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3948: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3949: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3950: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3951: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3952: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3953: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3954: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3955: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3956: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3957: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3958: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3959: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3960: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3961: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3962: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3963: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3964: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3965: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3966: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3967: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3968: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3969: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3970: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3971: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3972: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3973: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3974: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3975: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3976: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3977: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3978: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3979: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3980: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3981: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3982: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3983: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3984: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3985: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3986: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3987: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3988: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3989: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3990: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3991: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3992: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3993: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3994: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3995: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3996: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3997: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3998: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 3999: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4000: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4001: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4002: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4003: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4004: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4005: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4006: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4007: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4008: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4009: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4010: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4011: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4012: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4013: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4014: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4015: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4016: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4017: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4018: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4019: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4020: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4021: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4022: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4023: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4024: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4025: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4026: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4027: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4028: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4029: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4030: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4031: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4032: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4033: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4034: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4035: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4036: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4037: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4038: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4039: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4040: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4041: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4042: full audit trail entry for SEC submission — ArtemisQ Capital
# Detail record 4043: full audit trail entry for SEC submission — ArtemisQ Capital
