# NetFlow v9 export — period 2026-05-22 18:00 to 2026-05-23 06:00 UTC
# Fields: timestamp|src_ip|dst_ip|src_port|dst_port|proto|bytes|packets|flags
1748025336|10.0.9.14|11.246.171.48|29412|25|TCP|15828|47|ACK
1748025348|10.0.10.26|161.35.132.177|48594|80|UDP|40039|68|SYN-ACK
1748025353|10.0.4.27|218.206.91.157|57980|443|TCP|36745|27|FIN
1748025364|10.0.4.27|76.190.47.223|28604|25|UDP|22025|118|
1748025372|10.0.8.106|102.133.182.72|44825|25|ICMP|18144|28|FIN
1748025377|10.0.8.91|76.109.213.145|33512|3389|TCP|31972|23|SYN
1748025384|10.0.10.68|94.30.194.145|60234|8080|ICMP|21142|43|ACK
1748025396|10.0.9.14|95.215.94.143|20468|3389|TCP|55976|66|SYN-ACK
1748025405|10.0.8.111|161.35.132.177|51632|25|TCP|62363|89|
1748025409|10.0.1.4|82.33.101.102|13922|443|TCP|65163|64|RST
1748025417|10.0.8.124|95.215.94.143|63783|80|TCP|32244|51|SYN
1748025424|10.0.8.106|62.167.28.211|34572|8080|ICMP|28719|23|SYN-ACK
1748025436|10.0.8.106|43.47.77.53|21542|443|ICMP|63319|154|ACK
1748025442|10.0.1.4|11.246.171.48|60900|3389|UDP|4785|3|ACK
1748025451|10.0.7.136|2.109.142.198|62168|25|UDP|16492|11|RST
1748025459|10.0.4.159|114.204.7.164|17645|22|ICMP|47601|44|ACK
1748025465|10.0.4.8|110.55.148.177|33343|8080|ICMP|6594|22|RST
1748025476|10.0.3.235|110.55.148.177|56575|25|TCP|37585|45|FIN
1748025480|10.0.8.124|31.62.59.131|35308|8080|TCP|45298|54|ACK
1748025490|10.0.8.91|19.74.6.247|45390|8443|UDP|28253|19|RST
1748025500|10.0.5.92|218.206.91.157|64413|80|TCP|17956|21|FIN
1748025508|10.0.9.14|110.55.148.177|2953|3389|TCP|63758|411|ACK
1748025512|10.0.4.135|218.206.91.157|23721|22|UDP|64511|90|SYN-ACK
1748025522|10.0.8.111|11.246.171.48|59552|8443|ICMP|51676|227|SYN
1748025531|10.0.10.111|95.215.94.143|42264|3389|TCP|18266|30|RST
1748025540|10.0.8.106|45.99.169.200|35788|22|TCP|49599|60|SYN
1748025546|10.0.3.235|19.74.6.247|40646|25|ICMP|10332|10|SYN-ACK
1748025554|10.0.10.26|165.172.175.234|43685|80|ICMP|51233|117|SYN
1748025563|10.0.8.124|19.74.6.247|9178|443|TCP|56153|50|ACK
1748025570|10.0.8.124|82.33.101.102|50719|25|TCP|41897|55|RST
1748025581|10.0.8.106|102.133.182.72|56365|8443|UDP|42546|33|SYN-ACK
1748025587|10.0.9.14|76.190.47.223|32359|3389|UDP|53784|38|ACK
1748025596|10.0.5.9|197.228.132.22|35357|443|ICMP|39725|37|SYN
1748025603|10.0.10.26|76.190.47.223|47065|22|TCP|40861|58|SYN-ACK
1748025609|10.0.8.106|165.172.175.234|35404|22|ICMP|18531|30|RST
1748025621|10.0.5.9|110.55.148.177|52558|443|UDP|3927|2|
1748025625|10.0.5.92|11.246.171.48|40888|443|TCP|6051|8|SYN-ACK
1748025633|10.0.4.27|197.228.132.22|47310|80|TCP|62023|164|SYN-ACK
1748025640|10.0.8.111|22.254.171.202|26579|443|TCP|58999|61|ACK
1748025651|10.0.8.124|202.173.110.118|52422|25|UDP|61185|111|FIN
1748025657|10.0.10.177|45.99.169.200|19520|3389|ICMP|4557|8|FIN
1748025668|10.0.10.111|173.28.24.138|22533|8080|TCP|20687|30|ACK
1748025676|10.0.1.175|197.228.132.22|8584|80|UDP|32098|27|
1748025685|10.0.9.14|62.39.17.103|58500|25|UDP|32271|54|FIN
1748025692|10.0.4.135|45.99.169.200|22433|8443|UDP|28618|91|FIN
1748025697|10.0.4.159|19.74.6.247|60817|8443|TCP|22650|23|ACK
1748025708|10.0.4.27|218.206.91.157|41074|8443|ICMP|6439|4|RST
1748025716|10.0.8.111|62.167.28.211|33087|3389|TCP|18669|23|ACK
1748025723|10.0.5.9|76.190.47.223|1818|3389|UDP|46929|38|SYN-ACK
1748025732|10.0.3.235|218.206.91.157|8039|8080|TCP|2727|1|
1748025741|10.0.1.175|165.172.175.234|60689|443|ICMP|20609|57|SYN
1748025745|10.0.7.136|33.124.222.177|65102|80|UDP|46884|608|RST
1748025754|10.0.5.9|102.133.182.72|8736|8443|TCP|2845|13|SYN
1748025765|10.0.10.177|94.30.194.145|38336|22|TCP|40561|31|ACK
1748025769|10.0.4.27|33.124.222.177|46425|25|UDP|9972|8|ACK
1748025778|10.0.7.136|112.101.43.181|21485|8443|ICMP|48602|207|
1748025786|10.0.10.26|165.172.175.234|38116|80|UDP|35971|304|ACK
1748025797|10.0.4.8|218.206.91.157|29952|3389|TCP|30137|20|SYN
1748025801|10.0.10.26|102.133.182.72|19747|8080|TCP|55911|155|
1748025809|10.0.8.111|19.74.6.247|40341|80|TCP|14648|20|SYN-ACK
1748025821|10.0.8.124|22.254.171.202|39309|3389|UDP|42515|97|SYN-ACK
1748025826|10.0.10.68|19.74.6.247|63598|8443|ICMP|4465|33|SYN
1748025835|10.0.4.27|62.39.17.103|26096|25|UDP|35064|53|
1748025840|10.0.4.159|76.190.47.223|44653|53|TCP|13560|83|RST
1748025850|10.0.10.111|62.39.17.103|59727|22|TCP|27532|28|FIN
1748025857|10.0.4.8|76.190.47.223|30372|25|UDP|19561|212|
1748025868|10.0.3.235|173.28.24.138|44126|3389|UDP|1109|1|
1748025874|10.0.10.111|22.254.171.202|10812|8443|TCP|32787|22|FIN
1748025885|10.0.8.124|2.109.142.198|3259|22|UDP|15029|17|
1748025890|10.0.4.8|62.167.28.211|32994|25|UDP|37547|399|SYN-ACK
1748025899|10.0.8.91|76.190.47.223|25999|22|ICMP|18973|34|
1748025907|10.0.1.4|95.215.94.143|48839|25|UDP|49928|88|
1748025917|10.0.5.92|94.30.194.145|35604|25|UDP|17948|75|SYN
1748025923|10.0.4.135|22.254.171.202|35195|443|ICMP|41697|58|FIN
1748025928|10.0.7.136|45.99.169.200|51213|80|ICMP|3903|8|
1748025936|10.0.1.175|82.33.101.102|63153|80|ICMP|12534|10|ACK
1748025948|10.0.4.27|43.47.77.53|5473|3389|ICMP|5719|58|SYN
1748025957|10.0.9.14|218.206.91.157|31611|80|ICMP|21655|14|
1748025965|10.0.10.68|22.254.171.202|62514|80|TCP|49226|43|RST
1748025972|10.0.1.151|62.39.17.103|39500|22|TCP|7412|5|SYN-ACK
1748025978|10.0.3.235|19.74.6.247|46476|80|UDP|9666|24|ACK
1748025989|10.0.1.175|45.99.169.200|52826|80|TCP|44642|32|SYN
1748025994|10.0.3.235|220.233.63.160|37764|443|ICMP|48897|211|FIN
1748026000|10.0.3.235|95.215.94.143|27452|443|TCP|34403|24|SYN
1748026013|10.0.8.111|33.124.222.177|29610|22|ICMP|18861|14|
1748026018|10.0.5.92|33.124.222.177|13905|80|UDP|20929|62|RST
1748026029|10.0.10.26|95.215.94.143|60759|25|TCP|36065|24|SYN-ACK
1748026033|10.0.10.68|218.206.91.157|29535|8443|TCP|35814|32|FIN
1748026042|10.0.4.135|19.74.6.247|64692|80|UDP|47527|32|ACK
1748026052|10.0.8.124|102.133.182.72|38725|8443|UDP|24441|24|SYN-ACK
1748026060|10.0.10.111|94.30.194.145|34501|3389|UDP|11361|45|FIN
1748026069|10.0.1.151|19.74.6.247|9177|53|ICMP|32706|75|FIN
1748026072|10.0.4.27|33.124.222.177|1415|80|UDP|41852|51|RST
1748026080|10.0.10.68|202.173.110.118|28631|3389|UDP|34456|94|FIN
1748026093|10.0.5.92|2.109.142.198|55835|53|ICMP|63809|88|SYN
1748026097|10.0.10.68|64.16.96.112|34538|443|UDP|9051|14|RST
1748026104|10.0.9.14|62.167.28.211|23025|3389|UDP|44593|67|RST
1748026116|10.0.10.26|160.201.232.208|52417|53|ICMP|24101|78|
1748026125|10.0.8.111|22.254.171.202|35298|25|TCP|42287|31|FIN
1748026133|10.0.1.4|102.133.182.72|28839|25|ICMP|9361|6|RST
1748026136|10.0.1.4|62.39.17.103|17694|443|ICMP|62414|121|SYN-ACK
1748026149|10.0.7.136|220.233.63.160|39640|8443|ICMP|34014|55|SYN-ACK
1748026153|10.0.8.91|43.47.77.53|65233|22|ICMP|45479|37|FIN
1748026163|10.0.3.235|102.133.182.72|30279|8443|TCP|62598|218|FIN
1748026172|10.0.8.91|33.124.222.177|13293|8080|TCP|10544|11|FIN
1748026181|10.0.5.92|45.99.169.200|54434|80|ICMP|17712|26|RST
1748026189|10.0.4.135|218.206.91.157|62795|53|ICMP|39664|27|SYN-ACK
1748026197|10.0.10.26|165.172.175.234|16290|53|ICMP|45393|137|SYN-ACK
1748026205|10.0.4.159|165.172.175.234|51450|443|TCP|63289|181|
1748026211|10.0.5.92|62.39.17.103|54084|80|ICMP|61755|48|SYN
1748026220|10.0.7.136|110.55.148.177|6037|8443|TCP|20078|17|SYN
1748026226|10.0.10.111|197.228.132.22|44933|3389|TCP|23925|16|
1748026232|10.0.8.111|165.172.175.234|53446|53|TCP|13014|45|ACK
1748026244|10.0.8.106|95.215.94.143|63568|25|UDP|34654|48|FIN
1748026250|10.0.8.111|161.35.132.177|9925|3389|UDP|36191|32|
1748026257|10.0.9.14|64.16.96.112|52929|8080|ICMP|5389|3|RST
1748026268|10.0.10.177|76.190.47.223|9567|8080|TCP|21712|102|FIN
1748026275|10.0.1.175|62.39.17.103|11480|53|TCP|14727|12|RST
1748026283|10.0.5.9|22.254.171.202|46317|8443|UDP|55504|645|SYN
1748026289|10.0.8.91|45.99.169.200|36767|22|TCP|34440|39|
1748026301|10.0.8.124|197.228.132.22|10573|8443|TCP|10685|37|SYN
1748026308|10.0.3.235|95.215.94.143|20157|25|ICMP|18703|19|FIN
1748026316|10.0.10.26|22.254.171.202|35862|22|TCP|63649|166|
1748026324|10.0.4.8|41.57.18.19|17435|22|UDP|58187|63|
1748026330|10.0.10.177|73.194.181.104|3207|8080|ICMP|50614|45|
1748026337|10.0.5.92|11.246.171.48|52033|3389|ICMP|39237|329|RST
1748026346|10.0.1.4|102.133.182.72|27717|22|UDP|35899|66|ACK
1748026356|10.0.10.177|94.30.194.145|18942|3389|UDP|59166|52|
1748026362|10.0.4.135|76.109.213.145|35986|8443|TCP|44206|178|ACK
1748026368|10.0.1.175|31.62.59.131|10457|443|UDP|47571|33|
1748026381|10.0.4.159|160.201.232.208|11071|443|TCP|20423|23|FIN
1748026389|10.0.10.111|94.30.194.145|34421|8080|UDP|40366|40|SYN
1748026393|10.0.4.135|197.228.132.22|31566|8080|TCP|3480|8|RST
1748026403|10.0.10.26|19.74.6.247|48532|25|TCP|24177|21|ACK
1748026408|10.0.10.111|165.172.175.234|39430|8080|ICMP|7804|5|FIN
1748026416|10.0.8.106|62.39.17.103|58132|80|TCP|16441|16|RST
1748026427|10.0.9.14|173.28.24.138|60342|25|UDP|52469|96|FIN
1748026434|10.0.8.111|161.35.132.177|45948|443|TCP|42645|53|
1748026440|10.0.10.111|2.109.142.198|2602|443|TCP|58616|121|FIN
1748026449|10.0.10.68|220.233.63.160|52685|3389|TCP|63291|65|RST
1748026461|10.0.1.151|220.233.63.160|45197|22|UDP|64367|66|SYN
1748026468|10.0.4.159|62.167.28.211|37239|22|UDP|20819|14|ACK
1748026477|10.0.5.9|95.215.94.143|37607|22|UDP|33666|129|SYN
1748026483|10.0.4.27|2.109.142.198|42435|53|ICMP|30874|41|SYN
1748026490|10.0.5.92|110.55.148.177|3691|443|ICMP|57842|39|ACK
1748026501|10.0.1.175|62.39.17.103|13736|8080|ICMP|16344|19|SYN
1748026509|10.0.5.9|220.233.63.160|38842|8080|ICMP|24458|67|
1748026516|10.0.3.235|62.39.17.103|17546|8080|ICMP|14053|10|FIN
1748026522|10.0.9.14|94.30.194.145|34616|22|TCP|46064|719|RST
1748026533|10.0.7.136|110.55.148.177|60057|80|UDP|38244|36|SYN-ACK
1748026537|10.0.4.27|31.62.59.131|22333|8443|TCP|41243|35|
1748026546|10.0.9.14|45.99.169.200|27612|22|UDP|21216|16|SYN-ACK
1748026555|10.0.4.27|33.124.222.177|30867|80|ICMP|64730|51|ACK
1748026561|10.0.4.135|94.30.194.145|11885|53|UDP|51033|56|ACK
1748026573|10.0.4.135|197.228.132.22|24109|53|UDP|46807|32|ACK
1748026581|10.0.5.92|41.57.18.19|4995|22|UDP|58734|135|ACK
1748026588|10.0.5.92|197.228.132.22|46337|80|ICMP|11066|33|RST
1748026595|10.0.8.124|112.101.43.181|52533|53|TCP|44083|78|FIN
1748026602|10.0.10.26|218.206.91.157|24402|3389|TCP|5597|6|ACK
1748026610|10.0.8.91|11.246.171.48|30498|8443|ICMP|45490|49|FIN
1748026618|10.0.1.151|110.55.148.177|14676|8443|ICMP|38142|28|
1748026624|10.0.10.26|19.74.6.247|60676|8080|UDP|58814|39|SYN
1748026635|10.0.1.4|73.194.181.104|11512|443|UDP|49289|52|FIN
1748026643|10.0.10.111|62.39.17.103|5001|3389|UDP|2019|3|SYN
1748026650|10.0.1.4|76.190.47.223|2617|3389|ICMP|44656|81|
1748026660|10.0.8.111|62.167.28.211|27795|80|ICMP|43597|63|
1748026665|10.0.1.4|22.254.171.202|35431|8080|ICMP|8185|7|FIN
1748026677|10.0.5.9|161.35.132.177|27533|80|ICMP|63974|45|
1748026684|10.0.5.9|2.109.142.198|27169|443|ICMP|1808|1|SYN-ACK
1748026690|10.0.9.14|62.167.28.211|28274|8443|UDP|52681|363|SYN-ACK
1748026697|10.0.5.9|19.74.6.247|33062|53|TCP|32838|30|ACK
1748026705|10.0.10.177|33.124.222.177|56956|8443|ICMP|24385|48|SYN
1748026717|10.0.4.8|112.101.43.181|20181|8080|UDP|63009|45|
1748026720|10.0.8.106|165.172.175.234|36553|80|ICMP|27192|143|ACK
1748026732|10.0.10.177|165.172.175.234|30612|3389|UDP|35762|144|FIN
1748026736|10.0.4.135|22.254.171.202|13299|8080|UDP|57080|45|SYN-ACK
1748026746|10.0.3.235|41.57.18.19|64183|8443|ICMP|21664|41|SYN
1748026757|10.0.8.111|112.101.43.181|34072|3389|TCP|23266|28|ACK
1748026762|10.0.10.177|161.35.132.177|51445|443|UDP|48582|53|RST
1748026770|10.0.5.92|41.57.18.19|44652|443|TCP|40082|93|
1748026781|10.0.3.235|22.254.171.202|46448|80|ICMP|40875|99|SYN
1748026789|10.0.9.14|82.33.101.102|24147|8443|UDP|56279|68|ACK
1748026797|10.0.8.106|73.194.181.104|16631|53|UDP|7590|6|SYN-ACK
1748026802|10.0.5.9|218.206.91.157|30697|8080|TCP|44647|61|ACK
1748026813|10.0.8.91|62.167.28.211|61843|3389|UDP|51092|39|SYN
1748026819|10.0.10.177|41.57.18.19|53879|8443|ICMP|9465|7|SYN
1748026824|10.0.1.4|31.62.59.131|4051|8443|ICMP|17613|12|SYN-ACK
1748026837|10.0.1.4|202.173.110.118|65218|443|UDP|7292|6|SYN-ACK
1748026845|10.0.5.9|165.172.175.234|11511|53|UDP|58523|89|RST
1748026853|10.0.5.9|62.167.28.211|9703|22|ICMP|48237|419|ACK
1748026860|10.0.4.8|114.204.7.164|29535|25|ICMP|47962|40|ACK
1748026869|10.0.1.175|112.101.43.181|47480|80|UDP|10995|7|ACK
1748026877|10.0.10.26|43.47.77.53|3746|8080|ICMP|19181|21|SYN-ACK
1748026881|10.0.8.111|62.167.28.211|58083|8443|ICMP|60105|126|
1748026892|10.0.4.8|114.204.7.164|16942|8080|ICMP|31930|22|SYN
1748026901|10.0.4.8|160.201.232.208|43936|443|UDP|46702|36|RST
1748026908|10.0.10.111|102.133.182.72|25480|3389|ICMP|37071|561|FIN
1748026913|10.0.8.124|112.101.43.181|51098|80|TCP|9224|6|FIN
1748026925|10.0.8.111|114.204.7.164|2222|443|TCP|3647|6|FIN
1748026928|10.0.10.177|11.246.171.48|64959|8443|TCP|38607|30|FIN
1748026941|10.0.8.106|102.133.182.72|36628|8443|UDP|36182|30|ACK
1748026949|10.0.4.135|31.62.59.131|10578|3389|ICMP|43546|201|RST
1748026953|10.0.4.27|165.172.175.234|36855|8080|TCP|51932|47|RST
1748026960|10.0.4.27|33.124.222.177|24789|22|UDP|5514|47|SYN-ACK
1748026973|10.0.5.92|33.124.222.177|9594|22|UDP|5218|5|SYN
1748026977|10.0.5.9|82.33.101.102|23297|22|UDP|31613|22|ACK
1748026986|10.0.9.14|102.133.182.72|56891|53|TCP|40660|77|
1748026994|10.0.1.4|102.133.182.72|7154|80|TCP|49766|123|SYN-ACK
1748027005|10.0.1.175|41.57.18.19|50115|25|UDP|4625|4|
1748027008|10.0.10.68|62.39.17.103|24458|8080|UDP|38282|109|RST
1748027020|10.0.4.8|165.172.175.234|62076|80|ICMP|14470|33|ACK
1748027027|10.0.4.135|76.109.213.145|48268|80|ICMP|7384|14|SYN-ACK
1748027035|10.0.9.14|31.62.59.131|16588|8080|ICMP|11963|44|ACK
1748027041|10.0.8.106|33.124.222.177|3717|8080|TCP|2493|6|FIN
1748027052|10.0.9.14|165.172.175.234|36230|25|TCP|42103|75|ACK
1748027058|10.0.1.175|62.167.28.211|43178|443|ICMP|31124|45|SYN
1748027066|10.0.4.8|43.47.77.53|51216|443|UDP|58570|248|ACK
1748027073|10.0.3.235|19.74.6.247|1263|8080|UDP|4421|3|
1748027084|10.0.1.4|218.206.91.157|41050|22|UDP|5181|3|FIN
1748027093|10.0.3.235|62.39.17.103|61061|8443|UDP|31696|98|ACK
1748027098|10.0.8.111|43.47.77.53|12718|25|UDP|61503|866|SYN-ACK
1748027104|10.0.1.4|165.172.175.234|59345|25|ICMP|5871|7|FIN
1748027112|10.0.4.8|2.109.142.198|25284|25|ICMP|17832|11|ACK
1748027124|10.0.9.14|31.62.59.131|19709|22|UDP|51595|41|RST
1748027130|10.0.7.136|114.204.7.164|34994|25|ICMP|17855|24|SYN
1748027139|10.0.8.124|41.57.18.19|46020|25|TCP|22182|68|SYN
1748027144|10.0.4.27|94.30.194.145|11000|3389|ICMP|59499|308|SYN-ACK
1748027155|10.0.10.177|2.109.142.198|25509|25|TCP|42059|73|ACK
1748027163|10.0.10.26|64.16.96.112|62121|53|TCP|1489|1|SYN-ACK
1748027169|10.0.8.124|110.55.148.177|2165|53|ICMP|11720|22|ACK
1748027177|10.0.4.135|102.133.182.72|10374|22|UDP|33175|54|SYN-ACK
1748027188|10.0.3.235|11.246.171.48|9217|3389|TCP|8626|93|SYN-ACK
1748027196|10.0.9.14|114.204.7.164|64008|443|ICMP|59328|61|SYN-ACK
1748027205|10.0.5.9|64.16.96.112|24290|53|ICMP|8068|17|FIN
1748027209|10.0.10.111|102.133.182.72|63397|80|ICMP|11216|19|RST
1748027218|10.0.4.27|114.204.7.164|45929|443|UDP|10251|25|RST
1748027224|10.0.10.26|22.254.171.202|44254|3389|TCP|41583|122|SYN-ACK
1748027232|10.0.4.27|64.16.96.112|18955|25|UDP|44471|48|FIN
1748027240|10.0.5.9|43.47.77.53|36459|25|TCP|33242|33|SYN
1748027253|10.0.4.159|62.39.17.103|41307|3389|ICMP|62260|58|SYN
1748027260|10.0.5.9|202.173.110.118|54252|25|ICMP|36562|40|FIN
1748027266|10.0.1.151|102.133.182.72|61392|3389|TCP|47201|78|SYN
1748027273|10.0.10.111|76.109.213.145|34182|22|UDP|20601|29|
1748027282|10.0.9.14|202.173.110.118|38206|8443|UDP|62256|62|
1748027290|10.0.8.91|19.74.6.247|53175|25|UDP|702|2|SYN-ACK
1748027301|10.0.1.175|220.233.63.160|6091|25|ICMP|15170|14|FIN
1748027308|10.0.1.4|95.215.94.143|45201|80|UDP|8793|8|FIN
1748027312|10.0.7.136|161.35.132.177|40271|25|UDP|50638|73|SYN
1748027322|10.0.4.8|94.30.194.145|1253|8443|TCP|9895|14|ACK
1748027328|10.0.1.151|76.109.213.145|16156|443|TCP|11389|34|
1748027337|10.0.10.68|161.35.132.177|36872|3389|TCP|42052|28|RST
1748027349|10.0.4.159|220.233.63.160|39338|443|ICMP|32199|217|
1748027356|10.0.1.151|11.246.171.48|16656|22|UDP|12549|15|FIN
1748027365|10.0.7.136|22.254.171.202|63933|80|UDP|22258|239|ACK
1748027368|10.0.4.159|82.33.101.102|24462|25|TCP|5124|4|RST
1748027377|10.0.8.111|165.172.175.234|45095|3389|TCP|56538|71|FIN
1748027385|10.0.8.124|19.74.6.247|30541|8080|ICMP|4901|18|RST
1748027392|10.0.4.27|31.62.59.131|9658|8080|TCP|53973|50|ACK
1748027405|10.0.1.151|45.99.169.200|60341|8080|ICMP|35779|337|FIN
1748027412|10.0.3.235|112.101.43.181|1849|53|ICMP|56585|43|SYN-ACK
1748027418|10.0.9.14|102.133.182.72|39675|3389|TCP|581|1|SYN
1748027425|10.0.10.177|110.55.148.177|35500|3389|TCP|8345|6|SYN-ACK
1748027434|10.0.10.26|73.194.181.104|50971|8443|ICMP|5090|13|FIN
1748027445|10.0.5.9|31.62.59.131|47286|8443|TCP|34386|34|FIN
1748027448|10.0.10.177|94.30.194.145|7532|80|ICMP|11687|38|SYN-ACK
1748027456|10.0.10.26|102.133.182.72|50312|8443|ICMP|1187|1|
1748027469|10.0.1.4|62.167.28.211|48602|25|UDP|19230|16|ACK
1748027473|10.0.1.175|76.190.47.223|58189|8080|UDP|53681|39|SYN-ACK
1748027482|10.0.7.136|45.99.169.200|39826|8443|TCP|45175|80|ACK
1748027493|10.0.4.159|110.55.148.177|64895|8080|ICMP|43922|255|SYN
1748027500|10.0.3.235|11.246.171.48|59413|8080|TCP|33740|34|SYN
1748027509|10.0.1.175|73.194.181.104|37769|53|UDP|3844|3|FIN
1748027516|10.0.4.27|197.228.132.22|18897|3389|ICMP|13351|10|SYN
1748027521|10.0.4.27|94.30.194.145|24581|443|TCP|31701|64|SYN-ACK
1748027529|10.0.4.8|33.124.222.177|54434|443|TCP|54755|106|SYN-ACK
1748027541|10.0.9.14|76.109.213.145|43899|8080|ICMP|28789|32|RST
1748027544|10.0.5.92|62.167.28.211|18393|3389|TCP|17240|14|SYN
1748027553|10.0.10.111|110.55.148.177|36867|22|UDP|37307|87|SYN-ACK
1748027560|10.0.4.135|102.133.182.72|11491|8443|ICMP|40302|238|RST
1748027571|10.0.3.235|202.173.110.118|60565|3389|ICMP|63254|246|
1748027579|10.0.4.8|19.74.6.247|52943|22|UDP|26124|26|SYN-ACK
1748027584|10.0.1.4|76.109.213.145|15168|53|ICMP|11436|70|RST
1748027597|10.0.4.159|45.99.169.200|44785|53|UDP|24847|17|
1748027604|10.0.8.111|202.173.110.118|46957|443|ICMP|42840|30|SYN
1748027611|10.0.5.92|173.28.24.138|22882|443|TCP|40425|33|SYN
1748027621|10.0.4.159|218.206.91.157|51273|80|ICMP|44831|30|ACK
1748027628|10.0.8.91|197.228.132.22|65078|80|TCP|12475|20|SYN-ACK
1748027632|10.0.4.159|165.172.175.234|64636|8443|TCP|26787|23|FIN
1748027645|10.0.5.92|76.190.47.223|34237|80|TCP|21526|24|ACK
1748027653|10.0.7.136|45.99.169.200|25774|25|ICMP|14113|14|
1748027660|10.0.10.68|165.172.175.234|43882|8080|TCP|10853|14|SYN-ACK
1748027668|10.0.4.135|112.101.43.181|40831|53|UDP|55150|122|SYN-ACK
1748027676|10.0.3.235|22.254.171.202|59098|22|UDP|28418|108|FIN
1748027681|10.0.8.91|33.124.222.177|36432|443|TCP|26853|36|SYN-ACK
1748027693|10.0.4.27|31.62.59.131|65197|22|ICMP|6050|8|SYN-ACK
1748027697|10.0.4.27|33.124.222.177|1344|443|UDP|44713|47|SYN
1748027708|10.0.4.159|102.133.182.72|28081|443|UDP|46956|60|SYN
1748027714|10.0.5.92|114.204.7.164|45891|25|TCP|14138|14|RST
1748027724|10.0.8.91|73.194.181.104|45822|53|TCP|19258|17|
1748027731|10.0.4.27|95.215.94.143|40660|22|TCP|37199|34|
1748027740|10.0.3.235|220.233.63.160|37248|3389|TCP|41284|54|
1748027744|10.0.4.135|114.204.7.164|59783|25|UDP|27142|28|SYN
1748027753|10.0.10.111|220.233.63.160|1641|3389|ICMP|53668|74|SYN
1748027760|10.0.4.27|82.33.101.102|11337|53|ICMP|19667|21|ACK
1748027772|10.0.10.177|64.16.96.112|13284|25|UDP|35997|38|RST
1748027781|10.0.10.68|165.172.175.234|16381|25|UDP|3543|51|SYN
1748027787|10.0.10.177|161.35.132.177|25996|3389|TCP|50756|109|FIN
1748027792|10.0.4.27|82.33.101.102|60645|25|ICMP|62842|67|SYN
1748027802|10.0.10.177|31.62.59.131|45699|25|UDP|7950|7|RST
1748027811|10.0.1.175|112.101.43.181|17014|8080|ICMP|22204|17|ACK
1748027819|10.0.1.4|76.109.213.145|7960|25|ICMP|60147|55|
1748027829|10.0.4.8|161.35.132.177|9674|80|TCP|47423|44|SYN-ACK
1748027836|10.0.5.9|33.124.222.177|36201|3389|ICMP|31721|47|
1748027841|10.0.4.135|22.254.171.202|64806|53|TCP|59888|113|RST
1748027853|10.0.10.177|19.74.6.247|17039|22|ICMP|59970|52|FIN
1748027860|10.0.10.26|110.55.148.177|15977|3389|UDP|5340|12|SYN-ACK
1748027866|10.0.4.159|95.215.94.143|28912|25|TCP|48073|83|ACK
1748027876|10.0.8.91|43.47.77.53|44321|8443|TCP|64859|160|
1748027880|10.0.5.9|31.62.59.131|60534|8080|ICMP|60036|196|SYN-ACK
1748027893|10.0.5.9|76.109.213.145|9625|25|TCP|33192|24|SYN-ACK
1748027898|10.0.10.177|33.124.222.177|1360|8080|UDP|47495|395|RST
1748027907|10.0.10.26|102.133.182.72|32215|22|ICMP|27148|84|FIN
1748027915|10.0.8.91|202.173.110.118|16624|22|ICMP|29867|208|RST
1748027923|10.0.4.135|62.167.28.211|19227|53|ICMP|16003|11|RST
1748027928|10.0.4.135|110.55.148.177|53008|25|ICMP|50870|58|
1748027938|10.0.3.235|94.30.194.145|44523|3389|TCP|63765|189|SYN-ACK
1748027944|10.0.1.175|73.194.181.104|16603|443|ICMP|32999|36|SYN-ACK
1748027956|10.0.9.14|62.39.17.103|33019|3389|UDP|5256|6|FIN
1748027965|10.0.10.177|220.233.63.160|16622|80|UDP|32845|52|FIN
1748027973|10.0.4.27|62.167.28.211|52831|80|UDP|63610|54|SYN-ACK
1748027980|10.0.10.26|94.30.194.145|25877|8443|TCP|2796|3|RST
1748027987|10.0.4.135|114.204.7.164|13538|80|ICMP|58688|90|SYN
1748027994|10.0.1.4|165.172.175.234|14668|443|UDP|57413|39|SYN-ACK
1748028003|10.0.7.136|31.62.59.131|9527|22|UDP|60613|261|SYN
1748028011|10.0.1.175|31.62.59.131|25306|8443|TCP|31539|24|SYN
1748028017|10.0.4.8|64.16.96.112|30391|443|UDP|1626|4|ACK
1748028029|10.0.8.91|76.190.47.223|59641|25|TCP|58934|47|SYN
1748028034|10.0.4.27|2.109.142.198|61274|8443|UDP|22783|109|SYN
1748028040|10.0.3.235|45.99.169.200|10361|25|UDP|23647|102|FIN
1748028051|10.0.1.4|33.124.222.177|57551|22|ICMP|52051|38|
1748028058|10.0.1.4|43.47.77.53|2333|53|ICMP|31130|26|ACK
1748028065|10.0.4.135|31.62.59.131|12241|22|UDP|25848|21|RST
1748028074|10.0.10.68|62.39.17.103|55074|443|TCP|52778|36|SYN-ACK
1748028080|10.0.1.4|76.190.47.223|25426|3389|UDP|11155|11|SYN
1748028088|10.0.4.8|94.30.194.145|31231|25|UDP|61915|755|SYN-ACK
1748028101|10.0.8.91|22.254.171.202|36629|8443|ICMP|59608|87|SYN
1748028108|10.0.8.106|62.39.17.103|49816|8443|UDP|44748|54|FIN
1748028114|10.0.7.136|43.47.77.53|64441|22|UDP|20163|15|RST
1748028123|10.0.4.27|160.201.232.208|37208|8443|ICMP|43058|39|ACK
