customer_id,signup_date,last_active,plan_type,monthly_spend,support_tickets
CUST006285,2024-06-22,1/2/2026,premium,103.99,5
CUST006286,4/18/2023,2025-10-05,basic,31.56,1
CUST006287,2024-09-03,2026-03-24,basic,22.16,4
CUST006288,2/18/2022,2025-12-06,basic,24.31,2
CUST006289,2023-02-18,2026-02-13,standard,57.69,0
CUST006290,2023-07-27,2026-01-30,standard,53.70,14
CUST006291,2023-10-08,12/2/2025,standard,69.29,5
CUST006292,2022-02-02,2026-01-31,premium,78.31,5
CUST006293,2024-01-08,2025-10-09,standard,55.74,3
CUST006294,2022-03-10,2025-10-26,standard,52.42,4
CUST006295,2024-06-26,2026-02-05,basic,17.02,9
CUST006296,12/24/2023,2025-12-31,standard,64.81,8
CUST006297,2024-02-06,2026-02-07,standard,53.37,5
CUST006298,2024-01-27,2026-03-11,basic,20.52,11
CUST006299,2022-07-23,2026-01-21,standard,68.32,5
CUST006300,11/3/2024,1/29/2026,basic,15.17,12
CUST006301,2023-03-28,2026-02-27,premium,108.10,4
CUST006302,2024-01-24,2025-12-25,basic,37.84,11
CUST006303,2024-02-09,3/2/2026,standard,82.09,0
CUST006304,2022-10-03,2026-01-06,standard,62.23,7
CUST006305,2023-01-14,2026-02-18,standard,82.89,5
CUST006306,2024-09-26,2025-09-28,standard,51.75,1
CUST006307,2022-03-19,2026-02-15,standard,53.99,2
CUST006308,2023-09-01,2026-03-09,standard,50.46,10
CUST006309,2024-09-20,2025-10-14,standard,67.55,9
CUST006310,2023-12-10,2025-12-23,premium,0.00,13
CUST006311,2023-01-22,2026-01-27,basic,21.57,4
CUST006312,2024-11-13,2026-02-19,standard,63.24,1
CUST006313,8/17/2022,1/19/2026,standard,40.51,1
CUST006314,2022-01-16,2026-01-30,standard,43.16,0
CUST006315,2024-06-13,2026-02-12,basic,27.49,4
CUST006316,2022-05-02,1/1/2026,basic,42.80,13
CUST006317,2024-11-20,2/18/2026,premium,116.60,4
CUST006318,7/25/2024,2025-10-11,basic,41.54,4
CUST006319,2022-10-21,2025-11-23,basic,26.43,2
CUST006320,2024-04-28,2026-02-01,standard,68.43,13
CUST006321,2023-02-13,2025-11-13,basic,19.65,0
CUST006322,2022-10-15,2025-11-25,premium,96.94,2
CUST006323,2024-01-22,2025-11-04,premium,87.41,6
CUST006324,2022-02-18,2026-01-03,standard,75.42,5
CUST006325,2024-09-26,2025-10-16,standard,52.00,4
CUST006326,2022-07-06,2025-11-11,premium,143.25,18
CUST006327,2022-03-20,2025-12-13,basic,17.15,3
CUST006328,2023-01-23,1/23/2026,standard,47.59,12
CUST006329,2023-06-28,2/26/2026,premium,123.50,3
CUST006330,2024-07-10,2026-01-22,standard,46.48,1
CUST006331,2024-01-19,2025-09-29,basic,22.77,4
CUST006332,2024-07-06,2026-01-15,basic,28.58,2
CUST006333,2022-11-04,2025-12-22,basic,27.88,1
CUST006334,2023-08-14,2/4/2026,standard,82.66,1
CUST006335,2022-05-03,2025-10-12,premium,120.58,1
CUST006336,2024-03-14,2026-01-31,basic,16.99,2
CUST006337,2024-09-04,1/19/2026,standard,67.14,3
CUST006338,2022-02-02,2025-11-14,basic,16.39,13
CUST006339,2023-02-21,2026-01-18,premium,120.98,13
CUST006340,2023-03-25,2025-10-20,standard,79.02,7
CUST006341,2024-05-03,2026-02-21,premium,109.09,4
CUST006342,2024-04-18,2025-11-25,basic,21.26,0
CUST006343,2022-10-19,2026-02-25,standard,68.93,3
CUST006344,2023-09-04,2026-01-19,standard,73.17,2
CUST006345,2024-06-25,2025-12-18,standard,82.63,5
CUST006346,7/14/2023,2026-01-24,standard,69.63,3
CUST006347,2022-12-21,2026-02-02,standard,68.78,7
CUST006348,2024-01-18,2025-12-10,basic,20.55,3
CUST006349,2022-10-18,12/19/2025,standard,78.73,3
CUST006350,2022-04-09,2025-12-27,premium,134.75,3
CUST006351,2023-12-04,2026-03-27,basic,23.82,2
CUST006352,2022-12-02,2025-10-29,basic,34.42,19
CUST006353,2022-03-25,2025-11-08,standard,79.93,3
CUST006354,2024-05-24,2025-11-22,standard,59.25,3
CUST006355,2024-04-05,2026-03-25,basic,39.06,0
CUST006356,2023-02-05,2025-11-17,basic,30.02,0
CUST006357,2022-09-26,2026-03-26,premium,141.99,0
CUST006358,10/26/2024,2025-11-10,standard,45.56,2
CUST006359,2022-03-24,2026-02-12,standard,40.16,8
CUST006360,2023-08-26,2025-12-18,standard,83.76,0
CUST006361,2024-03-26,2025-12-13,premium,138.70,3
CUST006362,2023-02-16,2026-02-05,standard,47.90,14
CUST006363,2023-01-19,2025-12-16,premium,80.83,2
CUST006364,2023-08-31,2026-02-13,standard,77.72,2
CUST006365,2024-07-24,2026-03-21,standard,0.00,1
CUST006366,2024-03-06,10/2/2025,basic,19.25,15
CUST006367,2022-06-09,9/29/2025,standard,64.33,5
CUST006368,2022-06-12,12/3/2025,standard,0.00,5
CUST006369,2023-05-27,2025-10-02,standard,53.86,4
CUST006370,2022-10-16,2026-03-20,standard,44.56,28
CUST006371,2/17/2022,2026-02-12,basic,45.00,0
CUST006372,2024-04-04,2026-01-01,basic,19.78,0
CUST006373,2023-03-28,2025-12-10,basic,33.06,4
CUST006374,2024-09-14,2025-12-23,standard,62.10,5
CUST006375,2023-08-11,2025-10-01,basic,15.30,1
CUST006376,2023-08-17,12/2/2025,basic,34.77,15
CUST006377,2022-09-21,2026-01-29,standard,61.26,2
CUST006378,2023-04-03,2025-10-10,standard,59.08,12
CUST006379,2023-10-06,2025-11-10,premium,89.20,5
CUST006380,2022-03-18,2025-12-31,basic,35.14,14
CUST006381,2023-05-31,2026-02-09,premium,118.31,0
CUST006382,2024-10-07,2026-02-04,basic,30.41,7
CUST006383,5/5/2024,2025-10-03,standard,67.47,2
CUST006384,2022-10-01,2026-02-03,premium,144.88,5
CUST006385,2024-02-08,2026-02-11,standard,71.24,13
CUST006386,2022-12-09,2026-03-04,basic,23.54,3
CUST006387,12/13/2022,2025-09-29,basic,36.25,2
CUST006388,2022-06-26,2026-02-10,basic,19.49,8
CUST006389,3/27/2024,2026-02-26,standard,42.18,5
CUST006390,2/25/2024,2025-11-14,premium,84.28,3
CUST006391,2024-10-01,2026-01-02,basic,21.82,6
CUST006392,2023-10-18,2026-03-13,premium,116.36,4
CUST006393,11/7/2022,2026-02-18,basic,21.73,11
CUST006394,2024-11-19,2025-12-13,premium,0.00,1
CUST006395,2023-07-16,2026-01-01,basic,32.20,8
CUST006396,2024-10-19,2025-10-19,standard,45.38,8
CUST006397,2023-08-30,2025-11-11,premium,136.14,12
CUST006398,4/24/2022,2025-12-13,standard,80.21,8
CUST006399,2023-11-10,2026-02-01,basic,40.70,3
CUST006400,2024-06-27,2026-03-01,basic,17.18,15
CUST006401,2022-05-18,2026-03-25,basic,40.53,5
CUST006402,2024-03-30,2026-01-05,standard,56.10,14
CUST006403,11/19/2023,2025-10-25,standard,76.94,6
CUST006404,2024-08-30,2025-11-16,standard,83.20,2
CUST006405,2023-09-16,2026-01-15,premium,104.67,3
CUST006406,2024-01-20,2025-10-26,basic,25.36,0
CUST006407,2023-01-19,2026-03-27,standard,62.37,0
CUST006408,2023-11-07,2026-01-28,basic,44.09,1
CUST006409,5/5/2022,2025-12-29,basic,29.80,1
CUST006410,2024-07-08,2025-10-28,standard,75.43,1
CUST006411,2024-11-08,2026-01-20,standard,75.12,2
CUST006412,2022-12-30,2026-02-20,basic,35.15,5
CUST006413,2023-07-11,2026-01-07,standard,63.14,1
CUST006414,2022-02-07,2025-10-05,standard,57.50,0
CUST006415,2024-09-29,2026-01-27,basic,33.60,0
CUST006416,2022-01-22,2025-12-03,basic,29.80,0
CUST006417,2023-09-04,2026-03-25,basic,42.73,0
CUST006418,2/25/2023,2025-10-11,standard,49.00,2
CUST006419,2022-02-02,2026-01-22,basic,42.37,3
CUST006420,2023-12-09,2025-12-19,basic,41.86,9
CUST006421,2022-03-13,2025-11-02,basic,37.32,2
CUST006422,2022-01-04,2025-10-02,standard,82.59,10
CUST006423,2022-04-27,2025-10-18,standard,61.44,8
CUST006424,4/19/2023,2026-03-05,basic,35.69,1
CUST006425,2022-12-26,2026-01-26,basic,22.94,3
CUST006426,2023-09-17,2025-10-07,standard,76.96,1
CUST006427,2022-12-04,10/24/2025,basic,17.60,2
CUST006428,2024-04-05,2025-10-03,standard,52.99,3
CUST006429,6/1/2023,2025-12-23,basic,25.99,14
CUST006430,5/29/2024,2025-10-29,basic,23.30,4
CUST006431,2022-04-07,2026-02-08,basic,26.76,3
CUST006432,2023-09-01,2026-03-13,basic,22.99,5
CUST006433,2022-05-25,2025-12-16,basic,0.00,5
CUST006434,2024-03-16,2025-12-18,premium,75.77,9
CUST006435,2023-03-06,2025-11-29,basic,26.29,9
CUST006436,2023-01-15,1/8/2026,standard,47.93,3
CUST006437,2024-10-03,2025-10-15,standard,81.37,14
CUST006438,2024-08-03,2025-12-03,standard,67.01,4
CUST006439,2024-04-13,2025-09-28,standard,47.99,3
CUST006440,2022-03-17,2025-11-04,standard,77.50,2
CUST006441,2023-06-30,2025-11-14,basic,26.35,3
CUST006442,2024-03-13,10/21/2025,basic,40.66,4
CUST006443,2023-01-09,2026-03-21,basic,18.33,13
CUST006444,2024-09-17,2026-03-26,basic,43.37,1
CUST006445,2023-05-06,2/6/2026,standard,62.12,2
CUST006446,2024-08-25,2025-11-09,standard,82.54,1
CUST006447,2022-05-19,2026-02-14,standard,40.86,4
CUST006448,2024-01-16,2026-02-20,basic,40.77,0
CUST006449,2022-02-14,2025-12-15,standard,74.39,4
CUST006450,2023-06-19,2026-02-01,standard,83.14,2
CUST006451,2022-11-14,2025-12-22,premium,79.21,3
CUST006452,2022-03-30,2026-02-14,premium,120.69,7
CUST006453,2023-12-18,2025-12-06,premium,119.21,13
CUST006454,2024-01-20,1/20/2026,standard,64.86,3
CUST006455,2023-05-10,2025-11-05,basic,43.46,5
CUST006456,2023-08-03,2025-11-28,standard,50.29,5
CUST006457,2023-07-04,2025-12-30,standard,59.54,11
CUST006458,2024-04-17,2026-03-27,standard,57.23,2
CUST006459,2/26/2022,2026-03-08,standard,64.52,4
CUST006460,2024-08-22,2026-01-28,basic,23.77,0
CUST006461,2022-10-02,2025-11-20,basic,18.35,4
CUST006462,2024-03-20,2025-12-22,standard,76.24,2
CUST006463,2023-06-30,2/5/2026,standard,59.07,2
CUST006464,2024-03-13,2025-11-14,basic,39.76,4
CUST006465,2024-07-19,2026-02-05,standard,42.95,5
CUST006466,2022-09-26,2025-11-12,basic,0.00,5
CUST006467,2022-11-27,2025-11-24,premium,105.20,0
CUST006468,2024-10-19,2026-02-03,premium,136.66,4
CUST006469,2024-04-16,2026-01-11,premium,112.46,0
CUST006470,2023-06-30,2026-03-18,standard,44.85,5
CUST006471,8/21/2022,3/5/2026,standard,54.22,10
CUST006472,2022-08-30,2026-03-19,standard,79.89,12
CUST006473,2024-09-10,2026-02-14,standard,60.47,9
CUST006474,2023-03-02,11/22/2025,basic,31.93,9
CUST006475,2022-09-16,2026-03-16,basic,29.18,3
CUST006476,2024-05-14,2025-10-29,basic,24.05,6
CUST006477,2023-03-09,2025-10-06,standard,73.67,2
CUST006478,2024-03-02,2026-03-21,standard,44.84,3
CUST006479,2022-12-06,2025-11-07,basic,21.01,2
CUST006480,2024-03-30,2025-11-11,premium,100.17,1
CUST006481,2022-02-07,12/19/2025,premium,100.98,3
CUST006482,2023-07-12,2026-02-21,standard,43.73,0
CUST006483,2024-02-15,2025-11-07,standard,0.00,3
CUST006484,2024-08-25,2025-10-14,standard,83.16,14
CUST006485,2022-09-12,2026-03-07,premium,111.26,0
CUST006486,2024-03-24,2025-12-24,standard,64.27,7
CUST006487,2022-07-28,1/29/2026,standard,58.35,1
CUST006488,2024-02-10,2026-03-11,standard,46.27,0
CUST006489,2/20/2024,2026-01-26,standard,51.71,2
CUST006490,2022-01-13,2025-10-06,premium,116.89,3
CUST006491,2023-09-12,2026-02-02,basic,23.55,3
CUST006492,2022-07-02,2025-10-25,standard,43.94,1
CUST006493,8/23/2022,2025-10-06,premium,119.05,9
CUST006494,10/25/2024,2025-09-28,basic,31.69,5
CUST006495,6/5/2022,2026-02-26,standard,78.03,5
CUST006496,2024-11-11,2026-03-05,standard,80.25,7
CUST006497,2022-03-09,3/5/2026,premium,102.42,2
CUST006498,2024-06-17,2025-12-17,basic,27.33,7
CUST006499,2022-02-18,2025-09-29,basic,40.39,0
CUST006500,2023-01-18,2/15/2026,basic,32.56,2
CUST006501,2024-03-30,2025-12-07,premium,142.89,8
CUST006502,2024-10-01,2025-12-19,standard,52.49,0
CUST006503,2023-12-15,2025-12-31,standard,45.35,0
CUST006504,2023-12-18,2025-12-21,standard,75.10,1
CUST006505,2022-08-22,2025-12-02,premium,75.16,0
CUST006506,2023-09-21,2025-12-04,premium,86.22,0
CUST006507,5/2/2022,2026-01-29,standard,65.59,1
CUST006508,2024-09-08,2025-10-11,standard,47.07,2
CUST006509,2022-05-28,2026-03-10,standard,46.45,1
CUST006510,5/27/2022,2025-12-19,standard,57.38,1
CUST006511,8/22/2023,2026-03-07,basic,19.97,0
CUST006512,2023-01-18,2026-03-23,standard,83.39,2
CUST006513,2023-05-02,2025-11-10,standard,80.43,9
CUST006514,2024-11-23,2025-10-26,basic,16.61,15
CUST006515,2023-01-03,2025-11-12,standard,0.00,5
CUST006516,2024-08-18,2025-10-07,standard,80.34,13
CUST006517,2023-07-31,2026-02-15,standard,79.43,13
CUST006518,2022-05-15,2026-02-07,premium,99.20,0
CUST006519,2023-06-19,2026-01-22,standard,68.99,15
CUST006520,2023-04-02,2026-02-03,basic,16.24,4
CUST006521,2022-05-11,2026-03-25,standard,67.28,0
CUST006522,2024-07-16,2026-01-16,standard,50.95,5
CUST006523,2023-08-12,2025-10-06,premium,127.35,3
CUST006524,2024-10-19,2025-11-21,premium,99.79,14
CUST006525,2023-04-06,2025-12-23,basic,23.26,5
CUST006526,2022-08-31,2025-12-08,basic,44.24,3
CUST006527,2/17/2023,2026-03-04,standard,71.16,11
CUST006528,2022-08-24,2025-10-21,basic,16.41,2
CUST006529,2023-01-06,2026-01-25,standard,0.00,15
CUST006530,2024-11-26,1/11/2026,basic,24.60,3
CUST006531,2023-03-23,2026-03-12,standard,81.11,2
CUST006532,2022-02-20,2025-11-12,standard,48.67,4
CUST006533,2023-03-03,2026-01-02,standard,81.75,19
CUST006534,2024-04-16,2025-10-26,standard,52.08,1
CUST006535,2022-09-10,2025-12-10,standard,64.82,13
CUST006536,2022-04-20,2026-01-08,basic,31.88,0
CUST006537,2024-08-11,2026-02-27,standard,72.60,3
CUST006538,2022-11-29,2025-11-14,basic,41.20,15
CUST006539,2023-09-20,2026-03-27,standard,63.30,5
CUST006540,1/22/2023,2025-12-16,standard,0.00,4
CUST006541,2024-09-29,2/11/2026,basic,20.69,1
CUST006542,2022-03-01,2025-12-27,premium,122.03,1
CUST006543,2024-04-15,2026-03-15,basic,39.64,0
CUST006544,6/2/2024,2025-10-05,basic,16.78,2
CUST006545,6/4/2022,2025-11-16,premium,78.48,3
CUST006546,2024-11-15,2025-11-12,basic,28.80,3
CUST006547,2023-12-28,12/13/2025,premium,143.35,12
CUST006548,2023-01-12,1/29/2026,basic,41.14,15
CUST006549,12/24/2022,11/11/2025,standard,51.15,6
CUST006550,2022-06-29,2026-01-19,standard,79.03,5
CUST006551,2023-03-21,2026-03-18,standard,60.64,13
CUST006552,2023-06-29,2026-02-05,basic,34.30,11
CUST006553,2023-02-26,11/25/2025,basic,21.59,1
CUST006554,2024-04-09,2026-02-17,basic,44.93,1
CUST006555,9/15/2022,10/16/2025,standard,0.00,2
CUST006556,2023-12-06,2/21/2026,basic,34.91,4
CUST006557,2024-03-02,2025-12-28,standard,58.79,0
CUST006558,2023-04-28,2025-10-15,standard,48.78,7
CUST006559,2023-10-20,2025-12-28,standard,59.26,1
CUST006560,2024-04-08,2025-12-18,basic,0.00,4
CUST006561,11/12/2022,2025-12-20,basic,21.79,2
CUST006562,2024-01-30,2025-10-19,premium,97.30,4
CUST006563,2022-01-16,2025-11-06,basic,31.90,2
CUST006564,8/14/2024,11/29/2025,basic,27.85,9
CUST006565,11/3/2023,2026-02-21,basic,15.79,5
CUST006566,7/8/2023,2026-02-12,basic,19.43,1
CUST006567,2023-06-08,2026-02-11,basic,30.53,0
CUST006568,2024-07-21,11/16/2025,standard,53.00,1
CUST006569,2024-07-24,2026-01-29,basic,17.99,5
CUST006570,2024-10-15,2025-11-16,premium,119.42,5
CUST006571,10/15/2023,2026-01-23,standard,54.56,7
CUST006572,2024-05-12,2026-03-14,basic,31.43,2
CUST006573,2024-04-08,2026-03-19,standard,51.84,2
CUST006574,2022-04-13,2025-11-02,premium,103.63,3
CUST006575,2022-07-26,2026-01-03,premium,146.79,0
CUST006576,2023-08-14,2026-01-01,basic,15.20,5
CUST006577,2024-03-07,2025-12-29,basic,16.38,12
CUST006578,2023-12-27,2025-12-16,standard,80.94,0
CUST006579,2022-03-03,2026-02-09,standard,56.33,5
CUST006580,2023-11-27,2026-03-22,basic,21.04,3
CUST006581,2022-07-30,2026-02-24,basic,25.37,10
CUST006582,2023-09-20,2025-10-16,standard,40.93,3
CUST006583,2024-04-30,2025-12-21,premium,103.03,3
CUST006584,2023-06-19,2025-12-26,basic,23.87,1
CUST006585,2023-03-10,2026-03-09,standard,70.87,7
CUST006586,2024-09-28,2025-11-27,basic,36.80,6
CUST006587,2024-11-23,2026-03-03,premium,126.85,3
CUST006588,2/29/2024,2025-12-07,standard,62.82,7
CUST006589,4/7/2023,2025-11-11,basic,20.40,2
CUST006590,2023-07-06,2026-03-14,basic,20.98,2
CUST006591,2023-06-28,2025-11-25,standard,63.19,4
CUST006592,2024-01-23,2025-11-15,basic,39.57,1
CUST006593,4/26/2024,2026-02-16,premium,0.00,1
CUST006594,2022-10-05,2025-12-20,standard,83.19,7
CUST006595,2024-01-16,2025-12-24,basic,25.37,0
CUST006596,2024-02-11,2026-03-04,basic,26.59,2
CUST006597,2022-01-07,2026-01-21,standard,0.00,4
CUST006598,2024-03-15,2026-01-16,standard,49.13,4
CUST006599,2024-01-06,2025-12-14,basic,26.16,5
CUST006600,2022-05-24,2026-03-26,basic,21.93,2
CUST006601,2024-10-14,2/5/2026,premium,89.36,4
CUST006602,2022-03-05,3/21/2026,basic,20.31,8
CUST006603,3/25/2024,2026-02-21,standard,66.20,13
CUST006604,2024-10-27,2026-01-07,standard,47.86,5
CUST006605,2022-11-01,2026-03-08,premium,121.65,5
CUST006606,2022-06-26,2026-02-04,standard,44.98,3
CUST006607,2024-10-28,2025-10-18,standard,65.50,5
CUST006608,2022-09-17,2025-12-02,premium,98.14,5
CUST006609,2023-05-05,2026-02-01,basic,16.38,9
CUST006610,2022-12-15,2025-10-27,standard,73.73,2
CUST006611,2023-09-19,2026-01-08,premium,104.24,5
CUST006612,2024-06-06,2025-12-31,standard,51.22,0
CUST006613,2022-06-01,2025-10-18,standard,55.80,14
CUST006614,4/23/2024,2025-12-19,basic,34.72,9
CUST006615,11/5/2023,2/13/2026,basic,36.60,2
CUST006616,2024-04-03,11/8/2025,standard,42.52,9
CUST006617,2024-09-11,2026-02-07,basic,17.97,1
CUST006618,2023-07-19,2025-12-30,standard,84.63,7
CUST006619,2023-02-01,3/26/2026,basic,25.16,13
CUST006620,2024-01-31,11/3/2025,basic,26.73,11
CUST006621,2024-06-17,2026-02-18,standard,57.41,1
CUST006622,2022-07-10,2026-01-09,premium,143.34,1
CUST006623,2023-08-05,2026-01-02,basic,17.96,2
CUST006624,2022-07-21,2025-11-07,standard,0.00,0
CUST006625,2022-01-28,10/8/2025,standard,52.29,3
CUST006626,2022-03-18,10/17/2025,standard,66.60,15
CUST006627,2024-10-20,2026-03-22,premium,124.77,4
CUST006628,2022-09-04,2025-12-09,premium,80.05,6
CUST006629,2024-10-05,2025-11-08,standard,0.00,1
CUST006630,2024-01-23,2026-02-18,standard,56.47,0
CUST006631,2023-08-14,9/29/2025,basic,26.03,4
CUST006632,2022-07-06,2026-03-07,standard,75.25,33
CUST006633,2023-10-19,2/26/2026,standard,67.67,3
CUST006634,2024-02-19,2025-11-01,basic,15.73,1
CUST006635,2024-02-28,2025-11-04,basic,34.62,4
CUST006636,2023-12-25,2025-11-29,basic,18.19,2
CUST006637,2023-07-09,2025-10-17,premium,88.06,3
CUST006638,2023-01-23,2026-03-16,basic,18.46,3
CUST006639,2024-03-22,2025-09-30,premium,130.31,4
CUST006640,2024-01-02,2026-02-04,standard,47.57,14
CUST006641,2022-09-23,2025-12-05,standard,75.88,3
CUST006642,2022-01-31,2025-12-24,premium,112.33,11
CUST006643,2022-05-05,2025-11-18,standard,63.24,3
CUST006644,2022-09-09,2025-12-04,premium,78.87,13
CUST006645,2022-06-22,2025-10-29,premium,107.18,30
CUST006646,2022-03-15,2026-01-18,standard,60.13,5
CUST006647,2022-12-12,2/1/2026,standard,65.31,14
CUST006648,2022-05-22,1/6/2026,standard,80.20,1
CUST006649,2022-09-16,2025-10-20,standard,76.51,1
CUST006650,2022-03-14,3/18/2026,standard,84.95,5
CUST006651,2024-11-20,1/31/2026,basic,40.88,17
CUST006652,2024-07-24,2026-03-01,basic,31.24,1
CUST006653,2023-09-22,2025-12-29,basic,40.92,3
CUST006654,2024-03-23,2025-11-15,basic,31.63,3
CUST006655,2023-09-05,2025-12-11,standard,51.62,8
CUST006656,2022-12-05,2026-01-01,basic,27.23,13
CUST006657,9/4/2023,2026-03-14,premium,105.54,24
CUST006658,2022-03-19,3/2/2026,basic,34.10,33
CUST006659,2024-03-24,2026-02-10,standard,41.03,8
CUST006660,2023-07-10,2025-11-27,basic,15.56,1
CUST006661,2022-09-25,2026-01-15,basic,0.00,2
CUST006662,2024-03-10,2026-01-13,basic,32.20,0
CUST006663,7/26/2024,2026-02-20,standard,70.37,4
CUST006664,2023-09-25,2026-01-18,standard,40.78,2
CUST006665,6/6/2022,2025-10-08,standard,61.46,1
CUST006666,2022-07-07,2026-03-02,basic,28.91,0
CUST006667,2023-10-02,2025-10-26,basic,32.79,1
CUST006668,2022-12-21,2025-11-29,basic,37.40,13
CUST006669,2022-10-01,2/23/2026,premium,98.59,0
CUST006670,2022-02-27,2026-01-15,premium,142.93,8
CUST006671,2024-01-15,2025-12-08,basic,42.50,3
CUST006672,2022-10-13,2026-03-16,standard,50.85,15
CUST006673,2024-08-15,2026-01-06,premium,109.54,3
CUST006674,2024-06-22,2026-01-21,premium,128.58,5
CUST006675,2023-07-25,2026-03-24,basic,24.05,0
CUST006676,2023-02-13,9/29/2025,basic,35.39,8
CUST006677,2023-08-05,2025-11-01,standard,54.19,0
CUST006678,2023-01-29,2025-12-09,basic,37.91,0
CUST006679,2023-04-10,2025-11-24,standard,0.00,0
CUST006680,2023-06-08,2026-03-04,basic,16.48,4
CUST006681,10/25/2023,2026-01-17,premium,102.93,3
CUST006682,2023-09-03,2026-02-11,premium,86.20,14
CUST006683,2022-07-24,2026-02-18,standard,71.42,2
CUST006684,2024-01-25,2025-11-01,standard,81.09,5
CUST006685,3/20/2023,2025-12-20,premium,83.86,5
CUST006686,2022-04-01,2025-10-07,basic,35.82,1
CUST006687,2022-09-06,2025-11-27,standard,77.04,2
CUST006688,2022-09-05,2026-03-11,basic,43.45,3
CUST006689,2022-08-31,2025-11-21,basic,15.43,1
CUST006690,2022-03-27,2/3/2026,basic,33.81,3
CUST006691,2022-08-29,2026-02-04,standard,76.38,5
CUST006692,2024-02-20,2025-12-20,standard,45.77,1
CUST006693,2022-06-10,2026-01-01,basic,0.00,12
CUST006694,2022-08-20,2025-09-30,basic,25.30,14
CUST006695,2023-02-14,2025-12-09,premium,77.09,0
CUST006696,2023-04-28,2026-02-01,premium,93.34,4
CUST006697,2024-10-23,2026-03-20,standard,60.18,2
CUST006698,2024-11-11,2026-01-25,standard,65.14,28
CUST006699,11/29/2023,2025-11-14,standard,40.10,3
CUST006700,2022-05-07,2025-11-24,premium,117.42,11
CUST006701,2024-04-07,2025-12-04,basic,42.38,4
CUST006702,2024-03-23,2026-01-23,basic,0.00,3
CUST006703,2023-08-12,2026-02-05,premium,101.89,15
CUST006704,2022-12-15,2025-11-16,premium,132.92,14
CUST006705,2024-02-22,3/24/2026,basic,20.27,2
CUST006706,2023-07-29,2025-11-09,basic,22.19,1
CUST006707,2023-08-05,2026-02-22,basic,24.75,4
CUST006708,2023-04-02,2025-10-08,premium,145.23,0
CUST006709,2022-10-30,2026-01-28,standard,66.98,3
CUST006710,2024-08-22,2026-01-15,basic,22.69,5
CUST006711,2022-09-07,2025-10-12,standard,81.60,3
CUST006712,2023-09-29,2025-11-15,basic,33.94,3
CUST006713,2022-09-24,11/30/2025,standard,65.47,7
CUST006714,2023-04-11,2025-12-15,basic,35.38,4
CUST006715,2023-09-28,2026-03-16,standard,0.00,5
CUST006716,2024-02-12,2026-02-27,standard,46.44,4
CUST006717,2023-06-22,2026-02-12,premium,147.97,4
CUST006718,7/7/2022,2026-02-11,premium,140.03,2
CUST006719,2024-09-04,2026-01-08,standard,68.73,3
CUST006720,2023-04-15,2025-12-17,basic,0.00,3
CUST006721,2023-01-30,12/1/2025,standard,69.52,0
CUST006722,2022-10-09,2026-03-26,premium,91.42,7
CUST006723,2024-06-29,2025-10-20,standard,43.73,29
CUST006724,2023-06-26,3/19/2026,basic,30.19,1
CUST006725,2024-11-16,2025-11-15,premium,133.16,1
CUST006726,2022-03-10,2026-02-09,basic,32.56,2
CUST006727,2023-08-07,2026-02-21,basic,16.14,4
CUST006728,2022-08-15,2026-02-08,standard,69.56,13
CUST006729,4/28/2023,12/1/2025,basic,0.00,6
CUST006730,2023-12-26,2025-12-26,premium,110.77,1
CUST006731,2024-03-15,2025-12-12,basic,41.27,5
CUST006732,2024-02-10,2026-02-03,standard,0.00,5
CUST006733,11/23/2024,2025-12-08,standard,42.43,4
CUST006734,2024-10-26,2026-01-20,premium,76.49,0
CUST006735,2023-10-30,2026-02-09,basic,30.43,5
CUST006736,2024-05-04,2026-03-13,basic,41.33,2
CUST006737,2024-07-12,2026-03-20,premium,102.98,4
CUST006738,2024-06-30,2026-01-20,basic,40.35,6
CUST006739,2022-04-14,2025-10-01,standard,84.76,5
CUST006740,2022-08-06,3/3/2026,basic,40.39,1
CUST006741,10/9/2022,2025-12-05,standard,70.58,0
CUST006742,2022-03-03,2025-11-16,premium,142.07,1
CUST006743,2023-10-25,2025-10-16,standard,76.42,1
CUST006744,2023-06-23,2026-01-03,standard,42.46,6
CUST006745,2023-03-21,2025-11-23,premium,0.00,3
CUST006746,2024-02-26,3/25/2026,standard,81.83,12
CUST006747,4/15/2023,2026-02-10,standard,52.40,10
CUST006748,2023-07-14,2026-02-04,premium,149.45,11
CUST006749,2023-08-19,12/7/2025,basic,42.07,1
CUST006750,2023-06-18,2026-03-07,basic,31.57,14
CUST006751,2023-03-25,2026-01-03,premium,88.09,1
CUST006752,2024-04-19,2025-11-19,standard,58.35,15
CUST006753,2023-07-15,2025-12-05,basic,33.21,0
CUST006754,2024-05-28,2026-01-02,standard,48.12,4
CUST006755,2023-06-07,2025-10-21,basic,28.89,2
CUST006756,2023-05-28,2025-10-26,standard,42.79,9
CUST006757,2023-09-27,2025-10-11,standard,54.84,5
CUST006758,1/27/2022,3/8/2026,premium,113.07,4
CUST006759,2022-07-19,10/1/2025,standard,49.86,0
CUST006760,2023-07-03,2026-01-16,standard,51.39,1
CUST006761,2024-04-11,11/27/2025,basic,44.20,11
CUST006762,2023-07-13,2025-12-25,standard,70.56,2
CUST006763,5/26/2022,2025-12-13,basic,17.66,6
CUST006764,2024-08-23,2025-10-14,standard,73.51,1
CUST006765,2024-11-04,2025-12-23,basic,43.54,22
