study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S1509,10.1177/0956797615575277,treatment_a,P01509,4.378,3.158,4.19,55,F,HS,2019-07-24,2141218,0,upd1_extended_row_1509
S1510,10.1037/pspa0000226,control,P01510,6.15,3.567,5.12,34,F,MA,2019-02-14,572335,0,upd1_extended_row_1510
S1511,10.1177/0956797614520714,control,P01511,5.167,4.237,5.45,34,F,BA,2019-05-05,1816675,1,upd1_extended_row_1511
S1512,10.1037/pspa0000226,control,P01512,4.933,3.838,5.83,38,F,Other,2019-09-10,440820,0,upd1_extended_row_1512
S1513,10.1177/0956797615575277,treatment_a,P01513,2.708,3.601,6.11,42,M,BA,2019-01-23,907686,0,upd1_extended_row_1513
S1514,10.1177/0956797615575277,treatment_a,P01514,5.304,5.075,5.5,23,F,PhD,2019-07-09,1438395,0,upd1_extended_row_1514
S1515,10.1037/pspa0000226,control,P01515,2.376,2.281,4.68,32,F,Other,2019-06-10,1908956,0,upd1_extended_row_1515
S1516,10.1037/pspa0000226,treatment_a,P01516,4.235,4.686,5.78,49,NB,HS,2019-05-21,1296639,0,upd1_extended_row_1516
S1517,10.1177/0956797614520714,treatment_a,P01517,3.163,4.869,5.8,58,M,PhD,2019-07-18,883918,0,upd1_extended_row_1517
S1518,10.1037/pspa0000226,treatment_b,P01518,3.801,3.122,5.91,58,F,HS,2019-07-25,1081589,0,upd1_extended_row_1518
S1519,10.1037/pspa0000226,treatment_b,P01519,3.621,4.041,5.56,28,NB,BA,2019-02-21,1695517,0,upd1_extended_row_1519
S1520,10.1177/0956797614520714,control,P01520,5.404,5.018,5.06,20,F,PhD,2019-11-10,966398,0,upd1_extended_row_1520
S1521,10.1177/0956797614520714,treatment_a,P01521,2.039,4.117,5.82,58,F,BA,2019-04-10,345141,1,upd1_extended_row_1521
S1522,10.1177/0956797614520714,treatment_b,P01522,3.871,4.036,4.8,27,M,Other,2019-12-09,1993926,0,upd1_extended_row_1522
S1523,10.1037/pspa0000226,control,P01523,2.42,1.89,5.34,60,F,PhD,2019-06-24,258267,0,upd1_extended_row_1523
S1524,10.1037/pspa0000226,control,P01524,4.147,3.398,6.54,24,F,HS,2019-09-10,828342,0,upd1_extended_row_1524
S1525,10.1177/0956797614520714,treatment_a,P01525,4.445,3.292,5.73,19,F,BA,2019-12-01,1296305,0,upd1_extended_row_1525
S1526,10.1177/0956797615575277,treatment_a,P01526,4.274,5.089,4.59,65,F,PhD,2019-07-26,2281325,0,upd1_extended_row_1526
S1527,10.1177/0956797615575277,control,P01527,4.112,3.782,5.21,37,F,HS,2019-06-18,196771,0,upd1_extended_row_1527
S1528,10.1177/0956797615575277,treatment_b,P01528,3.542,3.304,4.73,44,F,MA,2019-04-21,365590,0,upd1_extended_row_1528
S1529,10.1177/0956797614520714,control,P01529,4.742,4.898,3.97,62,M,Other,2019-07-26,398904,0,upd1_extended_row_1529
S1530,10.1177/0956797614520714,treatment_b,P01530,4.862,3.632,4.58,31,F,Other,2019-11-22,1915176,0,upd1_extended_row_1530
S1531,10.1177/0956797614520714,control,P01531,5.645,3.419,6.19,28,F,HS,2019-05-21,1460383,1,upd1_extended_row_1531
S1532,10.1177/0956797614520714,treatment_b,P01532,1.991,4.421,7.28,23,NB,PhD,2019-09-04,501662,0,upd1_extended_row_1532
S1533,10.1177/0956797615575277,treatment_b,P01533,3.721,5.192,3.4,40,F,HS,2019-01-08,209275,0,upd1_extended_row_1533
S1534,10.1177/0956797614520714,control,P01534,5.164,3.37,4.23,56,M,PhD,2019-07-04,756257,0,upd1_extended_row_1534
S1535,10.1037/pspa0000226,control,P01535,2.627,2.247,3.8,35,F,HS,2019-02-21,1296035,1,upd1_extended_row_1535
S1536,10.1177/0956797614520714,treatment_b,P01536,5.382,3.859,5.54,53,F,PhD,2019-10-22,1492955,0,upd1_extended_row_1536
S1537,10.1177/0956797615575277,control,P01537,5.093,3.8,3.68,62,M,MA,2019-05-14,1541870,0,upd1_extended_row_1537
S1538,10.1073/pnas.1209746109,treatment_b,P01538,4.239,4.69,5.75,29,F,PhD,2019-11-05,704619,1,upd1_extended_row_1538
S1539,10.1177/0956797615575277,treatment_a,P01539,4.866,3.373,5.53,44,F,Other,2019-01-26,1483723,0,upd1_extended_row_1539
S1540,10.1037/pspa0000226,control,P01540,3.984,4.867,5.73,50,M,Other,2019-07-17,1604672,0,upd1_extended_row_1540
S1541,10.1177/0956797614520714,treatment_b,P01541,5.096,3.757,5.35,48,F,Other,2019-08-18,2362541,0,upd1_extended_row_1541
S1542,10.1037/pspa0000226,treatment_b,P01542,3.561,3.65,3.63,46,M,HS,2019-11-18,1865375,0,upd1_extended_row_1542
S1543,10.1037/pspa0000226,treatment_a,P01543,5.158,2.759,3.92,54,F,BA,2019-10-03,1510791,0,upd1_extended_row_1543
S1544,10.1177/0956797615575277,treatment_b,P01544,4.614,1.941,5.83,56,M,Other,2019-07-02,212004,0,upd1_extended_row_1544
S1545,10.1037/pspa0000226,treatment_a,P01545,4.105,2.961,5.16,18,NB,MA,2019-10-28,1639093,0,upd1_extended_row_1545
S1546,10.1177/0956797614520714,treatment_a,P01546,2.004,3.496,5.13,59,NB,BA,2019-08-01,1031065,0,upd1_extended_row_1546
S1547,10.1073/pnas.1209746109,control,P01547,5.088,2.558,4.84,35,M,MA,2019-08-04,626193,0,upd1_extended_row_1547
S1548,10.1177/0956797614520714,treatment_b,P01548,5.814,3.726,3.72,41,M,PhD,2019-01-24,2069838,0,upd1_extended_row_1548
S1549,10.1073/pnas.1209746109,control,P01549,5.038,4.049,6.4,34,F,MA,2019-03-23,1878153,0,upd1_extended_row_1549
S1550,10.1177/0956797614520714,control,P01550,2.459,4.568,6.34,51,NB,PhD,2019-03-07,591577,0,upd1_extended_row_1550
S1551,10.1073/pnas.1209746109,treatment_a,P01551,4.171,3.409,4.1,64,F,Other,2019-08-25,779817,0,upd1_extended_row_1551
S1552,10.1073/pnas.1209746109,treatment_a,P01552,5.113,3.039,4.79,38,NB,Other,2019-12-08,324883,0,upd1_extended_row_1552
S1553,10.1177/0956797614520714,control,P01553,4.024,5.658,4.2,24,F,HS,2019-03-23,233852,0,upd1_extended_row_1553
S1554,10.1177/0956797615575277,treatment_a,P01554,4.003,4.031,4.59,45,F,PhD,2019-11-11,628223,0,upd1_extended_row_1554
S1555,10.1073/pnas.1209746109,control,P01555,3.279,3.078,6.12,28,F,Other,2019-11-15,1121674,0,upd1_extended_row_1555
S1556,10.1177/0956797614520714,treatment_b,P01556,4.526,5.077,5.23,21,M,MA,2019-11-03,423112,0,upd1_extended_row_1556
S1557,10.1037/pspa0000226,treatment_b,P01557,7.642,3.389,5.17,50,F,BA,2019-08-28,1398375,0,upd1_extended_row_1557
S1558,10.1037/pspa0000226,control,P01558,4.407,2.85,6.53,58,F,MA,2019-11-15,527029,0,upd1_extended_row_1558
S1559,10.1073/pnas.1209746109,control,P01559,4.268,4.476,4.49,39,NB,HS,2019-04-22,2189518,1,upd1_extended_row_1559
S1560,10.1177/0956797615575277,treatment_b,P01560,3.675,4.433,4.59,36,F,PhD,2019-01-06,877937,0,upd1_extended_row_1560
S1561,10.1037/pspa0000226,treatment_b,P01561,3.318,4.257,5.33,25,F,HS,2019-03-16,1578456,0,upd1_extended_row_1561
S1562,10.1073/pnas.1209746109,treatment_b,P01562,1.656,3.621,3.84,31,M,HS,2019-02-07,281917,0,upd1_extended_row_1562
S1563,10.1073/pnas.1209746109,control,P01563,4.986,2.557,5.21,36,M,MA,2019-06-11,502728,0,upd1_extended_row_1563
S1564,10.1177/0956797615575277,treatment_b,P01564,6.534,3.608,6.12,24,M,HS,2019-10-01,2110583,0,upd1_extended_row_1564
S1565,10.1177/0956797615575277,treatment_a,P01565,4.591,3.747,3.27,20,F,Other,2019-02-17,1162430,0,upd1_extended_row_1565
S1566,10.1177/0956797615575277,control,P01566,3.992,3.699,4.56,37,F,HS,2019-09-24,1842888,0,upd1_extended_row_1566
S1567,10.1177/0956797614520714,control,P01567,3.678,3.92,5.78,23,NB,Other,2019-08-04,2117400,0,upd1_extended_row_1567
S1568,10.1177/0956797614520714,control,P01568,5.228,4.468,3.92,27,NB,MA,2019-02-21,1417206,0,upd1_extended_row_1568
S1569,10.1177/0956797614520714,treatment_b,P01569,5.584,4.484,3.75,20,F,Other,2019-03-17,1029548,0,upd1_extended_row_1569
S1570,10.1177/0956797614520714,treatment_b,P01570,3.892,4.588,5.38,24,M,MA,2019-02-19,573982,0,upd1_extended_row_1570
S1571,10.1037/pspa0000226,treatment_b,P01571,5.024,3.187,5.51,34,NB,MA,2019-06-19,951951,0,upd1_extended_row_1571
S1572,10.1037/pspa0000226,control,P01572,4.23,4.357,4.93,35,NB,HS,2019-06-16,1233731,0,upd1_extended_row_1572
S1573,10.1037/pspa0000226,control,P01573,5.325,3.479,4.0,22,F,PhD,2019-12-11,799526,0,upd1_extended_row_1573
S1574,10.1177/0956797615575277,treatment_b,P01574,2.442,3.791,5.47,43,M,HS,2019-12-08,1227077,0,upd1_extended_row_1574
S1575,10.1037/pspa0000226,treatment_b,P01575,5.155,2.992,5.88,56,F,HS,2019-08-09,876762,0,upd1_extended_row_1575
S1576,10.1177/0956797614520714,treatment_b,P01576,4.778,4.489,6.06,50,F,Other,2019-11-15,2387077,1,upd1_extended_row_1576
S1577,10.1177/0956797615575277,treatment_a,P01577,2.674,2.679,5.85,42,NB,PhD,2019-07-20,1528338,0,upd1_extended_row_1577
S1578,10.1177/0956797614520714,control,P01578,4.855,2.845,4.73,64,M,Other,2019-12-03,2072595,0,upd1_extended_row_1578
S1579,10.1073/pnas.1209746109,control,P01579,4.53,3.276,5.15,24,F,BA,2019-07-02,1585133,0,upd1_extended_row_1579
S1580,10.1073/pnas.1209746109,control,P01580,5.946,3.445,5.66,48,F,Other,2019-06-24,329460,1,upd1_extended_row_1580
S1581,10.1037/pspa0000226,treatment_b,P01581,1.284,4.921,5.23,62,F,MA,2019-07-05,258594,1,upd1_extended_row_1581
S1582,10.1037/pspa0000226,treatment_b,P01582,2.718,4.041,6.13,56,F,HS,2019-11-27,1054886,0,upd1_extended_row_1582
S1583,10.1177/0956797615575277,control,P01583,4.427,4.766,3.95,37,NB,Other,2019-05-21,2205925,1,upd1_extended_row_1583
S1584,10.1177/0956797614520714,control,P01584,3.61,3.416,4.4,58,M,MA,2019-11-17,884809,0,upd1_extended_row_1584
S1585,10.1177/0956797614520714,treatment_b,P01585,5.234,4.206,4.26,59,NB,BA,2019-02-08,1001004,0,upd1_extended_row_1585
S1586,10.1177/0956797615575277,control,P01586,4.086,3.263,3.66,32,M,MA,2019-07-07,1615992,0,upd1_extended_row_1586
S1587,10.1073/pnas.1209746109,control,P01587,3.63,4.197,4.78,51,F,PhD,2019-03-06,1152222,0,upd1_extended_row_1587
S1588,10.1037/pspa0000226,treatment_a,P01588,2.192,3.363,4.32,42,M,PhD,2019-01-09,2006804,0,upd1_extended_row_1588
S1589,10.1037/pspa0000226,control,P01589,4.311,4.3,4.01,39,M,PhD,2019-06-17,1557079,0,upd1_extended_row_1589
S1590,10.1177/0956797614520714,treatment_a,P01590,6.376,2.726,5.03,29,M,PhD,2019-04-05,489597,0,upd1_extended_row_1590
S1591,10.1177/0956797614520714,treatment_a,P01591,4.023,3.35,5.89,35,M,BA,2019-04-17,2212753,0,upd1_extended_row_1591
S1592,10.1037/pspa0000226,control,P01592,4.1,3.595,6.35,46,F,BA,2019-05-21,1096335,0,upd1_extended_row_1592
S1593,10.1073/pnas.1209746109,control,P01593,6.249,4.125,4.16,60,M,MA,2019-12-25,1298241,0,upd1_extended_row_1593
S1594,10.1073/pnas.1209746109,control,P01594,5.34,3.757,5.62,31,F,BA,2019-11-21,443901,0,upd1_extended_row_1594
S1595,10.1177/0956797615575277,control,P01595,2.702,4.062,5.07,55,NB,Other,2019-09-23,610333,0,upd1_extended_row_1595
S1596,10.1037/pspa0000226,treatment_a,P01596,4.776,3.67,5.61,46,F,PhD,2019-10-21,1023519,0,upd1_extended_row_1596
S1597,10.1177/0956797615575277,treatment_a,P01597,6.192,3.929,5.72,27,F,MA,2019-11-19,1521626,0,upd1_extended_row_1597
S1598,10.1037/pspa0000226,control,P01598,4.483,3.497,5.33,54,F,MA,2019-04-24,1362858,0,upd1_extended_row_1598
S1599,10.1037/pspa0000226,control,P01599,4.342,3.128,4.07,29,F,MA,2019-07-05,1797667,0,upd1_extended_row_1599
S1600,10.1073/pnas.1209746109,treatment_b,P01600,5.548,2.768,5.14,27,NB,BA,2019-06-26,1338791,1,upd1_extended_row_1600
S1601,10.1037/pspa0000226,treatment_b,P01601,6.453,4.102,6.28,57,NB,Other,2019-06-16,693572,0,upd1_extended_row_1601
S1602,10.1177/0956797614520714,treatment_a,P01602,3.501,2.493,3.53,60,M,MA,2019-02-15,1202207,0,upd1_extended_row_1602
S1603,10.1177/0956797614520714,treatment_a,P01603,4.831,4.38,5.23,18,M,BA,2019-02-21,1666214,1,upd1_extended_row_1603
S1604,10.1073/pnas.1209746109,treatment_b,P01604,5.98,4.804,5.56,29,F,PhD,2019-04-27,295315,0,upd1_extended_row_1604
S1605,10.1073/pnas.1209746109,control,P01605,3.268,2.627,5.11,45,M,MA,2019-07-27,817839,0,upd1_extended_row_1605
S1606,10.1037/pspa0000226,control,P01606,3.773,3.277,6.1,33,NB,HS,2019-03-25,2283391,0,upd1_extended_row_1606
S1607,10.1073/pnas.1209746109,treatment_b,P01607,5.694,6.784,6.03,56,M,MA,2019-06-05,1898613,0,upd1_extended_row_1607
S1608,10.1073/pnas.1209746109,control,P01608,5.233,3.33,5.03,62,NB,PhD,2019-02-17,1348413,0,upd1_extended_row_1608
S1609,10.1073/pnas.1209746109,treatment_b,P01609,5.269,4.069,4.26,25,M,HS,2019-12-01,1700879,0,upd1_extended_row_1609
S1610,10.1073/pnas.1209746109,control,P01610,4.976,2.774,5.81,19,NB,HS,2019-12-16,1359264,1,upd1_extended_row_1610
S1611,10.1073/pnas.1209746109,treatment_a,P01611,5.26,4.462,5.26,23,F,MA,2019-03-20,2175367,0,upd1_extended_row_1611
S1612,10.1177/0956797614520714,control,P01612,3.24,4.321,4.86,45,F,PhD,2019-05-27,2085663,0,upd1_extended_row_1612
S1613,10.1177/0956797614520714,treatment_a,P01613,4.512,4.22,4.96,48,M,HS,2019-10-14,438101,0,upd1_extended_row_1613
S1614,10.1073/pnas.1209746109,treatment_a,P01614,4.774,4.345,4.71,34,F,PhD,2019-07-03,1944882,0,upd1_extended_row_1614
S1615,10.1037/pspa0000226,control,P01615,6.292,5.416,4.01,19,F,BA,2019-06-16,2176278,0,upd1_extended_row_1615
S1616,10.1177/0956797615575277,treatment_a,P01616,4.982,2.592,5.17,20,F,HS,2019-10-09,200211,0,upd1_extended_row_1616
S1617,10.1177/0956797615575277,control,P01617,2.998,3.137,5.54,48,F,MA,2019-12-06,1632436,0,upd1_extended_row_1617
S1618,10.1177/0956797614520714,treatment_b,P01618,2.578,3.511,5.19,61,M,BA,2019-02-09,760452,0,upd1_extended_row_1618
S1619,10.1037/pspa0000226,control,P01619,4.464,4.298,3.95,51,M,MA,2019-09-12,958052,0,upd1_extended_row_1619
S1620,10.1073/pnas.1209746109,control,P01620,4.734,3.693,4.89,49,F,PhD,2019-02-08,1552326,0,upd1_extended_row_1620
S1621,10.1073/pnas.1209746109,treatment_b,P01621,4.765,3.534,5.06,19,F,HS,2019-01-25,2170344,0,upd1_extended_row_1621
S1622,10.1037/pspa0000226,treatment_b,P01622,4.935,5.592,4.68,37,NB,Other,2019-12-26,857427,0,upd1_extended_row_1622
S1623,10.1177/0956797614520714,treatment_b,P01623,5.786,2.813,5.41,61,NB,HS,2019-08-20,1242264,0,upd1_extended_row_1623
S1624,10.1177/0956797615575277,control,P01624,6.919,4.573,4.06,54,M,Other,2019-04-27,1566402,0,upd1_extended_row_1624
S1625,10.1177/0956797614520714,treatment_b,P01625,5.823,2.201,5.34,18,M,Other,2019-03-10,1690418,0,upd1_extended_row_1625
S1626,10.1073/pnas.1209746109,control,P01626,4.616,3.908,5.37,53,M,Other,2019-04-25,1450275,0,upd1_extended_row_1626
S1627,10.1037/pspa0000226,treatment_a,P01627,6.867,3.38,6.32,48,M,PhD,2019-02-18,1656176,0,upd1_extended_row_1627
S1628,10.1037/pspa0000226,control,P01628,5.834,3.629,6.22,26,F,MA,2019-07-02,1689235,0,upd1_extended_row_1628
S1629,10.1037/pspa0000226,treatment_a,P01629,7.446,3.272,4.93,39,F,Other,2019-12-05,359584,0,upd1_extended_row_1629
S1630,10.1037/pspa0000226,treatment_a,P01630,3.822,4.468,3.92,41,F,PhD,2019-09-16,1381396,0,upd1_extended_row_1630
S1631,10.1177/0956797615575277,control,P01631,4.91,4.229,5.06,22,F,PhD,2019-08-22,2277120,0,upd1_extended_row_1631
S1632,10.1073/pnas.1209746109,control,P01632,5.016,4.703,4.93,34,M,HS,2019-10-18,1338202,0,upd1_extended_row_1632
S1633,10.1177/0956797615575277,treatment_a,P01633,3.854,3.476,5.6,45,F,BA,2019-08-21,2017952,0,upd1_extended_row_1633
S1634,10.1177/0956797614520714,treatment_a,P01634,4.115,3.112,3.98,62,F,HS,2019-02-10,2043314,0,upd1_extended_row_1634
S1635,10.1037/pspa0000226,treatment_a,P01635,4.215,4.453,5.81,63,F,HS,2019-05-25,1684088,0,upd1_extended_row_1635
S1636,10.1037/pspa0000226,treatment_a,P01636,4.698,3.897,5.41,33,M,HS,2019-08-28,1305021,1,upd1_extended_row_1636
S1637,10.1037/pspa0000226,treatment_b,P01637,5.453,5.684,6.2,46,F,BA,2019-03-25,2044931,1,upd1_extended_row_1637
S1638,10.1037/pspa0000226,treatment_b,P01638,2.806,2.976,5.16,41,NB,Other,2019-12-21,1011394,0,upd1_extended_row_1638
S1639,10.1037/pspa0000226,control,P01639,4.136,4.03,3.32,23,F,BA,2019-06-23,660424,0,upd1_extended_row_1639
S1640,10.1177/0956797614520714,treatment_b,P01640,3.734,3.878,5.41,47,F,MA,2019-10-13,2318677,0,upd1_extended_row_1640
S1641,10.1177/0956797614520714,treatment_a,P01641,3.066,3.239,5.59,56,F,Other,2019-01-02,1135253,0,upd1_extended_row_1641
S1642,10.1177/0956797615575277,treatment_a,P01642,4.041,4.58,5.57,64,NB,HS,2019-08-06,336568,0,upd1_extended_row_1642
S1643,10.1037/pspa0000226,treatment_b,P01643,3.517,2.947,4.48,43,NB,HS,2019-11-20,187427,0,upd1_extended_row_1643
S1644,10.1073/pnas.1209746109,treatment_a,P01644,4.236,3.148,3.82,54,F,Other,2019-11-11,2384918,0,upd1_extended_row_1644
S1645,10.1037/pspa0000226,treatment_b,P01645,6.165,4.937,4.67,37,F,MA,2019-10-20,1708386,0,upd1_extended_row_1645
S1646,10.1177/0956797615575277,control,P01646,5.179,4.973,4.61,47,F,HS,2019-05-27,2271149,0,upd1_extended_row_1646
S1647,10.1177/0956797615575277,treatment_a,P01647,3.182,4.239,5.06,31,M,PhD,2019-12-11,2308346,0,upd1_extended_row_1647
S1648,10.1177/0956797614520714,treatment_a,P01648,6.257,3.493,5.56,33,F,BA,2019-12-26,1708848,0,upd1_extended_row_1648
S1649,10.1037/pspa0000226,treatment_a,P01649,4.134,4.488,3.89,49,F,PhD,2019-11-14,485895,0,upd1_extended_row_1649
S1650,10.1177/0956797615575277,treatment_a,P01650,4.771,3.004,4.96,44,F,MA,2019-05-26,470508,0,upd1_extended_row_1650
S1651,10.1073/pnas.1209746109,treatment_b,P01651,4.57,4.61,5.81,31,F,PhD,2019-07-17,1272600,0,upd1_extended_row_1651
S1652,10.1177/0956797614520714,control,P01652,4.684,3.022,6.34,42,NB,MA,2019-08-23,2201629,0,upd1_extended_row_1652
S1653,10.1037/pspa0000226,control,P01653,5.659,2.978,5.4,18,NB,MA,2019-09-09,2351108,0,upd1_extended_row_1653
S1654,10.1037/pspa0000226,treatment_b,P01654,4.211,3.292,3.53,62,M,HS,2019-10-05,2111799,0,upd1_extended_row_1654
S1655,10.1037/pspa0000226,control,P01655,4.557,4.308,5.55,44,F,BA,2019-08-27,2314608,0,upd1_extended_row_1655
S1656,10.1177/0956797615575277,control,P01656,4.297,3.243,4.83,50,M,HS,2019-03-02,1770450,0,upd1_extended_row_1656
S1657,10.1037/pspa0000226,control,P01657,4.559,4.777,3.53,43,M,MA,2019-02-05,1300803,0,upd1_extended_row_1657
S1658,10.1037/pspa0000226,control,P01658,3.436,4.506,4.99,59,F,PhD,2019-02-11,1368471,0,upd1_extended_row_1658
S1659,10.1073/pnas.1209746109,control,P01659,4.352,3.921,4.99,30,F,MA,2019-11-13,1909952,0,upd1_extended_row_1659
S1660,10.1177/0956797614520714,treatment_a,P01660,2.399,3.644,4.16,22,F,MA,2019-11-14,1543577,0,upd1_extended_row_1660
S1661,10.1177/0956797615575277,control,P01661,3.865,1.049,5.76,30,F,BA,2019-04-03,730136,0,upd1_extended_row_1661
S1662,10.1177/0956797614520714,treatment_a,P01662,3.276,4.442,3.83,43,NB,HS,2019-01-09,2313150,0,upd1_extended_row_1662
S1663,10.1177/0956797614520714,treatment_b,P01663,4.536,3.438,3.97,24,NB,HS,2019-03-06,1523455,0,upd1_extended_row_1663
S1664,10.1073/pnas.1209746109,treatment_b,P01664,5.979,3.579,6.73,58,F,BA,2019-12-02,1527844,0,upd1_extended_row_1664
S1665,10.1073/pnas.1209746109,treatment_b,P01665,4.671,2.599,4.97,20,M,Other,2019-01-27,1962395,0,upd1_extended_row_1665
S1666,10.1037/pspa0000226,control,P01666,5.447,3.43,3.68,54,F,HS,2019-04-11,1200492,0,upd1_extended_row_1666
S1667,10.1177/0956797615575277,treatment_a,P01667,5.841,4.024,4.74,21,M,HS,2019-05-15,1211995,0,upd1_extended_row_1667
S1668,10.1073/pnas.1209746109,treatment_a,P01668,4.409,5.168,4.45,54,F,HS,2019-02-17,1528814,0,upd1_extended_row_1668
S1669,10.1177/0956797615575277,treatment_b,P01669,4.057,2.846,5.53,25,F,Other,2019-06-22,995492,0,upd1_extended_row_1669
S1670,10.1177/0956797614520714,control,P01670,4.208,3.448,4.3,30,F,MA,2019-03-12,1780698,1,upd1_extended_row_1670
S1671,10.1037/pspa0000226,treatment_b,P01671,6.423,3.653,7.02,60,F,Other,2019-02-10,2110610,0,upd1_extended_row_1671
S1672,10.1177/0956797614520714,control,P01672,3.538,5.717,5.16,61,M,MA,2019-01-26,1419937,0,upd1_extended_row_1672
S1673,10.1073/pnas.1209746109,control,P01673,3.617,3.223,4.43,43,F,HS,2019-06-14,861787,0,upd1_extended_row_1673
S1674,10.1037/pspa0000226,treatment_b,P01674,4.433,4.802,5.16,62,F,BA,2019-07-24,300777,0,upd1_extended_row_1674
S1675,10.1177/0956797615575277,treatment_a,P01675,3.089,4.56,4.11,41,F,BA,2019-07-21,584123,0,upd1_extended_row_1675
S1676,10.1037/pspa0000226,treatment_a,P01676,5.748,3.417,4.9,50,F,PhD,2019-09-15,1550560,0,upd1_extended_row_1676
S1677,10.1177/0956797614520714,control,P01677,5.807,4.423,5.29,37,F,MA,2019-08-24,2284353,0,upd1_extended_row_1677
S1678,10.1177/0956797615575277,treatment_a,P01678,5.483,3.383,5.01,33,NB,MA,2019-06-07,1976288,0,upd1_extended_row_1678
S1679,10.1073/pnas.1209746109,treatment_b,P01679,7.839,2.925,4.9,51,M,BA,2019-03-07,1741825,0,upd1_extended_row_1679
S1680,10.1073/pnas.1209746109,treatment_b,P01680,5.889,4.244,5.18,55,F,PhD,2019-10-21,1418185,0,upd1_extended_row_1680
S1681,10.1073/pnas.1209746109,control,P01681,4.038,5.188,4.45,26,NB,Other,2019-08-28,1495599,0,upd1_extended_row_1681
S1682,10.1037/pspa0000226,treatment_a,P01682,3.246,3.022,3.58,60,M,Other,2019-11-18,758747,0,upd1_extended_row_1682
S1683,10.1177/0956797615575277,treatment_b,P01683,2.375,3.749,4.98,36,F,HS,2019-06-10,729747,0,upd1_extended_row_1683
S1684,10.1073/pnas.1209746109,treatment_b,P01684,5.071,2.688,4.42,42,F,Other,2019-09-13,1282357,0,upd1_extended_row_1684
S1685,10.1177/0956797614520714,treatment_a,P01685,3.558,1.918,5.91,59,M,MA,2019-08-22,1745954,1,upd1_extended_row_1685
S1686,10.1073/pnas.1209746109,treatment_a,P01686,3.887,2.406,5.08,35,F,Other,2019-01-08,741756,0,upd1_extended_row_1686
S1687,10.1073/pnas.1209746109,control,P01687,4.571,3.216,4.0,49,F,HS,2019-01-02,1416892,0,upd1_extended_row_1687
S1688,10.1073/pnas.1209746109,treatment_a,P01688,6.086,2.965,5.27,60,F,Other,2019-09-11,2296922,0,upd1_extended_row_1688
S1689,10.1037/pspa0000226,control,P01689,4.732,4.77,3.76,60,F,MA,2019-05-27,267025,0,upd1_extended_row_1689
S1690,10.1177/0956797614520714,treatment_a,P01690,4.967,4.431,5.33,23,NB,BA,2019-08-24,2012213,0,upd1_extended_row_1690
S1691,10.1073/pnas.1209746109,treatment_b,P01691,4.297,5.084,6.04,25,NB,Other,2019-07-23,1508070,0,upd1_extended_row_1691
S1692,10.1177/0956797614520714,control,P01692,2.375,3.424,5.41,60,M,Other,2019-04-05,2396264,0,upd1_extended_row_1692
S1693,10.1177/0956797615575277,treatment_b,P01693,3.78,4.487,6.4,54,M,BA,2019-06-19,1772719,0,upd1_extended_row_1693
S1694,10.1073/pnas.1209746109,control,P01694,3.7,2.693,5.68,25,F,HS,2019-11-05,416932,0,upd1_extended_row_1694
S1695,10.1177/0956797615575277,treatment_b,P01695,5.498,3.392,3.25,44,M,MA,2019-05-16,2330908,0,upd1_extended_row_1695
S1696,10.1037/pspa0000226,treatment_b,P01696,8.775,3.676,3.74,34,F,MA,2019-10-25,473639,0,upd1_extended_row_1696
S1697,10.1177/0956797615575277,treatment_a,P01697,6.006,3.945,3.88,61,F,Other,2019-05-12,893311,1,upd1_extended_row_1697
S1698,10.1177/0956797615575277,treatment_b,P01698,7.268,3.807,3.97,43,M,PhD,2019-09-25,2106917,0,upd1_extended_row_1698
S1699,10.1037/pspa0000226,treatment_b,P01699,4.604,4.172,4.63,44,NB,HS,2019-08-19,1542913,0,upd1_extended_row_1699
S1700,10.1073/pnas.1209746109,control,P01700,3.813,3.864,5.59,25,M,BA,2019-09-26,280716,0,upd1_extended_row_1700
S1701,10.1177/0956797615575277,control,P01701,5.498,4.809,4.66,20,NB,BA,2019-11-04,2146306,0,upd1_extended_row_1701
S1702,10.1073/pnas.1209746109,treatment_b,P01702,4.628,3.651,5.15,65,F,Other,2019-09-05,591708,0,upd1_extended_row_1702
S1703,10.1177/0956797615575277,control,P01703,4.017,2.717,5.35,29,M,MA,2019-02-10,1040551,0,upd1_extended_row_1703
S1704,10.1073/pnas.1209746109,treatment_b,P01704,4.897,2.305,5.41,28,NB,MA,2019-10-03,1814855,0,upd1_extended_row_1704
S1705,10.1073/pnas.1209746109,treatment_b,P01705,3.088,2.803,4.85,41,NB,HS,2019-06-20,2139355,0,upd1_extended_row_1705
S1706,10.1073/pnas.1209746109,treatment_b,P01706,2.216,3.837,4.43,30,M,PhD,2019-04-16,2116448,0,upd1_extended_row_1706
S1707,10.1037/pspa0000226,control,P01707,2.644,4.453,4.54,18,NB,Other,2019-11-21,1903230,0,upd1_extended_row_1707
S1708,10.1073/pnas.1209746109,treatment_a,P01708,4.396,4.439,4.31,22,F,MA,2019-05-16,2057936,0,upd1_extended_row_1708
S1709,10.1073/pnas.1209746109,control,P01709,6.812,2.097,5.04,21,F,MA,2019-08-25,668075,1,upd1_extended_row_1709
S1710,10.1177/0956797615575277,control,P01710,4.367,2.54,5.24,40,F,MA,2019-11-05,970794,0,upd1_extended_row_1710
