customer_id,plan,region,impact,unique_visitor_flag,affected_flag
CUST-001974,pro,North America,none,1,0
CUST-001975,free,North America,none,1,0
CUST-001976,enterprise,Latin America,none,1,0
CUST-001977,pro,Europe East,none,1,0
CUST-001978,free,Asia Pacific,none,1,0
CUST-001979,business,Europe West,none,1,0
CUST-001980,free,Latin America,none,1,0
CUST-001981,pro,Asia Pacific,none,1,0
CUST-001982,pro,Latin America,none,1,0
CUST-001983,business,Asia Pacific,none,1,0
CUST-001984,free,Europe West,none,1,0
CUST-001985,free,Europe West,none,1,0
CUST-001986,free,Asia Pacific,none,1,0
CUST-001987,business,Europe West,none,1,0
CUST-001988,business,Europe East,none,1,0
CUST-001989,enterprise,North America,none,1,0
CUST-001990,pro,Europe East,none,1,0
CUST-001991,enterprise,Europe East,none,1,0
CUST-001992,free,North America,none,1,0
CUST-001993,enterprise,North America,none,1,0
CUST-001994,pro,Latin America,none,1,0
CUST-001995,enterprise,Europe West,none,1,0
CUST-001996,business,North America,none,1,0
CUST-001997,enterprise,Asia Pacific,none,1,0
CUST-001998,free,Asia Pacific,none,1,0
CUST-001999,pro,Europe West,none,1,0
CUST-002000,business,Latin America,none,1,0
CUST-002001,enterprise,Europe East,none,1,0
CUST-002002,free,Europe East,none,1,0
CUST-002003,free,Europe West,none,1,0
CUST-002004,enterprise,Latin America,none,1,0
CUST-002005,pro,Europe East,none,1,0
CUST-002006,pro,Latin America,none,1,0
CUST-002007,pro,North America,none,1,0
CUST-002008,pro,Latin America,none,1,0
CUST-002009,business,North America,none,1,0
CUST-002010,enterprise,Asia Pacific,none,1,0
CUST-002011,enterprise,Europe East,none,1,0
CUST-002012,business,Asia Pacific,none,1,0
CUST-002013,pro,Asia Pacific,none,1,0
CUST-002014,enterprise,Asia Pacific,none,1,0
CUST-002015,free,North America,none,1,0
CUST-002016,free,Latin America,none,1,0
CUST-002017,free,North America,none,1,0
CUST-002018,free,Asia Pacific,none,1,0
CUST-002019,business,Europe West,none,1,0
CUST-002020,free,Europe West,none,1,0
CUST-002021,business,Europe East,none,1,0
CUST-002022,enterprise,Asia Pacific,none,1,0
CUST-002023,pro,Latin America,none,1,0
CUST-002024,free,Europe West,none,1,0
CUST-002025,free,Europe East,none,1,0
CUST-002026,free,Europe West,none,1,0
CUST-002027,enterprise,Latin America,none,1,0
CUST-002028,pro,Latin America,none,1,0
CUST-002029,business,Europe West,none,1,0
CUST-002030,pro,Asia Pacific,none,1,0
CUST-002031,enterprise,Asia Pacific,none,1,0
CUST-002032,enterprise,Latin America,none,1,0
CUST-002033,enterprise,Latin America,none,1,0
CUST-002034,pro,Asia Pacific,none,1,0
CUST-002035,pro,Europe East,none,1,0
CUST-002036,enterprise,Europe West,none,1,0
CUST-002037,enterprise,Europe East,none,1,0
CUST-002038,pro,Europe East,none,1,0
CUST-002039,business,North America,none,1,0
CUST-002040,enterprise,North America,none,1,0
CUST-002041,enterprise,Latin America,none,1,0
CUST-002042,free,Europe East,none,1,0
CUST-002043,business,North America,none,1,0
CUST-002044,pro,North America,none,1,0
CUST-002045,free,North America,none,1,0
CUST-002046,business,Asia Pacific,none,1,0
CUST-002047,business,Europe West,none,1,0
CUST-002048,pro,Europe West,none,1,0
CUST-002049,pro,North America,none,1,0
CUST-002050,pro,Europe West,none,1,0
CUST-002051,enterprise,Asia Pacific,none,1,0
CUST-002052,pro,Europe East,none,1,0
CUST-002053,pro,North America,none,1,0
CUST-002054,business,Asia Pacific,none,1,0
CUST-002055,business,Europe East,none,1,0
CUST-002056,enterprise,North America,none,1,0
CUST-002057,enterprise,North America,none,1,0
CUST-002058,pro,Asia Pacific,none,1,0
CUST-002059,pro,Asia Pacific,none,1,0
CUST-002060,business,Europe East,none,1,0
CUST-002061,pro,Asia Pacific,none,1,0
CUST-002062,free,Asia Pacific,none,1,0
CUST-002063,free,North America,none,1,0
CUST-002064,enterprise,Latin America,none,1,0
CUST-002065,enterprise,Europe East,none,1,0
CUST-002066,pro,Asia Pacific,none,1,0
CUST-002067,business,Europe West,none,1,0
CUST-002068,pro,Asia Pacific,none,1,0
CUST-002069,free,Europe West,none,1,0
CUST-002070,enterprise,Asia Pacific,none,1,0
CUST-002071,enterprise,Europe West,none,1,0
CUST-002072,pro,Europe East,none,1,0
CUST-002073,pro,Europe West,none,1,0
CUST-002074,free,North America,none,1,0
CUST-002075,free,Europe East,none,1,0
CUST-002076,business,North America,none,1,0
CUST-002077,business,Europe West,none,1,0
CUST-002078,free,Europe East,none,1,0
CUST-002079,business,North America,none,1,0
CUST-002080,business,Latin America,none,1,0
CUST-002081,business,Asia Pacific,none,1,0
CUST-002082,business,Europe East,none,1,0
CUST-002083,business,Europe West,none,1,0
CUST-002084,business,Europe East,none,1,0
CUST-002085,free,Europe West,none,1,0
CUST-002086,enterprise,North America,none,1,0
CUST-002087,pro,Europe West,none,1,0
CUST-002088,free,Europe West,none,1,0
CUST-002089,enterprise,Europe West,none,1,0
CUST-002090,enterprise,North America,none,1,0
CUST-002091,free,North America,none,1,0
CUST-002092,business,Latin America,none,1,0
CUST-002093,free,Europe East,none,1,0
CUST-002094,pro,Latin America,none,1,0
CUST-002095,business,Europe West,none,1,0
CUST-002096,pro,Europe West,none,1,0
CUST-002097,business,Latin America,none,1,0
CUST-002098,business,Latin America,none,1,0
CUST-002099,pro,Europe East,none,1,0
CUST-002100,free,Latin America,none,1,0
CUST-002101,pro,Europe West,none,1,0
CUST-002102,pro,Asia Pacific,none,1,0
CUST-002103,business,Europe West,none,1,0
CUST-002104,free,Europe West,none,1,0
CUST-002105,pro,Asia Pacific,none,1,0
CUST-002106,pro,North America,none,1,0
CUST-002107,business,Europe East,none,1,0
CUST-002108,pro,Europe East,none,1,0
CUST-002109,enterprise,North America,none,1,0
CUST-002110,enterprise,North America,none,1,0
CUST-002111,enterprise,North America,none,1,0
CUST-002112,enterprise,Latin America,none,1,0
CUST-002113,enterprise,Europe West,none,1,0
CUST-002114,pro,Latin America,none,1,0
CUST-002115,enterprise,Latin America,none,1,0
CUST-002116,pro,Europe East,none,1,0
CUST-002117,enterprise,Europe East,none,1,0
CUST-002118,free,Asia Pacific,none,1,0
CUST-002119,business,Latin America,none,1,0
CUST-002120,enterprise,Asia Pacific,none,1,0
CUST-002121,free,North America,none,1,0
CUST-002122,enterprise,North America,none,1,0
CUST-002123,business,North America,none,1,0
CUST-002124,business,Latin America,none,1,0
CUST-002125,pro,North America,none,1,0
CUST-002126,business,Asia Pacific,none,1,0
CUST-002127,business,Asia Pacific,none,1,0
CUST-002128,free,Asia Pacific,none,1,0
CUST-002129,free,Europe East,none,1,0
CUST-002130,pro,North America,none,1,0
CUST-002131,pro,Asia Pacific,none,1,0
CUST-002132,pro,Europe East,none,1,0
CUST-002133,pro,Latin America,none,1,0
CUST-002134,free,Asia Pacific,none,1,0
CUST-002135,enterprise,Latin America,none,1,0
CUST-002136,enterprise,North America,none,1,0
CUST-002137,free,North America,none,1,0
CUST-002138,pro,Europe West,none,1,0
CUST-002139,pro,Asia Pacific,none,1,0
CUST-002140,pro,Latin America,none,1,0
CUST-002141,free,Asia Pacific,none,1,0
CUST-002142,business,North America,none,1,0
CUST-002143,pro,Latin America,none,1,0
CUST-002144,business,Latin America,none,1,0
CUST-002145,pro,Asia Pacific,none,1,0
CUST-002146,business,Latin America,none,1,0
CUST-002147,enterprise,Europe East,none,1,0
CUST-002148,enterprise,Latin America,none,1,0
CUST-002149,pro,North America,none,1,0
CUST-002150,free,Latin America,none,1,0
CUST-002151,free,Asia Pacific,none,1,0
CUST-002152,business,Europe East,none,1,0
CUST-002153,pro,Europe West,none,1,0
CUST-002154,enterprise,North America,none,1,0
CUST-002155,free,North America,none,1,0
CUST-002156,free,North America,none,1,0
CUST-002157,free,Asia Pacific,none,1,0
CUST-002158,pro,North America,none,1,0
CUST-002159,pro,Latin America,none,1,0
CUST-002160,enterprise,Asia Pacific,none,1,0
CUST-002161,business,Europe East,none,1,0
CUST-002162,business,Europe West,none,1,0
CUST-002163,business,Europe West,none,1,0
CUST-002164,business,Europe East,none,1,0
CUST-002165,business,Asia Pacific,none,1,0
CUST-002166,business,Latin America,none,1,0
CUST-002167,free,Asia Pacific,none,1,0
CUST-002168,pro,Asia Pacific,none,1,0
CUST-002169,free,Latin America,none,1,0
CUST-002170,business,North America,none,1,0
CUST-002171,pro,Latin America,none,1,0
CUST-002172,enterprise,Europe East,none,1,0
CUST-002173,free,Asia Pacific,none,1,0
CUST-002174,business,North America,none,1,0
CUST-002175,enterprise,Europe East,none,1,0
CUST-002176,enterprise,Europe East,none,1,0
CUST-002177,enterprise,Europe West,none,1,0
CUST-002178,free,Europe West,none,1,0
CUST-002179,enterprise,Latin America,none,1,0
CUST-002180,pro,Latin America,none,1,0
CUST-002181,free,Europe East,none,1,0
CUST-002182,enterprise,Asia Pacific,none,1,0
CUST-002183,enterprise,Latin America,none,1,0
CUST-002184,business,Europe East,none,1,0
CUST-002185,enterprise,Europe East,none,1,0
CUST-002186,pro,Asia Pacific,none,1,0
CUST-002187,business,Europe East,none,1,0
CUST-002188,business,Europe East,none,1,0
CUST-002189,business,North America,none,1,0
CUST-002190,pro,Latin America,none,1,0
CUST-002191,pro,Latin America,none,1,0
CUST-002192,business,North America,none,1,0
CUST-002193,pro,Europe West,none,1,0
CUST-002194,pro,North America,none,1,0
CUST-002195,pro,Europe East,none,1,0
CUST-002196,enterprise,Asia Pacific,none,1,0
CUST-002197,business,Europe West,none,1,0
CUST-002198,enterprise,Europe East,none,1,0
CUST-002199,pro,Europe West,none,1,0
CUST-002200,pro,Europe West,none,1,0
CUST-002201,pro,Latin America,none,1,0
CUST-002202,business,Latin America,none,1,0
CUST-002203,pro,Europe West,none,1,0
CUST-002204,free,Asia Pacific,none,1,0
CUST-002205,free,Latin America,none,1,0
CUST-002206,business,Latin America,none,1,0
CUST-002207,enterprise,Europe East,none,1,0
CUST-002208,free,Latin America,none,1,0
CUST-002209,free,Europe East,none,1,0
CUST-002210,enterprise,Asia Pacific,none,1,0
CUST-002211,enterprise,Europe West,none,1,0
CUST-002212,free,Asia Pacific,none,1,0
CUST-002213,pro,North America,none,1,0
CUST-002214,free,Latin America,none,1,0
CUST-002215,free,Europe East,none,1,0
CUST-002216,free,Asia Pacific,none,1,0
CUST-002217,enterprise,Europe West,none,1,0
CUST-002218,enterprise,Europe West,none,1,0
CUST-002219,pro,Europe East,none,1,0
CUST-002220,business,Europe West,none,1,0
CUST-002221,enterprise,Europe West,none,1,0
CUST-002222,enterprise,Latin America,none,1,0
CUST-002223,pro,Asia Pacific,none,1,0
CUST-002224,business,Europe West,none,1,0
CUST-002225,enterprise,Europe West,none,1,0
CUST-002226,free,Europe West,none,1,0
CUST-002227,business,Latin America,none,1,0
CUST-002228,business,Europe East,none,1,0
CUST-002229,pro,Europe West,none,1,0
CUST-002230,free,Asia Pacific,none,1,0
CUST-002231,enterprise,Europe East,none,1,0
CUST-002232,enterprise,Europe West,none,1,0
CUST-002233,enterprise,Latin America,none,1,0
CUST-002234,free,Asia Pacific,none,1,0
CUST-002235,pro,Latin America,none,1,0
CUST-002236,free,Europe East,none,1,0
CUST-002237,pro,North America,none,1,0
CUST-002238,free,Asia Pacific,none,1,0
CUST-002239,business,Europe West,none,1,0
CUST-002240,business,Europe East,none,1,0
CUST-002241,enterprise,Europe West,none,1,0
CUST-002242,business,Latin America,none,1,0
CUST-002243,enterprise,North America,none,1,0
CUST-002244,enterprise,North America,none,1,0
CUST-002245,free,Asia Pacific,none,1,0
CUST-002246,pro,Europe West,none,1,0
CUST-002247,pro,North America,none,1,0
CUST-002248,business,Latin America,none,1,0
CUST-002249,free,North America,none,1,0
CUST-002250,enterprise,Latin America,none,1,0
CUST-002251,business,Europe West,none,1,0
CUST-002252,free,Europe East,none,1,0
CUST-002253,business,North America,none,1,0
CUST-002254,business,Europe East,none,1,0
CUST-002255,pro,Europe West,none,1,0
CUST-002256,business,Asia Pacific,none,1,0
CUST-002257,pro,Latin America,none,1,0
CUST-002258,pro,Europe East,none,1,0
CUST-002259,enterprise,Asia Pacific,none,1,0
CUST-002260,enterprise,Asia Pacific,none,1,0
CUST-002261,business,Latin America,none,1,0
CUST-002262,business,Asia Pacific,none,1,0
CUST-002263,enterprise,Asia Pacific,none,1,0
CUST-002264,pro,Europe East,none,1,0
CUST-002265,free,Europe East,none,1,0
CUST-002266,pro,North America,none,1,0
CUST-002267,pro,Europe East,none,1,0
CUST-002268,business,Latin America,none,1,0
CUST-002269,business,Europe East,none,1,0
CUST-002270,business,Latin America,none,1,0
CUST-002271,pro,Asia Pacific,none,1,0
CUST-002272,business,Europe West,none,1,0
CUST-002273,business,Europe East,none,1,0
CUST-002274,business,Europe East,none,1,0
CUST-002275,pro,Europe East,none,1,0
CUST-002276,free,Latin America,none,1,0
CUST-002277,business,Asia Pacific,none,1,0
CUST-002278,free,Europe East,none,1,0
CUST-002279,business,Europe West,none,1,0
CUST-002280,business,Europe East,none,1,0
CUST-002281,enterprise,Latin America,none,1,0
CUST-002282,free,North America,none,1,0
CUST-002283,business,Latin America,none,1,0
CUST-002284,free,Europe East,none,1,0
CUST-002285,business,Europe West,none,1,0
CUST-002286,free,Europe East,none,1,0
CUST-002287,enterprise,North America,none,1,0
CUST-002288,free,Asia Pacific,none,1,0
CUST-002289,business,Europe West,none,1,0
CUST-002290,pro,Latin America,none,1,0
CUST-002291,enterprise,Europe East,none,1,0
CUST-002292,pro,Latin America,none,1,0
CUST-002293,enterprise,Europe West,none,1,0
CUST-002294,enterprise,Asia Pacific,none,1,0
CUST-002295,business,Europe West,none,1,0
CUST-002296,business,Latin America,none,1,0
CUST-002297,pro,Asia Pacific,none,1,0
CUST-002298,free,Europe East,none,1,0
CUST-002299,business,North America,none,1,0
CUST-002300,pro,Europe West,none,1,0
CUST-002301,pro,Europe West,none,1,0
CUST-002302,enterprise,Europe West,none,1,0
CUST-002303,pro,North America,none,1,0
CUST-002304,free,Asia Pacific,none,1,0
CUST-002305,business,Asia Pacific,none,1,0
CUST-002306,free,Asia Pacific,none,1,0
CUST-002307,business,Europe West,none,1,0
CUST-002308,business,North America,none,1,0
CUST-002309,pro,North America,none,1,0
CUST-002310,business,Europe West,none,1,0
CUST-002311,enterprise,Asia Pacific,none,1,0
CUST-002312,pro,Asia Pacific,none,1,0
CUST-002313,pro,Asia Pacific,none,1,0
CUST-002314,enterprise,North America,none,1,0
CUST-002315,pro,North America,none,1,0
CUST-002316,pro,Latin America,none,1,0
CUST-002317,pro,Latin America,none,1,0
CUST-002318,pro,Latin America,none,1,0
CUST-002319,business,Europe West,none,1,0
CUST-002320,business,Europe East,none,1,0
CUST-002321,business,Latin America,none,1,0
CUST-002322,pro,North America,none,1,0
CUST-002323,business,North America,none,1,0
CUST-002324,pro,North America,none,1,0
CUST-002325,free,Europe West,none,1,0
CUST-002326,business,Latin America,none,1,0
CUST-002327,pro,Europe East,none,1,0
CUST-002328,business,Latin America,none,1,0
CUST-002329,free,Latin America,none,1,0
CUST-002330,pro,Europe West,none,1,0
CUST-002331,free,Europe West,none,1,0
CUST-002332,free,Europe East,none,1,0
CUST-002333,pro,Asia Pacific,none,1,0
CUST-002334,enterprise,Europe West,none,1,0
CUST-002335,pro,Asia Pacific,none,1,0
CUST-002336,business,Europe West,none,1,0
CUST-002337,business,Asia Pacific,none,1,0
CUST-002338,pro,North America,none,1,0
CUST-002339,business,Europe West,none,1,0
CUST-002340,enterprise,Europe East,none,1,0
CUST-002341,free,Latin America,none,1,0
CUST-002342,enterprise,North America,none,1,0
CUST-002343,business,Europe West,none,1,0
CUST-002344,pro,Latin America,none,1,0
CUST-002345,free,Asia Pacific,none,1,0
CUST-002346,free,Asia Pacific,none,1,0
CUST-002347,business,North America,none,1,0
CUST-002348,pro,Europe East,none,1,0
CUST-002349,business,Asia Pacific,none,1,0
CUST-002350,enterprise,North America,none,1,0
CUST-002351,enterprise,Latin America,none,1,0
CUST-002352,enterprise,North America,none,1,0
CUST-002353,business,Europe West,none,1,0
CUST-002354,business,Europe West,none,1,0
CUST-002355,business,North America,none,1,0
CUST-002356,free,Europe East,none,1,0
CUST-002357,free,Europe West,none,1,0
CUST-002358,pro,Asia Pacific,none,1,0
CUST-002359,free,Europe West,none,1,0
CUST-002360,free,Europe West,none,1,0
CUST-002361,free,North America,none,1,0
CUST-002362,pro,Asia Pacific,none,1,0
CUST-002363,pro,North America,none,1,0
CUST-002364,enterprise,Europe East,none,1,0
CUST-002365,business,Asia Pacific,none,1,0
CUST-002366,free,Asia Pacific,none,1,0
CUST-002367,business,Latin America,none,1,0
CUST-002368,business,Asia Pacific,none,1,0
CUST-002369,business,Asia Pacific,none,1,0
CUST-002370,enterprise,Asia Pacific,none,1,0
CUST-002371,free,Europe West,none,1,0
CUST-002372,business,Europe West,none,1,0
CUST-002373,pro,Europe West,none,1,0
CUST-002374,pro,Asia Pacific,none,1,0
CUST-002375,pro,Europe West,none,1,0
CUST-002376,business,Europe West,none,1,0
CUST-002377,business,Europe West,none,1,0
CUST-002378,business,Europe East,none,1,0
CUST-002379,pro,Asia Pacific,none,1,0
CUST-002380,free,Latin America,none,1,0
CUST-002381,pro,Europe East,none,1,0
CUST-002382,business,Asia Pacific,none,1,0
CUST-002383,business,Asia Pacific,none,1,0
CUST-002384,pro,North America,none,1,0
CUST-002385,enterprise,Asia Pacific,none,1,0
CUST-002386,pro,Europe East,none,1,0
CUST-002387,free,Europe East,none,1,0
CUST-002388,business,Europe East,none,1,0
CUST-002389,enterprise,Europe West,none,1,0
CUST-002390,pro,Asia Pacific,none,1,0
CUST-002391,pro,Latin America,none,1,0
CUST-002392,business,Europe West,none,1,0
CUST-002393,free,Europe West,none,1,0
CUST-002394,free,Asia Pacific,none,1,0
CUST-002395,pro,Asia Pacific,none,1,0
CUST-002396,free,Latin America,none,1,0
CUST-002397,pro,Europe West,none,1,0
CUST-002398,business,Asia Pacific,none,1,0
CUST-002399,free,Europe East,none,1,0
CUST-002400,business,Asia Pacific,none,1,0
CUST-002401,pro,Latin America,none,1,0
CUST-002402,enterprise,North America,none,1,0
CUST-002403,enterprise,Europe East,none,1,0
CUST-002404,pro,Europe West,none,1,0
CUST-002405,business,Latin America,none,1,0
CUST-002406,business,Europe East,none,1,0
CUST-002407,business,Europe East,none,1,0
CUST-002408,pro,Asia Pacific,none,1,0
CUST-002409,business,Europe East,none,1,0
CUST-002410,business,Europe West,none,1,0
CUST-002411,business,Europe East,none,1,0
CUST-002412,pro,Europe East,none,1,0
CUST-002413,pro,Europe West,none,1,0
CUST-002414,business,North America,none,1,0
CUST-002415,pro,Latin America,none,1,0
CUST-002416,business,Europe East,none,1,0
CUST-002417,free,Latin America,none,1,0
CUST-002418,pro,North America,none,1,0
CUST-002419,pro,Europe West,none,1,0
CUST-002420,business,Europe East,none,1,0
CUST-002421,free,Latin America,none,1,0
CUST-002422,business,North America,none,1,0
CUST-002423,enterprise,Latin America,none,1,0
CUST-002424,business,Europe East,none,1,0
CUST-002425,business,Europe East,none,1,0
CUST-002426,pro,North America,none,1,0
CUST-002427,business,Asia Pacific,none,1,0
CUST-002428,business,Latin America,none,1,0
CUST-002429,pro,Europe West,none,1,0
CUST-002430,business,Asia Pacific,none,1,0
CUST-002431,business,Europe West,none,1,0
CUST-002432,enterprise,Europe East,none,1,0
CUST-002433,business,Europe East,none,1,0
CUST-002434,pro,Asia Pacific,none,1,0
CUST-002435,enterprise,Asia Pacific,none,1,0
CUST-002436,pro,Asia Pacific,none,1,0
CUST-002437,pro,North America,none,1,0
CUST-002438,business,Europe East,none,1,0
CUST-002439,business,North America,none,1,0
CUST-002440,pro,Europe East,none,1,0
CUST-002441,pro,North America,none,1,0
CUST-002442,business,Asia Pacific,none,1,0
CUST-002443,free,North America,none,1,0
CUST-002444,business,Latin America,none,1,0
CUST-002445,enterprise,Asia Pacific,none,1,0
CUST-002446,business,Asia Pacific,none,1,0
CUST-002447,pro,Latin America,none,1,0
CUST-002448,free,North America,none,1,0
CUST-002449,pro,Europe West,none,1,0
CUST-002450,free,Asia Pacific,none,1,0
CUST-002451,enterprise,Latin America,none,1,0
CUST-002452,enterprise,North America,none,1,0
CUST-002453,free,Europe West,none,1,0
CUST-002454,business,Europe West,none,1,0
CUST-002455,enterprise,Latin America,none,1,0
CUST-002456,free,Europe East,none,1,0
CUST-002457,enterprise,North America,none,1,0
CUST-002458,enterprise,Europe East,none,1,0
CUST-002459,free,Europe East,none,1,0
CUST-002460,pro,Asia Pacific,none,1,0
CUST-002461,pro,Latin America,none,1,0
CUST-002462,free,Latin America,none,1,0
CUST-002463,free,Latin America,none,1,0
CUST-002464,enterprise,Asia Pacific,none,1,0
CUST-002465,enterprise,Europe West,none,1,0
CUST-002466,business,Europe West,none,1,0
CUST-002467,enterprise,North America,none,1,0
CUST-002468,free,Europe East,none,1,0
CUST-002469,pro,Europe West,none,1,0
CUST-002470,business,Latin America,none,1,0
CUST-002471,business,Latin America,none,1,0
CUST-002472,enterprise,North America,none,1,0
CUST-002473,free,Europe West,none,1,0
CUST-002474,enterprise,Europe West,none,1,0
CUST-002475,pro,Asia Pacific,none,1,0
CUST-002476,free,Europe West,none,1,0
CUST-002477,pro,Latin America,none,1,0
CUST-002478,pro,Asia Pacific,none,1,0
CUST-002479,pro,Asia Pacific,none,1,0
CUST-002480,enterprise,Europe West,none,1,0
CUST-002481,pro,North America,none,1,0
CUST-002482,business,Latin America,none,1,0
CUST-002483,enterprise,Latin America,none,1,0
CUST-002484,pro,Europe West,none,1,0
CUST-002485,pro,Europe West,none,1,0
CUST-002486,enterprise,Asia Pacific,none,1,0
CUST-002487,business,Latin America,none,1,0
CUST-002488,free,North America,none,1,0
CUST-002489,business,Asia Pacific,none,1,0
CUST-002490,free,North America,none,1,0
CUST-002491,business,Latin America,none,1,0
CUST-002492,enterprise,Asia Pacific,none,1,0
CUST-002493,pro,Europe West,none,1,0
CUST-002494,business,Latin America,none,1,0
CUST-002495,free,Latin America,none,1,0
CUST-002496,business,Latin America,none,1,0
CUST-002497,free,Asia Pacific,none,1,0
CUST-002498,enterprise,North America,none,1,0
CUST-002499,business,Europe West,none,1,0
CUST-002500,pro,Europe East,none,1,0
CUST-002501,free,North America,none,1,0
CUST-002502,enterprise,North America,none,1,0
CUST-002503,business,North America,none,1,0
CUST-002504,enterprise,North America,none,1,0
CUST-002505,pro,Europe West,none,1,0
CUST-002506,pro,Europe West,none,1,0
CUST-002507,pro,Latin America,none,1,0
CUST-002508,free,Asia Pacific,none,1,0
CUST-002509,pro,Asia Pacific,none,1,0
CUST-002510,enterprise,Latin America,none,1,0
CUST-002511,pro,Europe East,none,1,0
CUST-002512,free,North America,none,1,0
CUST-002513,free,Europe West,none,1,0
CUST-002514,pro,North America,none,1,0
CUST-002515,enterprise,Europe East,none,1,0
CUST-002516,enterprise,Europe East,none,1,0
CUST-002517,pro,Europe East,none,1,0
CUST-002518,pro,Europe West,none,1,0
CUST-002519,pro,Latin America,none,1,0
CUST-002520,business,Latin America,none,1,0
CUST-002521,pro,Asia Pacific,none,1,0
CUST-002522,enterprise,Europe West,none,1,0
CUST-002523,business,North America,none,1,0
CUST-002524,pro,Asia Pacific,none,1,0
CUST-002525,business,Europe East,none,1,0
CUST-002526,pro,Europe West,none,1,0
CUST-002527,business,Latin America,none,1,0
CUST-002528,enterprise,Asia Pacific,none,1,0
CUST-002529,enterprise,Asia Pacific,none,1,0
CUST-002530,pro,Europe West,none,1,0
CUST-002531,business,Europe East,none,1,0
CUST-002532,enterprise,Latin America,none,1,0
CUST-002533,free,North America,none,1,0
CUST-002534,enterprise,Latin America,none,1,0
CUST-002535,pro,Latin America,none,1,0
CUST-002536,business,Europe West,none,1,0
CUST-002537,pro,Europe East,none,1,0
CUST-002538,business,Europe East,none,1,0
CUST-002539,pro,Latin America,none,1,0
CUST-002540,free,North America,none,1,0
CUST-002541,enterprise,Latin America,none,1,0
CUST-002542,free,Europe East,none,1,0
CUST-002543,business,Europe East,none,1,0
CUST-002544,business,Europe East,none,1,0
CUST-002545,business,Europe West,none,1,0
CUST-002546,pro,Europe East,none,1,0
CUST-002547,business,Europe East,none,1,0
CUST-002548,business,Asia Pacific,none,1,0
CUST-002549,business,North America,none,1,0
CUST-002550,pro,Asia Pacific,none,1,0
CUST-002551,business,North America,none,1,0
CUST-002552,free,Asia Pacific,none,1,0
CUST-002553,business,Asia Pacific,none,1,0
CUST-002554,enterprise,North America,none,1,0
CUST-002555,business,Latin America,none,1,0
CUST-002556,business,Europe East,none,1,0
CUST-002557,enterprise,Latin America,none,1,0
CUST-002558,enterprise,North America,none,1,0
CUST-002559,business,Asia Pacific,none,1,0
CUST-002560,free,Latin America,none,1,0
CUST-002561,free,Asia Pacific,none,1,0
CUST-002562,enterprise,Europe East,none,1,0
CUST-002563,business,Europe East,none,1,0
CUST-002564,free,Europe West,none,1,0
CUST-002565,free,North America,none,1,0
CUST-002566,pro,Asia Pacific,none,1,0
CUST-002567,pro,Latin America,none,1,0
CUST-002568,pro,Europe East,none,1,0
CUST-002569,pro,Asia Pacific,none,1,0
CUST-002570,enterprise,North America,none,1,0
CUST-002571,business,Europe West,none,1,0
CUST-002572,free,North America,none,1,0
CUST-002573,pro,Latin America,none,1,0
CUST-002574,business,Europe East,none,1,0
CUST-002575,pro,North America,none,1,0
CUST-002576,enterprise,Europe West,none,1,0
CUST-002577,enterprise,Europe West,none,1,0
CUST-002578,business,Europe West,none,1,0
CUST-002579,pro,Latin America,none,1,0
CUST-002580,enterprise,Asia Pacific,none,1,0
CUST-002581,pro,Asia Pacific,none,1,0
CUST-002582,enterprise,Europe East,none,1,0
CUST-002583,pro,Asia Pacific,none,1,0
CUST-002584,pro,North America,none,1,0
CUST-002585,free,North America,none,1,0
CUST-002586,business,North America,none,1,0
CUST-002587,business,Europe West,none,1,0
CUST-002588,business,Europe West,none,1,0
CUST-002589,free,North America,none,1,0
CUST-002590,enterprise,Europe East,none,1,0
CUST-002591,business,Asia Pacific,none,1,0
CUST-002592,business,Europe West,none,1,0
CUST-002593,business,North America,none,1,0
CUST-002594,business,North America,none,1,0
CUST-002595,pro,Europe East,none,1,0
CUST-002596,enterprise,Europe East,none,1,0
CUST-002597,free,Europe West,none,1,0
CUST-002598,enterprise,North America,none,1,0
CUST-002599,pro,Europe East,none,1,0
CUST-002600,business,Asia Pacific,none,1,0
CUST-002601,free,Asia Pacific,none,1,0
CUST-002602,free,Europe West,none,1,0
CUST-002603,free,North America,none,1,0
CUST-002604,free,Latin America,none,1,0
CUST-002605,business,Asia Pacific,none,1,0
CUST-002606,enterprise,Europe West,none,1,0
CUST-002607,pro,Europe West,none,1,0
CUST-002608,pro,Europe East,none,1,0
CUST-002609,pro,Europe West,none,1,0
CUST-002610,business,Latin America,none,1,0
CUST-002611,business,Europe East,none,1,0
CUST-002612,free,North America,none,1,0
CUST-002613,pro,Asia Pacific,none,1,0
CUST-002614,pro,Europe West,none,1,0
CUST-002615,pro,Europe East,none,1,0
CUST-002616,pro,Europe East,none,1,0
CUST-002617,pro,Europe West,none,1,0
CUST-002618,pro,Europe West,none,1,0
CUST-002619,business,Latin America,none,1,0
CUST-002620,enterprise,Europe East,none,1,0
CUST-002621,enterprise,Asia Pacific,none,1,0
CUST-002622,pro,Latin America,none,1,0
CUST-002623,pro,Europe East,none,1,0
CUST-002624,free,Europe West,none,1,0
CUST-002625,free,Europe East,none,1,0
CUST-002626,free,Europe East,none,1,0
CUST-002627,business,Europe West,none,1,0
CUST-002628,pro,North America,none,1,0
CUST-002629,enterprise,Europe West,none,1,0
CUST-002630,business,Latin America,none,1,0
CUST-002631,enterprise,Latin America,none,1,0
CUST-002632,free,Latin America,none,1,0
