V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Time,Amount,Class
-0.488515,1.592493,0.223987,0.746666,3.291283,-1.687398,4.096222,-1.421953,-0.97692,1.776655,-2.567391,-3.184165,-6.420539,-0.828883,-1.109434,-1.45517,4.119483,0.603468,-0.746266,1.299664,-4.117647,-1.011651,-0.711527,-1.17071,-1.070251,-2.503309,-1.258679,-0.984946,55576.3,248.78,1
1.745399,0.807203,-1.045932,-1.156259,0.342286,1.135926,-4.17581,-2.696057,1.703212,-0.762649,3.471419,1.81873,-1.41565,3.407597,0.044696,1.370076,0.011412,1.721366,-2.760387,0.907486,-0.465534,3.281566,4.347137,2.325821,-0.85109,0.614732,-1.826277,0.683511,126989.7,126.21,0
0.159507,-0.558552,-4.109843,3.724491,0.345147,-6.082129,-1.261196,-0.843022,-0.287544,-1.907532,-2.623738,0.59742,-2.270139,2.217741,1.097253,0.520917,-1.22342,0.233728,0.122017,0.29861,-3.134853,-0.013431,-4.212183,0.220284,4.322173,-1.653685,-1.337202,1.327267,110768.1,78.41,0
6.459667,1.580651,-2.758035,2.394146,1.010838,2.715274,-0.193492,5.743788,-0.528173,-2.939176,-3.732326,0.261829,-1.125507,-3.14978,3.286082,-1.598699,0.027367,0.555894,1.118209,-2.604708,-1.344824,-2.629656,-0.880154,-1.108811,-2.542776,0.709721,-0.06035,2.171536,164459.7,179.82,1
-4.05252,-5.095968,-3.029861,2.230096,2.70211,-1.90226,1.04205,2.527499,0.935335,-1.674243,-2.068515,5.952543,-1.255502,-1.896151,-0.82563,2.117124,2.473494,-2.373823,2.472362,1.506897,0.299099,-1.721426,1.919286,2.337332,1.595277,-0.729032,-1.736407,4.405686,141065.6,145.4,1
-4.248191,-0.660421,-0.185403,-1.703072,-3.027776,2.985777,0.538872,1.56086,2.646199,-0.870362,0.617859,-1.413969,1.391539,0.529176,0.100342,-1.701939,1.801663,-1.240531,-2.005104,-2.001896,0.795773,-0.842902,-0.482322,1.689303,-0.26804,1.53387,-1.615266,-0.934926,116255.3,170.01,1
3.894761,0.173969,1.282452,-0.098214,-0.328757,-0.045596,-6.225478,-4.615194,0.421972,-5.784079,-2.189998,0.364259,-2.043462,0.949521,6.718285,-5.423768,2.085786,-4.561872,-1.016818,-1.679294,1.712418,0.627383,-0.410697,0.72411,-2.610575,0.703724,-0.535356,-3.307287,23994.4,81.38,0
-0.841866,4.418679,1.085933,-2.46322,-2.968546,-2.680708,-2.702765,0.416594,2.836799,6.766595,4.325152,-1.157731,2.208875,0.226723,3.917162,1.132463,-1.064926,2.024883,-1.623529,-1.25697,-0.610604,-0.50873,-3.85171,1.823796,4.672919,-2.106735,2.232393,-2.716004,126877.3,30.74,0
2.223287,2.751437,-5.055374,-2.409694,-1.437862,-0.041139,0.650734,-2.107293,-1.49523,-2.792433,1.049479,-1.030832,-1.099519,0.37763,-0.871581,-1.393475,0.858537,3.411659,-0.476679,-0.730218,-2.837806,1.19874,2.274464,3.498539,2.442958,-1.664578,0.235695,1.213689,82301.2,17.8,1
-4.6317,-1.004051,3.685393,2.311912,4.418708,-4.508449,0.367942,-3.504413,-1.532942,-1.912238,-0.812265,-3.835283,-2.479533,2.231991,-4.099847,-1.642794,0.549129,-1.394271,0.656244,0.569398,2.713928,1.658161,2.821886,-1.143125,1.249236,1.084966,2.476132,-3.163454,99686.6,93.58,1
4.723983,-6.641398,-1.151002,2.417152,-2.109033,-4.350815,-3.567654,-0.436642,0.445425,2.46928,-2.643849,-0.635442,3.45479,4.342243,1.379832,-2.210468,-2.80452,0.781218,1.845972,2.348183,0.962336,-2.808066,-1.293095,-0.900642,0.896752,-0.052966,2.583157,-0.049605,82643.4,155.87,0
-0.815139,-2.703588,2.547589,-0.297947,0.889037,-1.638977,-0.525552,-4.713494,-0.256916,-0.782008,1.02079,-1.128044,-2.336344,0.179895,3.285744,-0.31613,3.831878,-5.253643,-1.776218,-0.538392,-2.599189,-5.202511,0.089278,-1.790753,-1.405794,-0.241387,-0.359372,-0.994857,147953.5,170.24,1
-4.668649,-2.537537,2.629976,-3.565301,-1.586123,0.425683,2.654544,3.051795,-0.364109,1.352093,0.809403,3.90732,-0.029322,-0.310229,-0.443367,-2.847887,-2.796564,-5.64903,3.014192,3.922021,-3.358008,1.612816,0.743091,-0.36277,1.086774,-0.172935,4.374497,1.451509,112331.7,79.51,0
-2.095701,-2.111891,2.067704,0.440599,-4.186441,0.294248,3.698467,-1.065233,-2.772926,2.705888,1.009044,-3.376503,0.815129,-4.532286,-1.058264,-1.430074,-1.175569,-1.649037,0.620671,0.568636,-2.892247,0.191197,-0.398577,-0.023783,-2.046127,-0.981222,-0.405321,2.617093,137256.2,17.65,0
-1.93434,-2.438683,-1.175257,-0.555996,5.546644,2.295847,0.475042,-1.595836,0.195982,-0.460849,-2.851421,-1.026693,1.036635,-2.462692,-2.961926,-0.345565,-0.857803,-3.614659,2.437967,2.35144,4.066637,-0.867908,1.055562,2.20641,0.948612,1.956314,0.263875,-0.778962,22258.4,100.85,1
0.468678,-0.622146,3.358549,-0.418347,-2.256947,2.55979,-5.655008,2.913116,2.156318,0.001137,2.798274,-0.963314,0.705595,-3.303138,-2.776785,0.979025,-0.884154,-2.403528,1.902649,-0.163477,-1.299945,-0.310065,2.783146,1.941781,0.091459,1.093775,-0.958648,2.878894,165435.0,81.43,0
-0.97918,1.177579,-0.805489,-0.765075,-0.084162,2.646679,2.202822,-1.495546,1.691783,0.956498,-3.365534,1.67088,-0.876205,-0.196811,-0.801307,-7.169075,-0.461403,-1.297733,-2.083048,2.106565,1.139236,-2.339503,-0.934877,0.502398,1.863933,-0.085971,2.214988,0.352787,13395.6,96.98,1
3.860802,1.669634,-1.671273,1.914683,-0.806982,5.384315,0.056596,0.361844,-4.811596,4.591148,-0.834427,0.780914,1.304407,-0.644076,-0.261355,-1.865022,1.080738,-2.194995,-3.130555,-0.561964,1.637785,-1.800962,-3.076077,-2.396777,2.022799,3.614434,-1.167234,0.941601,128090.2,304.1,0
-4.757278,-3.161819,-1.473266,0.211923,3.295619,0.193318,0.770734,1.120124,-3.009756,2.813074,3.723801,1.258267,3.637585,-0.575353,0.017204,3.013694,-0.366724,-1.286658,3.655535,-0.308966,-1.566461,-0.02138,-3.963909,1.881456,2.358942,-2.114607,-1.107774,2.97273,163712.6,46.1,0
1.013091,0.633265,-0.861964,-6.68757,0.480801,0.799506,-0.13944,-3.301919,-5.188602,0.228663,2.500994,-0.593617,-3.801468,-0.20317,-2.684714,0.337388,4.49922,-0.056486,-0.672424,-1.931198,-3.193513,-2.788297,-0.075098,-2.847756,-0.854802,-2.704733,0.098086,2.620684,164302.5,153.17,0
-3.980937,-0.698511,-5.754378,-4.521876,-2.595934,-4.965265,-1.871787,-0.273345,4.343702,2.173956,-6.025418,-0.50876,-2.029117,1.047955,-0.77153,0.770833,1.397961,-0.818621,-3.391004,-0.829947,1.213601,1.08095,-0.34604,1.199716,-0.170625,-2.198893,0.285645,1.335975,161234.2,91.0,0
3.208735,0.714016,-2.436566,-2.185055,-2.344506,2.939088,-1.173426,2.140079,5.357118,0.170154,0.895133,2.067447,2.199257,1.59167,2.329768,1.342258,0.628808,0.888181,-1.188678,0.091913,-0.772856,-1.132901,-1.23501,0.927749,-0.99927,0.469203,0.298514,-0.710887,75781.7,53.26,1
-2.54713,1.103038,1.302178,-1.353563,0.292198,0.71887,-3.448599,2.640029,1.225057,-0.861151,0.881766,2.602215,-0.937937,-1.557642,-2.501484,1.322804,1.04804,-3.162683,-1.580287,3.031128,1.695553,-1.517251,3.157583,-1.600532,-0.64622,0.527022,0.265764,0.207476,26876.4,61.24,0
0.376279,4.351997,-4.269365,6.416958,-0.231578,-2.873176,-0.750326,2.907608,0.131674,-1.881986,1.68574,2.349481,0.013433,3.924223,4.75146,-5.325653,0.066249,3.892332,1.022261,2.968382,1.114843,-2.745967,-1.169628,-0.01669,2.33815,-0.106375,-0.790636,-0.863887,22859.7,3.46,0
2.806328,-1.317317,-0.925887,-0.816986,2.669777,0.869121,-1.303565,3.453697,0.268764,2.24774,-2.900858,0.373592,-1.238112,-1.53957,-0.220263,1.77229,-1.326656,1.759588,-0.271896,0.565181,0.617149,0.15798,-0.042078,-1.241791,-3.768209,0.649344,0.850449,0.605215,163863.5,39.93,0
0.401405,0.275067,-5.374473,-1.78073,-2.20867,3.874342,-2.964985,3.454771,-2.417677,-0.434613,-0.986744,-1.334795,-3.663054,3.198966,2.529228,2.64965,2.078707,1.915164,2.544635,-1.528264,1.113417,2.762024,0.651386,-0.32042,-1.535548,-0.449467,-0.769514,-4.779421,34903.8,25.97,1
-2.138401,-0.690278,4.000555,-3.829182,6.229667,-4.055523,2.283374,-1.73971,-1.143038,-5.381637,2.325621,1.032223,2.527398,-1.138805,3.013683,0.407578,-0.371246,-1.042116,2.54209,0.728062,0.825966,-2.810229,-0.10858,-1.808861,-1.410835,-3.150479,0.976764,-0.17121,129719.8,42.83,0
-1.906924,1.34676,0.677442,1.513589,0.853401,4.085757,3.39918,-3.165303,-3.844039,1.083584,-2.057589,-0.32019,0.683523,3.547632,-1.305108,-0.433784,1.521344,0.43792,1.12602,0.275381,3.322705,-2.905166,-0.418898,3.15691,-0.828617,-1.003609,0.908265,-1.772092,241.9,37.72,0
-0.836933,0.886013,-0.993782,-3.397368,-0.491731,-2.723767,-1.795083,-1.484842,4.39104,1.619393,0.77229,-1.509736,1.430766,-0.310909,2.749404,-0.484783,3.698075,-0.484876,0.185326,-0.931487,-0.050842,-1.863349,-2.123386,-2.992252,-1.471531,-1.607242,0.475073,-1.03155,46445.4,76.99,0
0.031241,-1.686604,0.525695,4.477655,-4.021891,4.277678,1.394933,0.913746,2.016036,4.569643,1.066347,2.584083,-0.43637,-3.294138,1.330137,0.173003,0.944158,1.889481,-0.606059,-0.47567,1.315474,0.623419,4.129751,-2.580867,1.730027,1.224802,-0.43607,-2.875818,104244.3,213.74,1
0.358,-4.155845,2.07268,0.574163,1.319997,0.751094,-0.304251,-0.307591,6.268956,-1.318732,3.139325,2.427126,-1.942704,3.064162,0.759835,2.405402,-2.151304,-0.875814,0.955386,1.534939,0.373355,0.531783,-0.925994,-2.363711,2.337857,2.216792,1.105498,0.808205,88390.4,296.74,1
3.078569,0.459877,2.500306,3.26639,0.853095,5.485408,-4.121955,3.577013,0.549856,-1.095421,0.573056,1.014445,4.711354,3.427643,-1.942645,2.376806,3.586337,3.221829,3.817081,-2.051129,-0.967251,-0.726369,-2.457307,-0.463575,-0.428357,-0.876186,-0.694356,-1.176551,141268.3,302.53,1
-3.610865,-5.73025,1.672667,-4.096361,0.161119,0.082324,1.372495,-0.601963,-1.249459,-1.823447,-3.02717,2.434426,0.593882,-2.55907,2.694549,1.185887,1.681383,-0.42623,5.600602,3.489127,0.798175,1.70448,-0.819591,1.713732,-0.629669,-1.647525,0.401186,-1.387678,138603.5,93.76,0
-3.016873,1.663107,-3.435593,-0.727145,1.175411,-2.397327,-2.422778,-1.325613,-3.461415,-1.807079,-0.041178,-3.739992,0.016541,0.173508,0.41826,-0.015669,-5.046298,-1.893505,0.631609,-0.334216,-2.215153,2.996476,2.290495,-2.471792,-0.270622,0.911339,2.664843,-3.405351,157751.1,24.54,0
1.508481,0.543011,4.321053,-1.031841,-0.456249,0.434311,2.492945,-0.548126,-1.130277,-3.515483,4.177303,2.045334,0.399566,-0.413948,-0.604682,0.668564,2.469399,1.26865,0.454999,-1.04902,1.325245,2.85622,-0.034074,-2.787418,-0.551576,1.666599,-1.500895,2.380487,120133.1,259.85,1
4.82026,0.969488,-0.421229,-0.00857,2.060643,-3.537699,2.396307,-2.322418,2.740081,-4.92169,-3.851216,-0.044386,-1.217654,0.619821,2.693013,-0.448959,1.101038,-0.150119,0.675922,2.699205,0.241182,1.187514,-0.059578,-2.303521,1.756109,-2.625236,-1.402234,0.273259,110913.6,198.41,1
-1.174038,-1.520136,0.891173,0.709613,-4.244433,-3.157219,2.124572,0.371213,-0.905491,-0.237278,-3.375106,-2.311596,-1.080501,2.714723,-0.37239,-0.431177,-0.708145,5.715303,-2.424639,-1.020061,0.149115,-0.562561,-1.75066,3.964851,1.641299,0.08502,-0.336173,1.579013,33674.3,123.13,0
4.532684,-0.73876,2.386119,1.644929,-0.06813,-1.244161,0.534347,-1.387577,-2.136175,-1.277516,-4.101475,-2.422618,-0.336021,1.276892,-4.556291,1.051629,2.851719,1.849544,2.782068,-2.411084,-1.889393,-2.680524,2.525925,3.929551,-2.811971,-0.280758,-2.210933,-3.005927,58993.8,135.95,0
-3.710567,4.391481,-5.440161,2.478157,0.412106,-2.643235,0.930953,3.451043,1.306586,0.652668,-1.996539,-2.025585,0.439496,-1.201247,1.944616,-2.01316,3.678398,-0.710038,0.778143,0.463039,-1.77228,4.0803,0.79194,1.239369,-0.49437,0.556405,1.221041,2.483178,44570.7,56.64,0
3.055129,-2.94142,0.931476,1.112559,-0.709907,-0.321233,1.696999,-2.038475,3.544467,-4.36545,1.614023,1.662295,3.250727,-4.691942,-2.388994,2.374885,-1.67785,-0.061218,2.203333,-2.135151,-2.035234,-1.876649,-0.077986,-1.346771,0.09565,-0.193546,0.824888,-1.057587,27336.7,59.95,1
-1.270595,0.301711,-3.994103,0.854434,2.48926,-1.772704,3.689069,2.165871,5.008697,-2.802514,0.18665,-1.590461,-0.974642,1.768676,2.596333,-0.056822,-0.722033,-2.281748,-0.101579,0.549958,1.226546,1.776267,-1.034329,-1.21987,2.326709,0.45067,-2.82867,2.566582,62463.1,49.68,0
5.597497,1.945113,4.134071,-1.245444,-0.4861,3.807134,0.868698,0.493923,-1.775892,1.182136,-1.167033,-4.723474,-3.45531,-0.530788,-0.251507,4.138041,3.871045,2.481669,-1.874029,2.801764,0.924733,1.513399,-1.835985,0.995242,-0.388381,-0.932825,-0.507676,-1.414338,119727.8,186.44,1
-0.973038,-0.668943,-1.945053,-3.372953,-3.601949,7.079505,4.050156,-1.603166,-0.185421,-2.17344,1.588445,2.156078,2.820399,3.67585,4.503357,3.814038,-2.169271,1.413123,2.242918,0.050562,0.500876,-0.855477,-4.641105,1.488318,1.005938,0.686291,1.707771,-0.219445,94359.3,16.05,0
-4.207527,5.839449,3.678983,-0.648516,5.021527,0.446392,5.61684,0.562577,-5.128957,-0.065884,-1.109868,-3.2979,-2.323829,0.64534,-1.685306,2.20305,-3.620733,-0.518517,0.964793,0.812956,-1.095629,0.515651,-1.915102,-1.264476,-2.486331,2.223872,-0.666529,-1.589988,48943.1,85.57,0
6.022903,-7.438422,0.459406,-1.230811,-2.244441,-3.018045,-2.634056,1.611082,0.063335,-5.722901,2.150855,1.524779,-0.528213,-0.28945,-0.583269,2.226749,0.401485,2.27897,-0.992121,0.89666,-0.986994,0.186119,4.013736,-0.805769,-2.769774,1.638732,-0.775882,-2.520657,1314.1,41.47,0
-1.272159,5.834712,-0.495097,5.324512,0.796486,-2.682979,0.301752,5.573925,-0.387699,0.22622,1.353771,1.909146,1.771226,-3.890941,-1.644932,-1.167716,6.535207,-1.674868,0.283393,5.381963,0.988594,2.556945,1.575695,-2.849917,-0.81145,-0.41961,-2.975964,-3.326562,30017.0,207.2,0
-1.247991,0.509062,1.066936,-3.14704,-3.265178,-3.47639,2.054534,-3.046528,-0.207831,3.165565,1.56874,-0.513224,2.100044,1.364315,-2.081273,-2.137125,3.320156,0.572671,0.729201,-0.387651,-2.373976,2.107293,1.387477,1.447536,-1.116676,-1.17723,0.227477,3.410958,51305.8,67.73,0
0.971673,-5.00241,0.534361,-4.075037,-1.004369,6.234957,-2.631413,-2.662098,-1.046455,-0.558607,-3.189943,0.820604,1.49749,1.167802,0.783028,-0.596933,-2.034874,0.0719,1.075315,-1.69242,-0.410254,0.022535,4.188576,2.030782,2.367612,1.195887,-1.013744,0.979887,156947.4,146.05,0
1.847185,0.115852,-3.550427,-1.569519,7.36115,1.447068,3.045663,-0.117603,-2.418641,-2.064306,2.194358,3.312558,1.377489,-0.670124,0.477436,0.087701,-1.232775,-0.089018,0.678361,-0.733096,0.358069,1.656279,0.563582,2.851293,1.283623,-0.495079,-4.056207,0.457397,60227.2,70.84,0
-2.03533,-3.169753,-3.007478,-2.080287,-1.784169,-1.422748,-2.80501,-3.928283,-2.193854,-1.020051,-3.475311,-2.855668,-2.670898,-0.353604,-0.891669,-2.33137,-1.221844,-2.70488,-2.033759,-3.839382,-2.979404,-2.954025,-3.168546,-1.44395,-2.994228,-0.992699,-1.443644,-1.762283,3038.4,256.17,1
-2.71243,-2.432703,-1.332981,-3.275505,-1.090319,-2.202466,-1.381295,-1.882218,-2.780121,-0.412152,-2.243288,-1.697281,-2.532308,-2.804341,-1.905818,-2.502035,-2.061851,-1.865478,-2.532151,-1.01552,-1.399829,-4.054264,-2.913905,-2.372783,-2.982111,-2.730676,-1.355765,-1.51363,54711.4,441.8,1
-1.748774,-2.30402,-1.18248,-2.653575,-1.965934,-2.873874,-2.282601,-1.40063,-1.617786,-3.111224,-0.956145,-2.063964,-1.564289,-1.569229,-2.456327,-1.129899,-2.726558,-2.378367,-3.219862,-3.545721,0.196588,-2.166561,-2.411332,-0.124737,-3.742459,-0.780455,-1.754134,-2.139147,58029.8,35.66,1
-0.51106,-0.986478,-2.134047,-2.790126,-1.97654,-3.011063,-2.812851,-2.301039,-2.760959,-2.648439,-2.363483,-3.039368,-0.481362,-4.127322,-1.300461,-1.331304,-2.179849,-2.164638,-1.861909,-1.9572,-1.302727,-1.458187,-2.408745,-2.988536,-1.686878,-1.428806,-1.215813,-2.552782,81259.3,494.79,1
-0.157521,-2.809569,-2.106651,-0.250046,-0.139369,-0.444862,-1.203689,-1.593993,-3.389441,-3.190484,-2.076259,-1.39365,-1.27968,-1.153783,-0.604407,-0.581621,-1.960118,-4.09125,-0.991004,-2.219977,-2.482647,-1.832309,-3.293692,-2.22653,-3.447851,-4.322168,-2.707408,-0.54238,20324.7,132.64,1
