transaction_id,customer_id,date,order_value,channel
TXN-20260903-000310,CUST-10040,2026-09-03,406.31,in-store
TXN-20250911-000605,CUST-10059,2025-09-11,369.01,online
TXN-20260116-000404,CUST-10104,2026-01-16,326.44,online
TXN-20280603-000471,CUST-10305,2028-06-03,186.43,online
TXN-20280614-000800,CUST-10373,2028-06-14,536.42,online
TXN-20261120-000661,CUST-10492,2026-11-20,174.89,mobile
TXN-20271109-000273,CUST-10410,2027-11-09,159.72,in-store
TXN-20270217-000322,CUST-10357,2027-02-17,169.55,mobile
TXN-20260809-000559,CUST-10013,2026-08-09,903.59,mobile
TXN-20260603-000552,CUST-10330,2026-06-03,920.39,in-store
TXN-20270423-000268,CUST-10117,2027-04-23,118.16,online
TXN-20250302-000813,CUST-10364,2025-03-02,160.88,in-store
TXN-20260802-000366,CUST-10045,2026-08-02,733.20,in-store
TXN-20280715-000743,CUST-10282,07/15/2028,960.87,in-store
TXN-20250123-000678,CUST-10102,2025-01-23,497.34,online
TXN-20270517-000009,CUST-10424,2027-05-17,184.55,online
TXN-20250614-000941,CUST-10155,2025-06-14,87.50,online
TXN-20261111-000399,CUST-10366,2026-11-11,591.97,in-store
TXN-20250912-000628,CUST-10486,09/12/2025,820.59,mobile
TXN-20251118-000641,CUST-10307,2025-11-18,839.73,mobile
TXN-20250122-000646,CUST-10277,01/22/2025,789.06,mobile
TXN-20260713-000764,CUST-10402,2026-07-13,618.82,mobile
TXN-20260219-000424,CUST-10160,2026-02-19,972.47,mobile
TXN-20280723-000994,CUST-10063,2028-07-23,735.97,online
TXN-20250226-000709,CUST-10076,2025-02-26,864.35,in-store
TXN-20270524-000210,CUST-10123,2027-05-24,598.94,online
TXN-20270630-000306,CUST-10201,2027-06-30,836.69,in-store
TXN-20260317-000208,CUST-10330,2026-03-17,782.92,online
TXN-20250325-000501,CUST-10013,2025-03-25,638.98,mobile
TXN-20261208-000203,CUST-10499,2026-12-08,969.52,mobile
TXN-20250208-000163,CUST-10420,2025-02-08,277.67,mobile
TXN-20260425-000389,CUST-10437,2026-04-25,991.25,online
TXN-20260824-000014,CUST-10468,2026-08-24,435.11,in-store
TXN-20261115-000496,CUST-10204,2026-11-15,858.81,in-store
TXN-20280529-000341,CUST-10478,2028-05-29,139.78,online
TXN-20260816-000780,CUST-10138,2026-08-16,132.39,in-store
TXN-20270305-000802,CUST-10180,2027-03-05,625.92,online
TXN-20280509-000746,CUST-10178,05/09/2028,764.72,in-store
TXN-20260920-000823,CUST-10174,2026-09-20,929.22,mobile
TXN-20260504-000661,CUST-10263,2026-05-04,240.51,online
TXN-20250712-000777,CUST-10366,2025-07-12,721.16,mobile
TXN-20280204-000870,CUST-10122,2028-02-04,957.18,in-store
TXN-20250425-000442,CUST-10454,2025-04-25,894.61,in-store
TXN-20261218-000487,CUST-10081,2026-12-18,365.72,mobile
TXN-20260410-000924,CUST-10078,2026-04-10,76.86,in-store
TXN-20280217-000267,CUST-10288,2028-02-17,968.47,mobile
TXN-20270314-000071,CUST-10340,2027-03-14,568.73,mobile
TXN-20270315-000090,CUST-10458,2027-03-15,533.15,online
TXN-20270330-000562,CUST-10126,2027-03-30,952.41,mobile
TXN-20271122-000665,CUST-10055,2027-11-22,199.05,online
TXN-20271201-000923,CUST-10022,2027-12-01,531.19,in-store
TXN-20280610-000682,CUST-10108,2028-06-10,587.96,mobile
TXN-20250924-000998,CUST-10252,2025-09-24,505.42,online
TXN-20270801-000270,CUST-10159,2027-08-01,957.50,online
TXN-20270711-000642,CUST-10220,2027-07-11,832.52,online
TXN-20270109-000166,CUST-10274,2027-01-09,850.08,mobile
TXN-20270124-000618,CUST-10259,2027-01-24,260.58,online
TXN-20251224-000720,CUST-10399,2025-12-24,121.33,mobile
TXN-20260227-000663,CUST-10083,2026-02-27,186.54,mobile
TXN-20280331-000570,CUST-10364,2028-03-31,314.05,in-store
TXN-20260428-000483,CUST-10274,2026-04-28,622.84,mobile
TXN-20260421-000252,CUST-10166,04/21/2026,992.80,mobile
TXN-20280321-000258,CUST-10102,2028-03-21,787.81,online
TXN-20261106-000231,CUST-10035,2026-11-06,317.21,online
TXN-20250819-000926,CUST-10395,2025-08-19,964.67,online
TXN-20270526-000257,CUST-10450,2027-05-26,592.74,online
TXN-20250204-000029,CUST-10426,2025-02-04,708.96,in-store
TXN-20261019-000685,CUST-10420,2026-10-19,574.24,online
TXN-20270725-000065,CUST-10116,2027-07-25,696.98,online
TXN-20280421-000196,CUST-10370,2028-04-21,151.16,online
TXN-20260314-000129,CUST-10273,2026-03-14,500.07,in-store
TXN-20250122-000641,CUST-10395,2025-01-22,781.67,online
TXN-20251109-000375,CUST-10057,2025-11-09,810.93,in-store
TXN-20260618-000008,CUST-10154,06/18/2026,372.81,online
TXN-20261230-000862,CUST-10305,2026-12-30,190.98,in-store
TXN-20280618-000935,CUST-10222,2028-06-18,768.30,mobile
TXN-20261218-000494,CUST-10385,12/18/2026,612.71,mobile
TXN-20260629-000327,CUST-10270,2026-06-29,275.69,online
TXN-20260916-000702,CUST-10445,2026-09-16,243.41,mobile
TXN-20260212-000224,CUST-10353,2026-02-12,774.80,online
TXN-20260118-000470,CUST-10032,2026-01-18,377.22,in-store
TXN-20271203-000998,CUST-10262,2027-12-03,326.01,online
TXN-20280630-000289,CUST-10104,2028-06-30,222.34,mobile
TXN-20271205-000069,CUST-10156,2027-12-05,406.23,mobile
TXN-20251008-000417,CUST-10209,2025-10-08,383.97,mobile
TXN-20251225-000745,CUST-10122,2025-12-25,253.68,in-store
TXN-20270709-000574,CUST-10445,2027-07-09,859.09,online
TXN-20260517-000035,CUST-10204,2026-05-17,900.51,in-store
TXN-20251214-000417,CUST-10116,12/14/2025,737.52,online
TXN-20260715-000807,CUST-10247,07/15/2026,558.72,mobile
TXN-20250807-000559,CUST-10416,2025-08-07,435.79,online
TXN-20261209-000222,CUST-10009,2026-12-09,60.26,mobile
TXN-20270807-000450,CUST-10106,2027-08-07,359.79,in-store
TXN-20280131-000767,CUST-10216,2028-01-31,175.40,online
TXN-20261029-000993,CUST-10396,2026-10-29,987.85,online
TXN-20251201-000041,CUST-10487,12/01/2025,900.75,mobile
TXN-20270107-000083,CUST-10223,01/07/2027,765.84,mobile
TXN-20270524-000218,CUST-10028,2027-05-24,999.37,in-store
TXN-20250622-000169,CUST-10282,2025-06-22,288.38,mobile
TXN-20270713-000697,CUST-10438,2027-07-13,614.35,in-store
TXN-20280329-000518,CUST-10095,2028-03-29,617.66,mobile
TXN-20260502-000591,CUST-10287,2026-05-02,488.15,online
TXN-20250616-000989,CUST-10377,2025-06-16,318.97,mobile
TXN-20250201-000930,CUST-10129,2025-02-01,527.83,online
TXN-20251112-000471,CUST-10260,2025-11-12,825.30,online
TXN-20271123-000700,CUST-10491,2027-11-23,203.62,in-store
TXN-20260804-000426,CUST-10401,2026-08-04,72.74,in-store
TXN-20280422-000227,CUST-10033,2028-04-22,824.21,in-store
TXN-20270716-000807,CUST-10450,2027-07-16,94.28,online
TXN-20251016-000641,CUST-10401,2025-10-16,71.03,in-store
TXN-20270323-000346,CUST-10169,2027-03-23,540.60,in-store
TXN-20271111-000326,CUST-10404,2027-11-11,817.79,online
TXN-20260616-000948,CUST-10261,2026-06-16,451.24,in-store
TXN-20260727-000189,CUST-10497,2026-07-27,302.62,mobile
TXN-20260126-000707,CUST-10191,2026-01-26,660.06,online
TXN-20250110-000289,CUST-10228,2025-01-10,581.66,online
TXN-20261115-000517,CUST-10048,2026-11-15,258.55,in-store
TXN-20250409-000952,CUST-10360,2025-04-09,261.71,mobile
TXN-20261107-000253,CUST-10022,2026-11-07,471.18,online
TXN-20280621-000035,CUST-10313,2028-06-21,633.37,mobile
TXN-20280708-000535,CUST-10276,2028-07-08,939.82,mobile
TXN-20270322-000310,CUST-10348,2027-03-22,903.05,mobile
TXN-20250110-000297,CUST-10037,2025-01-10,387.22,mobile
TXN-20251022-000839,CUST-10424,2025-10-22,501.04,online
TXN-20280719-000856,CUST-10447,2028-07-19,616.49,in-store
TXN-20280324-000361,CUST-10246,2028-03-24,705.95,in-store
TXN-20260704-000481,CUST-10291,2026-07-04,623.49,mobile
TXN-20261203-000038,CUST-10350,2026-12-03,441.19,online
TXN-20270910-000472,CUST-10356,2027-09-10,409.76,mobile
TXN-20260915-000671,CUST-10498,2026-09-15,496.25,online
TXN-20271104-000128,CUST-10020,2027-11-04,608.24,mobile
TXN-20271107-000227,CUST-10241,2027-11-07,146.64,online
TXN-20270713-000714,CUST-10127,2027-07-13,531.76,online
TXN-20260929-000089,CUST-10460,2026-09-29,230.70,in-store
TXN-20260122-000603,CUST-10062,2026-01-22,567.76,mobile
TXN-20280628-000226,CUST-10049,2028-06-28,479.52,online
TXN-20251125-000846,CUST-10044,2025-11-25,779.72,in-store
TXN-20260628-000319,CUST-10146,2026-06-28,590.46,in-store
TXN-20271130-000919,CUST-10174,2027-11-30,472.62,mobile
TXN-20270304-000784,CUST-10371,2027-03-04,983.30,in-store
TXN-20271124-000710,CUST-10069,2027-11-24,196.68,in-store
TXN-20260322-000356,CUST-10432,03/22/2026,818.33,mobile
TXN-20260306-000896,CUST-10397,2026-03-06,673.59,online
TXN-20270128-000713,CUST-10330,2027-01-28,725.10,online
TXN-20261010-000412,CUST-10211,2026-10-10,104.90,online
TXN-20250330-000644,CUST-10416,2025-03-30,785.98,mobile
TXN-20270609-000688,CUST-10282,06/09/2027,455.94,in-store
TXN-20270223-000509,CUST-10147,2027-02-23,473.79,in-store
TXN-20270321-000270,CUST-10022,2027-03-21,244.01,online
TXN-20260715-000829,CUST-10465,2026-07-15,970.24,mobile
TXN-20280130-000737,CUST-10292,2028-01-30,879.85,in-store
TXN-20250522-000236,CUST-10278,2025-05-22,542.65,mobile
TXN-20270106-000065,CUST-10008,2027-01-06,501.33,online
TXN-20250313-000132,CUST-10271,2025-03-13,598.56,online
TXN-20251104-000211,CUST-10433,2025-11-04,253.00,online
TXN-20250206-000086,CUST-10318,2025-02-06,247.93,in-store
TXN-20260924-000936,CUST-10062,2026-09-24,573.26,in-store
TXN-20250906-000465,CUST-10234,2025-09-06,119.02,in-store
TXN-20260614-000881,CUST-10093,2026-06-14,643.35,in-store
TXN-20271201-000925,CUST-10268,12/01/2027,692.55,in-store
TXN-20260203-000968,CUST-10368,2026-02-03,130.55,in-store
TXN-20251209-000287,CUST-10458,2025-12-09,255.44,mobile
TXN-20260713-000753,CUST-10387,2026-07-13,996.46,in-store
TXN-20280505-000618,CUST-10092,2028-05-05,938.82,online
TXN-20260301-000738,CUST-10490,2026-03-01,492.68,in-store
TXN-20280424-000292,CUST-10439,2028-04-24,802.26,in-store
TXN-20280218-000315,CUST-10384,2028-02-18,608.53,mobile
TXN-20270311-000984,CUST-10249,2027-03-11,212.83,in-store
TXN-20270527-000293,CUST-10178,2027-05-27,604.82,mobile
TXN-20280712-000658,CUST-10064,2028-07-12,978.08,in-store
TXN-20260616-000931,CUST-10275,2026-06-16,728.17,mobile
TXN-20271123-000692,CUST-10277,2027-11-23,844.06,online
TXN-20250426-000450,CUST-10165,2025-04-26,103.35,mobile
TXN-20280419-000128,CUST-10075,2028-04-19,749.54,online
TXN-20251224-000727,CUST-10041,12/24/2025,723.08,online
TXN-20270926-000948,CUST-10471,09/26/2027,995.43,in-store
TXN-20271029-000942,CUST-10462,2027-10-29,470.20,in-store
TXN-20280312-000996,CUST-10109,2028-03-12,835.64,in-store
TXN-20280604-000515,CUST-10418,2028-06-04,96.64,in-store
TXN-20260731-000300,CUST-10226,2026-07-31,994.73,in-store
TXN-20250706-000588,CUST-10193,2025-07-06,320.81,in-store
TXN-20280126-000600,CUST-10385,2028-01-26,344.31,in-store
TXN-20280422-000219,CUST-10299,2028-04-22,813.87,mobile
TXN-20250109-000248,CUST-10482,2025-01-09,474.83,mobile
TXN-20250319-000329,CUST-10449,2025-03-19,54.76,mobile
TXN-20250921-000892,CUST-10437,2025-09-21,699.89,online
TXN-20260912-000593,CUST-10332,2026-09-12,284.09,online
TXN-20250510-000872,CUST-10485,05/10/2025,821.84,online
TXN-20270623-000114,CUST-10148,2027-06-23,423.48,mobile
TXN-20270503-000584,CUST-10337,2027-05-03,522.19,online
TXN-20280621-000035,CUST-10313,2028-06-21,633.37,mobile
TXN-20280727-000096,CUST-10177,2028-07-27,835.35,mobile
TXN-20251025-000924,CUST-10133,2025-10-25,634.42,in-store
TXN-20280304-000761,CUST-10039,2028-03-04,241.11,in-store
TXN-20250125-000741,CUST-10082,2025-01-25,560.38,in-store
TXN-20280125-000582,CUST-10460,2028-01-25,864.50,online
TXN-20270617-000913,CUST-10207,2027-06-17,310.89,online
TXN-20270811-000564,CUST-10178,2027-08-11,381.05,in-store
TXN-20251230-000892,CUST-10269,2025-12-30,795.98,in-store
TXN-20260604-000584,CUST-10270,2026-06-04,848.23,mobile
TXN-20280611-000728,CUST-10483,2028-06-11,398.65,mobile
TXN-20251022-000841,CUST-10014,2025-10-22,588.03,in-store
TXN-20280525-000205,CUST-10104,2028-05-25,741.67,in-store
TXN-20270918-000712,CUST-10429,2027-09-18,434.26,mobile
TXN-20271126-000779,CUST-10254,2027-11-26,846.10,online
TXN-20280620-000991,CUST-10334,2028-06-20,383.69,mobile
TXN-20271124-000730,CUST-10442,2027-11-24,323.02,online
TXN-20270508-000727,CUST-10464,2027-05-08,668.44,online
TXN-20270117-000397,CUST-10394,2027-01-17,112.59,mobile
TXN-20260217-000366,CUST-10176,2026-02-17,429.30,mobile
TXN-20250401-000703,CUST-10213,2025-04-01,807.13,mobile
TXN-20250523-000271,CUST-10416,2025-05-23,230.44,in-store
TXN-20280617-000898,CUST-10375,2028-06-17,736.45,mobile
TXN-20270308-000895,CUST-10020,2027-03-08,146.73,mobile
TXN-20280307-000837,CUST-10290,2028-03-07,805.39,in-store
TXN-20251120-000716,CUST-10239,2025-11-20,583.79,mobile
TXN-20260726-000156,CUST-10304,2026-07-26,510.09,mobile
TXN-20280503-000546,CUST-10344,2028-05-03,661.88,in-store
TXN-20261204-000065,CUST-10101,2026-12-04,870.41,in-store
TXN-20270827-000045,CUST-10173,2027-08-27,588.89,online
TXN-20260125-000670,CUST-10251,2026-01-25,614.60,online
TXN-20260505-000689,CUST-10457,2026-05-05,257.66,mobile
TXN-20250828-000186,CUST-10273,2025-08-28,127.43,in-store
TXN-20251117-000625,CUST-10175,2025-11-17,354.81,in-store
TXN-20270330-000548,CUST-10091,2027-03-30,214.66,in-store
TXN-20260617-000974,CUST-10453,2026-06-17,598.46,in-store
TXN-20260430-000538,CUST-10486,2026-04-30,749.20,mobile
TXN-20270228-000667,CUST-10444,2027-02-28,363.51,online
TXN-20270121-000504,CUST-10393,2027-01-21,622.48,mobile
TXN-20261013-000527,CUST-10462,2026-10-13,943.46,in-store
TXN-20250609-000784,CUST-10151,2025-06-09,60.29,online
TXN-20251205-000158,CUST-10300,12/05/2025,408.49,mobile
TXN-20250329-000622,CUST-10036,03/29/2025,229.02,in-store
TXN-20261217-000459,CUST-10077,2026-12-17,123.32,mobile
TXN-20261008-000369,CUST-10085,2026-10-08,159.74,mobile
TXN-20280513-000858,CUST-10421,2028-05-13,302.05,online
TXN-20250326-000530,CUST-10200,2025-03-26,254.75,mobile
TXN-20280313-000010,CUST-10031,2028-03-13,549.89,in-store
TXN-20250210-000224,CUST-10298,2025-02-10,481.90,in-store
TXN-20270508-000731,CUST-10427,2027-05-08,361.39,in-store
TXN-20280505-000622,CUST-10340,2028-05-05,710.24,in-store
TXN-20271222-000579,CUST-10260,2027-12-22,208.76,online
TXN-20251227-000822,CUST-10059,2025-12-27,730.01,in-store
TXN-20260428-000471,CUST-10186,2026-04-28,134.85,mobile
TXN-20260318-000252,CUST-10251,2026-03-18,772.61,online
TXN-20261102-000102,CUST-10302,2026-11-02,412.87,mobile
TXN-20280407-000784,CUST-10331,2028-04-07,231.02,in-store
TXN-20250212-000279,CUST-10126,2025-02-12,888.87,in-store
TXN-20261216-000439,CUST-10462,2026-12-16,803.09,mobile
TXN-20271228-000754,CUST-10217,2027-12-28,197.86,mobile
TXN-20270320-000265,CUST-10483,2027-03-20,703.83,mobile
TXN-20270502-000539,CUST-10421,2027-05-02,518.64,in-store
TXN-20270721-000957,CUST-10124,2027-07-21,381.17,mobile
TXN-20260415-000086,CUST-10273,2026-04-15,831.94,mobile
TXN-20260810-000583,CUST-10487,2026-08-10,690.34,in-store
TXN-20250726-000186,CUST-10115,2025-07-26,105.04,in-store
TXN-20270726-000084,CUST-10024,2027-07-26,154.36,mobile
TXN-20270212-000173,CUST-10036,2027-02-12,97.08,in-store
TXN-20260109-000208,CUST-10071,01/09/2026,519.30,in-store
TXN-20270519-000063,CUST-10326,2027-05-19,649.78,mobile
TXN-20260807-000508,CUST-10049,2026-08-07,818.88,in-store
TXN-20251130-000006,CUST-10074,2025-11-30,605.13,mobile
TXN-20280529-000326,CUST-10006,2028-05-29,697.71,online
TXN-20260517-000042,CUST-10011,2026-05-17,221.93,in-store
TXN-20270311-000999,CUST-10125,2027-03-11,241.29,online
TXN-20280803-000304,CUST-10410,2028-08-03,114.76,mobile
TXN-20250624-000247,CUST-10469,2025-06-24,333.36,mobile
TXN-20280414-000983,CUST-10419,04/14/2028,358.67,mobile
TXN-20260504-000652,CUST-10449,2026-05-04,773.12,in-store
TXN-20280610-000688,CUST-10100,2028-06-10,795.22,online
TXN-20250507-000786,CUST-10348,2025-05-07,93.34,mobile
TXN-20270308-000881,CUST-10316,03/08/2027,255.58,in-store
TXN-20270529-000347,CUST-10420,05/29/2027,189.04,in-store
TXN-20250118-000522,CUST-10446,2025-01-18,659.06,in-store
TXN-20261010-000438,CUST-10430,2026-10-10,282.22,mobile
TXN-20270214-000226,CUST-10480,2027-02-14,525.68,in-store
TXN-20280726-000065,CUST-10158,2028-07-26,908.13,online
TXN-20250404-000793,CUST-10052,2025-04-04,621.96,in-store
TXN-20280214-000191,CUST-10175,2028-02-14,59.81,in-store
TXN-20270305-000794,CUST-10421,2027-03-05,488.44,mobile
TXN-20260117-000435,CUST-10144,2026-01-17,698.14,in-store
TXN-20250819-000919,CUST-10375,2025-08-19,445.19,online
TXN-20250217-000425,CUST-10437,2025-02-17,111.35,online
TXN-20280726-000080,CUST-10258,2028-07-26,676.00,in-store
TXN-20280407-000762,CUST-10469,2028-04-07,794.51,mobile
TXN-20270621-000037,CUST-10363,2027-06-21,947.99,in-store
TXN-20270612-000770,CUST-10250,2027-06-12,576.62,mobile
TXN-20270503-000561,CUST-10246,2027-05-03,292.09,mobile
TXN-20271228-000745,CUST-10316,2027-12-28,124.25,online
TXN-20280319-000191,CUST-10089,2028-03-19,450.58,in-store
TXN-20271105-000143,CUST-10121,2027-11-05,791.98,mobile
TXN-20260628-000311,CUST-10166,06/28/2026,975.86,online
TXN-20261110-000342,CUST-10325,2026-11-10,605.05,mobile
TXN-20260606-000632,CUST-10315,2026-06-06,948.74,mobile
TXN-20260427-000452,CUST-10205,2026-04-27,401.42,mobile
TXN-20271129-000881,CUST-10289,2027-11-29,534.51,in-store
TXN-20280428-000395,CUST-10372,2028-04-28,568.37,mobile
TXN-20270919-000743,CUST-10025,09/19/2027,301.18,mobile
TXN-20280123-000519,CUST-10052,2028-01-23,112.80,online
TXN-20260615-000913,CUST-10258,06/15/2026,298.50,mobile
TXN-20270526-000250,CUST-10445,2027-05-26,253.63,mobile
TXN-20270831-000161,CUST-10059,2027-08-31,662.01,online
TXN-20250527-000391,CUST-10425,2025-05-27,953.67,in-store
TXN-20270831-000166,CUST-10302,2027-08-31,973.48,mobile
TXN-20280214-000193,CUST-10046,2028-02-14,210.25,mobile
TXN-20260524-000250,CUST-10016,2026-05-24,76.25,online
TXN-20251024-000887,CUST-10110,2025-10-24,375.45,mobile
TXN-20261022-000784,CUST-10153,2026-10-22,994.68,online
TXN-20250627-000314,CUST-10291,2025-06-27,262.91,online
TXN-20261207-000179,CUST-10028,2026-12-07,155.97,mobile
TXN-20260406-000825,CUST-10273,2026-04-06,755.44,mobile
TXN-20270622-000070,CUST-10050,2027-06-22,476.60,online
TXN-20270712-000662,CUST-10083,07/12/2027,440.40,in-store
TXN-20250608-000740,CUST-10222,2025-06-08,580.11,online
TXN-20250626-000284,CUST-10266,2025-06-26,578.83,mobile
TXN-20250923-000956,CUST-10341,2025-09-23,174.03,online
TXN-20280303-000726,CUST-10274,2028-03-03,814.08,mobile
TXN-20250521-000217,CUST-10159,2025-05-21,537.10,mobile
TXN-20250823-000028,CUST-10254,2025-08-23,956.55,mobile
TXN-20270521-000104,CUST-10324,2027-05-21,727.25,mobile
TXN-20260507-000750,CUST-10431,2026-05-07,389.09,online
TXN-20250719-000985,CUST-10255,2025-07-19,274.59,mobile
TXN-20260423-000327,CUST-10039,2026-04-23,881.85,online
TXN-20260914-000646,CUST-10020,2026-09-14,677.86,in-store
TXN-20260621-000105,CUST-10149,2026-06-21,519.06,online
TXN-20270505-000639,CUST-10348,2027-05-05,466.10,mobile
TXN-20280609-000659,CUST-10370,2028-06-09,778.17,online
TXN-20271021-000709,CUST-10334,2027-10-21,661.77,online
TXN-20250124-000702,CUST-10177,2025-01-24,458.00,mobile
TXN-20260812-000667,CUST-10206,2026-08-12,855.48,mobile
TXN-20260119-000490,CUST-10098,2026-01-19,701.80,online
TXN-20260321-000332,CUST-10274,2026-03-21,597.32,mobile
TXN-20250225-000657,CUST-10415,02/25/2025,603.75,online
TXN-20260909-000500,CUST-10484,2026-09-09,745.94,mobile
TXN-20271217-000423,CUST-10207,2027-12-17,956.86,online
TXN-20270823-000943,CUST-10045,2027-08-23,372.49,mobile
TXN-20271227-000712,CUST-10104,12/27/2027,139.19,mobile
TXN-20261113-000454,CUST-10087,2026-11-13,901.91,in-store
TXN-20250612-000868,CUST-10039,2025-06-12,67.22,online
TXN-20270115-000331,CUST-10347,2027-01-15,298.08,in-store
TXN-20261023-000820,CUST-10146,10/23/2026,965.05,mobile
TXN-20261124-000777,CUST-10093,2026-11-24,934.27,mobile
TXN-20260914-000643,CUST-10186,2026-09-14,598.98,online
TXN-20260919-000783,CUST-10214,2026-09-19,264.96,online
TXN-20260704-000475,CUST-10220,2026-07-04,134.69,in-store
TXN-20280619-000964,CUST-10441,2028-06-19,291.25,in-store
TXN-20260615-000901,CUST-10183,2026-06-15,121.74,mobile
TXN-20250401-000728,CUST-10264,04/01/2025,254.51,online
TXN-20270726-000101,CUST-10299,2027-07-26,848.12,online
TXN-20270625-000175,CUST-10222,2027-06-25,971.48,online
TXN-20260418-000186,CUST-10140,2026-04-18,400.34,in-store
TXN-20251030-000068,CUST-10142,2025-10-30,85.85,online
TXN-20260315-000142,CUST-10153,2026-03-15,601.71,online
TXN-20260115-000398,CUST-10052,2026-01-15,349.47,mobile
TXN-20280425-000313,CUST-10238,2028-04-25,422.87,mobile
TXN-20260219-000430,CUST-10328,2026-02-19,531.47,in-store
TXN-20250321-000381,CUST-10255,03/21/2025,670.39,online
TXN-20260131-000855,CUST-10034,2026-01-31,429.31,online
TXN-20260904-000347,CUST-10187,2026-09-04,707.75,online
TXN-20250430-000574,CUST-10107,2025-04-30,122.06,online
TXN-20271012-000441,CUST-10438,2027-10-12,190.71,mobile
TXN-20260504-000641,CUST-10106,2026-05-04,544.02,in-store
TXN-20280219-000326,CUST-10492,2028-02-19,129.78,in-store
TXN-20260925-000975,CUST-10008,2026-09-25,133.93,in-store
TXN-20270408-000820,CUST-10342,2027-04-08,424.63,mobile
TXN-20251217-000528,CUST-10016,2025-12-17,413.64,in-store
TXN-20270116-000375,CUST-10195,2027-01-16,885.06,in-store
TXN-20260314-000119,CUST-10448,2026-03-14,87.09,in-store
TXN-20260102-000997,CUST-10366,2026-01-02,712.10,online
TXN-20260530-000447,CUST-10298,05/30/2026,861.12,mobile
TXN-20280318-000165,CUST-10078,2028-03-18,735.79,online
TXN-20251106-000275,CUST-10072,2025-11-06,901.33,in-store
TXN-20250127-000783,CUST-10442,2025-01-27,345.20,online
TXN-20260430-000525,CUST-10297,04/30/2026,301.52,online
TXN-20280126-000612,CUST-10132,01/26/2028,247.26,in-store
TXN-20250628-000350,CUST-10091,2025-06-28,250.92,in-store
TXN-20260126-000702,CUST-10017,2026-01-26,572.61,online
TXN-20270517-000989,CUST-10188,2027-05-17,87.78,in-store
TXN-20271112-000368,CUST-10016,2027-11-12,68.43,mobile
TXN-20271014-000483,CUST-10135,2027-10-14,918.22,online
TXN-20260717-000862,CUST-10312,2026-07-17,680.45,online
TXN-20260723-000062,CUST-10184,2026-07-23,945.61,mobile
TXN-20270319-000237,CUST-10201,2027-03-19,771.87,mobile
TXN-20270220-000403,CUST-10470,2027-02-20,645.69,in-store
TXN-20250828-000182,CUST-10307,2025-08-28,528.61,mobile
TXN-20250430-000583,CUST-10227,2025-04-30,304.04,online
TXN-20280723-000983,CUST-10031,2028-07-23,186.20,online
TXN-20251124-000835,CUST-10367,2025-11-24,455.22,mobile
TXN-20270521-000126,CUST-10192,2027-05-21,368.89,in-store
TXN-20261010-000418,CUST-10089,2026-10-10,821.59,in-store
TXN-20260427-000432,CUST-10459,2026-04-27,262.61,in-store
TXN-20250403-000764,CUST-10048,2025-04-03,153.73,mobile
TXN-20270724-000049,CUST-10340,2027-07-24,969.98,in-store
TXN-20250209-000180,CUST-10028,2025-02-09,138.12,mobile
TXN-20270417-000108,CUST-10434,2027-04-17,137.90,in-store
TXN-20260908-000467,CUST-10459,2026-09-08,570.77,in-store
TXN-20261220-000544,CUST-10468,12/20/2026,719.41,mobile
TXN-20260115-000394,CUST-10391,2026-01-15,511.88,mobile
TXN-20260528-000373,CUST-10062,2026-05-28,661.02,online
TXN-20270824-000974,CUST-10055,2027-08-24,388.36,in-store
TXN-20251002-000232,CUST-10498,10/02/2025,906.92,online
TXN-20280327-000456,CUST-10099,2028-03-27,347.31,mobile
TXN-20260526-000300,CUST-10057,2026-05-26,626.17,online
TXN-20250218-000458,CUST-10465,2025-02-18,497.13,online
TXN-20280726-000071,CUST-10275,2028-07-26,912.25,mobile
TXN-20261225-000716,CUST-10448,2026-12-25,204.84,mobile
TXN-20280403-000644,CUST-10105,04/03/2028,107.41,mobile
TXN-20250909-000542,CUST-10458,2025-09-09,89.86,mobile
TXN-20260310-000010,CUST-10429,2026-03-10,888.65,mobile
TXN-20270411-000913,CUST-10281,2027-04-11,663.05,online
TXN-20261210-000240,CUST-10362,2026-12-10,505.98,mobile
TXN-20271128-000857,CUST-10453,2027-11-28,958.74,mobile
TXN-20270728-000169,CUST-10142,2027-07-28,75.83,online
TXN-20260108-000170,CUST-10272,2026-01-08,660.48,mobile
TXN-20250728-000266,CUST-10292,2025-07-28,356.02,mobile
TXN-20280407-000783,CUST-10493,2028-04-07,919.63,online
TXN-20280608-000622,CUST-10311,2028-06-08,608.36,mobile
TXN-20261022-000789,CUST-10079,2026-10-22,960.71,mobile
TXN-20260402-000688,CUST-10496,2026-04-02,890.47,in-store
TXN-20251103-000190,CUST-10460,2025-11-03,728.89,mobile
TXN-20270118-000413,CUST-10296,2027-01-18,522.66,mobile
TXN-20250316-000240,CUST-10011,2025-03-16,923.16,online
TXN-20280429-000427,CUST-10368,2028-04-29,832.36,online
TXN-20261106-000245,CUST-10476,2026-11-06,654.31,in-store
TXN-20270630-000316,CUST-10318,06/30/2027,859.25,in-store
TXN-20280517-000978,CUST-10373,2028-05-17,425.00,mobile
TXN-20280416-000054,CUST-10426,04/16/2028,739.43,online
TXN-20270615-000855,CUST-10157,2027-06-15,512.51,online
TXN-20251001-000197,CUST-10310,2025-10-01,176.47,mobile
TXN-20270724-000028,CUST-10108,2027-07-24,251.86,mobile
TXN-20250205-000064,CUST-10308,2025-02-05,513.49,in-store
