transaction_id,customer_id,date,order_value
TXN00040735,CUST007568,2024-05-29,70.69
TXN00040736,CUST001489,2023-05-01,59.73
TXN00040737,CUST006097,2024-01-15,139.03
TXN00040738,CUST003525,2023-06-15,105.32
TXN00040739,CUST005771,2023-01-17,114.04
TXN00040740,CUST006656,12/8/2023,486.17
TXN00040741,CUST001771,2024-11-26,194.68
TXN00040742,CUST000179,2024-07-02,72.65
TXN00040743,CUST000647,2023-05-20,64.80
TXN00040744,CUST004143,2023-02-05,281.58
TXN00040745,CUST008367,2023-04-17,130.42
TXN00040746,CUST003570,2023-03-07,161.52
TXN00040747,CUST003616,2023-12-21,70.13
TXN00040748,CUST001607,2023-01-21,26.27
TXN00040749,CUST000515,2024-06-24,68.07
TXN00040750,CUST003503,2024-12-15,127.49
TXN00040751,CUST005955,2024-06-04,22.30
TXN00040752,CUST003633,2024-05-26,164.10
TXN00040753,CUST005635,2024-04-12,84.72
TXN00040754,CUST000342,2023-05-28,113.32
TXN00040755,CUST001458,2024-06-12,80.60
TXN00040756,CUST001795,2024-12-09,191.80
TXN00040757,CUST007852,2023-05-25,70.48
TXN00040758,CUST003035,2023-10-28,140.47
TXN00040759,CUST007658,2023-04-05,184.93
TXN00040760,CUST006432,2024-05-25,117.95
TXN00040761,CUST004414,2023-02-07,79.36
TXN00040762,CUST000061,2024-06-10,76.22
TXN00040763,CUST003361,2/29/2024,104.16
TXN00040764,CUST005318,2024-05-16,25.76
TXN00040765,CUST003327,2024-04-04,112.25
TXN00040766,CUST005963,5/19/2024,294.91
TXN00040767,CUST002385,2024-02-05,196.99
TXN00040768,CUST006231,2024-01-03,24.85
TXN00040769,CUST001012,2023-09-28,134.97
TXN00040770,CUST001061,2024-03-12,138.98
TXN00040771,CUST002138,2023-01-29,124.46
TXN00040772,CUST007634,2023-01-21,73.67
TXN00040773,CUST005872,2024-07-24,67.27
TXN00040774,CUST004498,2023-11-12,216.12
TXN00040775,CUST007448,2023-06-29,51.53
TXN00040776,CUST002517,2024-06-07,72.51
TXN00040777,CUST005157,2023-01-31,177.34
TXN00040778,CUST004919,2023-05-30,226.60
TXN00040779,CUST006287,2023-03-31,173.53
TXN00040780,CUST007716,2024-12-02,55.36
TXN00040781,CUST001795,2024-01-28,59.55
TXN00040782,CUST007038,2024-08-16,87.38
TXN00040783,CUST003585,6/9/2024,107.80
TXN00040784,CUST000961,2023-10-01,94.34
TXN00040785,CUST001699,2023-09-15,192.27
TXN00040786,CUST004253,2024-07-11,344.69
TXN00040787,CUST002079,2024-07-20,176.07
TXN00040788,CUST002350,2024-01-16,347.61
TXN00040789,CUST006175,2024-11-10,10.68
TXN00040790,CUST003022,2024-12-11,26.67
TXN00040791,CUST004467,2023-09-03,52.73
TXN00040792,CUST001453,2023-10-17,110.40
TXN00040793,CUST008332,2023-02-14,111.43
TXN00040794,CUST003703,2023-05-09,147.64
TXN00040795,CUST003813,2024-01-27,497.56
TXN00040796,CUST007354,3/22/2024,297.19
TXN00040797,CUST003129,2023-09-05,73.31
TXN00040798,CUST003034,2024-03-04,1536.18
TXN00040799,CUST004037,2023-04-10,189.11
TXN00040800,CUST000049,2023-01-05,91.30
TXN00040801,CUST008191,9/4/2024,34.72
TXN00040802,CUST001734,2023-10-31,60.71
TXN00040803,CUST003018,2024-08-05,18.78
TXN00040804,CUST007546,8/31/2024,110.02
TXN00040805,CUST008407,2023-09-22,86.39
TXN00040806,CUST007591,2024-06-27,270.14
TXN00040807,CUST000103,2023-12-05,159.42
TXN00040808,CUST007966,2024-07-28,23.77
TXN00040809,CUST000272,2024-08-29,176.37
TXN00040810,CUST005495,2024-11-24,40.26
TXN00040811,CUST001331,2024-01-15,148.62
TXN00040812,CUST006406,2024-11-24,137.51
TXN00040813,CUST002263,2024-07-11,72.93
TXN00040814,CUST004386,2023-08-07,43.00
TXN00040815,CUST005086,2023-03-22,173.12
TXN00040816,CUST000112,2024-06-17,133.68
TXN00040817,CUST000632,2024-11-08,197.90
TXN00040818,CUST006065,8/4/2023,77.97
TXN00040819,CUST002283,3/8/2023,393.41
TXN00040820,CUST000880,2023-07-13,20.42
TXN00040821,CUST002799,2023-03-20,24.81
TXN00040822,CUST006440,4/29/2024,446.70
TXN00040823,CUST008301,2024-03-20,75.44
TXN00040824,CUST004253,2023-05-13,101.33
TXN00040825,CUST006562,2023-10-03,67.55
TXN00040826,CUST006847,2023-07-29,254.27
TXN00040827,CUST005904,2024-03-10,112.81
TXN00040828,CUST006288,6/23/2024,24.36
TXN00040829,CUST004638,2023-11-01,146.55
TXN00040830,CUST006845,2023-05-06,76.70
TXN00040831,CUST006467,2024-02-05,86.73
TXN00040832,CUST003017,2023-10-08,142.35
TXN00040833,CUST006465,2024-08-05,159.89
TXN00040834,CUST004089,2024-11-23,152.16
TXN00040835,CUST003564,2024-01-24,370.19
TXN00040836,CUST004501,2023-12-08,145.26
TXN00040837,CUST003576,2024-07-12,53.86
TXN00040838,CUST000247,2023-08-10,195.60
TXN00040839,CUST000935,2024-06-14,463.90
TXN00040840,CUST005511,2023-09-26,83.69
TXN00040841,CUST001914,2024-04-22,67.79
TXN00040842,CUST006126,2023-06-08,153.14
TXN00040843,CUST000388,2024-03-03,148.90
TXN00040844,CUST006647,8/19/2023,88.01
TXN00040845,CUST008225,2024-09-22,103.65
TXN00040846,CUST007474,2023-09-01,123.33
TXN00040847,CUST003706,2023-03-12,141.85
TXN00040848,CUST005479,2023-09-20,54.96
TXN00040849,CUST000603,3/31/2023,163.96
TXN00040850,CUST002999,1/7/2023,38.98
TXN00040851,CUST003388,3/3/2023,150.31
TXN00040852,CUST000284,2024-02-19,13.35
TXN00040853,CUST002879,2024-10-27,135.02
TXN00040854,CUST000684,2024-03-26,113.52
TXN00040855,CUST007950,2023-08-20,330.78
TXN00040856,CUST007251,2023-11-06,14.60
TXN00040857,CUST005968,2024-04-10,396.41
TXN00040858,CUST004979,2023-03-20,159.14
TXN00040859,CUST008350,2024-06-15,171.16
TXN00040860,CUST003878,2023-09-16,431.34
TXN00040861,CUST003574,2024-10-25,112.53
TXN00040862,CUST002745,2024-04-02,59.32
TXN00040863,CUST002368,2024-09-25,170.57
TXN00040864,CUST007344,3/1/2023,164.71
TXN00040865,CUST008326,2024-08-04,14.28
TXN00040866,CUST008343,2024-05-22,189.99
TXN00040867,CUST006172,2023-04-24,139.15
TXN00040868,CUST003037,2024-05-19,26.18
TXN00040869,CUST007651,2024-02-02,40.13
TXN00040870,CUST001386,2024-06-09,411.53
TXN00040871,CUST002192,2024-02-21,128.50
TXN00040872,CUST005812,2024-06-23,65.48
TXN00040873,CUST002517,2023-11-22,11.93
TXN00040874,CUST000768,2023-10-10,89.28
TXN00040875,CUST005299,10/1/2023,77.60
TXN00040876,CUST007082,2023-01-18,189.39
TXN00040877,CUST000021,10/1/2023,331.43
TXN00040878,CUST004022,2023-05-08,137.06
TXN00040879,CUST000898,2023-06-08,45.67
TXN00040880,CUST002317,2024-07-15,480.52
TXN00040881,CUST007543,2024-11-12,46.49
TXN00040882,CUST003073,2024-09-26,119.06
TXN00040883,CUST005214,2024-07-23,76.78
TXN00040884,CUST004661,2023-05-02,47.59
TXN00040885,CUST002513,2023-06-28,129.79
TXN00040886,CUST007741,2024-05-27,39.42
TXN00040887,CUST003165,2024-04-15,420.57
TXN00040888,CUST004622,2023-05-09,94.34
TXN00040889,CUST004688,2023-12-02,150.23
TXN00040890,CUST006675,2024-11-20,296.14
TXN00040891,CUST000065,2024-03-01,263.72
TXN00040892,CUST004999,2024-12-01,76.80
TXN00040893,CUST005049,2023-04-30,306.90
TXN00040894,CUST006592,2023-08-26,151.48
TXN00040895,CUST007505,2024-02-12,137.42
TXN00040896,CUST007444,2024-10-16,98.80
TXN00040897,CUST002299,2024-04-13,81.59
TXN00040898,CUST005223,2024-05-29,129.80
TXN00040899,CUST001186,2024-10-28,111.50
TXN00040900,CUST002703,2024-03-10,143.96
TXN00040901,CUST005962,2023-09-05,101.60
TXN00040902,CUST005890,2024-10-05,79.56
TXN00040903,CUST007698,2024-10-26,34.22
TXN00040904,CUST004248,2024-09-19,177.65
TXN00040905,CUST000152,2023-06-29,85.17
TXN00040906,CUST007866,2023-07-28,105.48
TXN00040907,CUST007647,2024-04-24,12.58
TXN00040908,CUST004833,11/18/2024,22.49
TXN00040909,CUST007544,2023-04-25,30.25
TXN00040910,CUST004348,2023-02-15,79.31
TXN00040911,CUST003438,2024-10-13,62.87
TXN00040912,CUST001904,2023-09-01,149.03
TXN00040913,CUST007749,2023-04-22,72.59
TXN00040914,CUST008377,2023-07-18,74.38
TXN00040915,CUST003942,2024-03-12,56.80
TXN00040916,CUST007919,2024-02-03,127.19
TXN00040917,CUST000188,2024-12-16,181.90
TXN00040918,CUST005800,2023-08-14,127.98
TXN00040919,CUST004317,2024-11-16,105.80
TXN00040920,CUST008218,2024-04-30,149.38
TXN00040921,CUST006077,2024-11-06,141.58
TXN00040922,CUST007020,2024-02-03,124.39
TXN00040923,CUST000188,2024-11-14,265.10
TXN00040924,CUST007833,9/9/2023,187.59
TXN00040925,CUST003177,2024-01-30,22.55
TXN00040926,CUST006167,2024-04-19,251.79
TXN00040927,CUST000466,6/13/2024,15.88
TXN00040928,CUST003666,2023-11-07,178.42
TXN00040929,CUST006648,2024-11-03,94.65
TXN00040930,CUST000266,2023-09-01,231.08
TXN00040931,CUST006675,2024-02-08,332.36
TXN00040932,CUST004269,2024-08-16,73.16
TXN00040933,CUST002189,2024-04-10,102.14
TXN00040934,CUST008321,4/4/2023,186.25
TXN00040935,CUST003963,2024-10-24,63.66
TXN00040936,CUST005340,2023-06-19,88.89
TXN00040937,CUST002054,2023-06-28,148.66
TXN00040938,CUST003434,2024-05-10,159.60
TXN00040939,CUST000650,2024-05-14,472.74
TXN00040940,CUST007461,2024-03-16,154.25
TXN00040941,CUST003384,2023-06-14,48.11
TXN00040942,CUST003524,2023-12-26,32.20
TXN00040943,CUST008191,2023-01-08,132.10
TXN00040944,CUST006278,2023-09-26,133.92
TXN00040945,CUST005623,2024-01-08,30.03
TXN00040946,CUST000834,2023-03-18,457.65
TXN00040947,CUST003979,2023-12-22,60.67
TXN00040948,CUST004275,2024-12-05,33.90
TXN00040949,CUST008350,2023-05-02,81.78
TXN00040950,CUST004285,2023-11-21,152.97
TXN00040951,CUST005487,2024-06-20,159.78
TXN00040952,CUST008129,2024-09-30,85.60
TXN00040953,CUST001353,2024-04-05,127.29
TXN00040954,CUST003951,2023-06-26,277.88
TXN00040955,CUST004227,2024-09-13,171.38
TXN00040956,CUST002871,2023-04-14,83.41
TXN00040957,CUST004269,2023-12-10,177.81
TXN00040958,CUST000113,2023-06-05,182.07
TXN00040959,CUST005922,2024-02-26,477.99
TXN00040960,CUST007410,2023-09-21,62.15
TXN00040961,CUST004554,2024-02-09,24.61
TXN00040962,CUST004686,2024-09-12,37.60
TXN00040963,CUST007724,2023-05-18,493.76
TXN00040964,CUST004137,2023-01-25,47.84
TXN00040965,CUST008006,2023-04-01,97.89
TXN00040966,CUST005314,2023-02-20,57.40
TXN00040967,CUST000450,2024-02-24,117.70
TXN00040968,CUST002442,2023-01-08,394.12
TXN00040969,CUST003462,2023-12-25,180.92
TXN00040970,CUST000560,2023-08-09,345.86
TXN00040971,CUST000689,2023-06-08,193.70
TXN00040972,CUST006782,2023-02-14,120.90
TXN00040973,CUST004491,2023-09-28,171.07
TXN00040974,CUST007884,2023-04-19,171.42
TXN00040975,CUST001962,2024-04-29,354.92
TXN00040976,CUST002214,2024-12-01,33.84
TXN00040977,CUST004536,2023-12-14,56.23
TXN00040978,CUST006217,2024-03-18,163.41
TXN00040979,CUST000173,2024-11-05,186.75
TXN00040980,CUST006057,2023-02-22,152.29
TXN00040981,CUST001566,2023-11-01,445.35
TXN00040982,CUST000513,2023-06-26,64.68
TXN00040983,CUST005193,2023-05-12,119.18
TXN00040984,CUST001723,2024-08-25,433.57
TXN00040985,CUST001494,2024-10-20,30.85
TXN00040986,CUST004854,2023-04-17,107.41
TXN00040987,CUST001262,2024-01-19,269.20
TXN00040988,CUST007541,2023-08-12,34.89
TXN00040989,CUST003707,2024-02-16,86.79
TXN00040990,CUST000105,2/3/2024,132.19
TXN00040991,CUST005979,2024-05-02,141.66
TXN00040992,CUST002181,2024-03-28,143.12
TXN00040993,CUST007512,2023-02-02,60.81
TXN00040994,CUST002331,2024-07-08,60.79
TXN00040995,CUST001428,2024-05-27,166.62
TXN00040996,CUST000081,4/19/2023,151.27
TXN00040997,CUST008033,2024-02-25,82.56
TXN00040998,CUST002050,2023-05-11,182.67
TXN00040999,CUST002119,2024-05-02,440.47
TXN00041000,CUST007170,2023-06-01,131.36
TXN00041001,CUST003958,2023-09-06,58.97
TXN00041002,CUST001156,2024-06-08,60.02
TXN00041003,CUST000280,2024-06-27,64.86
TXN00041004,CUST007100,2023-12-05,25.25
TXN00041005,CUST002225,2023-12-27,60.13
TXN00041006,CUST002019,2023-02-12,159.48
TXN00041007,CUST003534,2024-10-12,127.61
TXN00041008,CUST007648,2024-01-23,397.06
TXN00041009,CUST003976,2023-06-30,178.58
TXN00041010,CUST005283,2024-09-17,350.76
TXN00041011,CUST008079,2023-01-19,179.85
TXN00041012,CUST001665,2024-08-07,182.67
TXN00041013,CUST003495,2/18/2024,115.77
TXN00041014,CUST006323,2023-11-27,155.53
TXN00041015,CUST004764,2024-12-17,82.10
TXN00041016,CUST002339,2024-03-14,168.10
TXN00041017,CUST005882,2024-10-27,41.23
TXN00041018,CUST002821,2024-09-17,98.57
TXN00041019,CUST003942,5/8/2024,78.38
TXN00041020,CUST004299,2023-05-07,21.48
TXN00041021,CUST005960,2023-08-05,144.98
TXN00041022,CUST002211,2024-09-02,150.41
TXN00041023,CUST007284,2023-07-25,90.68
TXN00041024,CUST001328,1/20/2023,36.66
TXN00041025,CUST007737,2023-01-05,66.63
TXN00041026,CUST007301,2023-07-01,94.93
TXN00041027,CUST002862,2023-09-23,107.65
TXN00041028,CUST004460,2023-09-23,103.61
TXN00041029,CUST002151,2023-05-23,66.57
TXN00041030,CUST001067,2024-02-23,73.74
TXN00041031,CUST001102,2024-06-24,34.84
TXN00041032,CUST003065,2024-07-13,136.33
TXN00041033,CUST006450,2024-03-05,405.37
TXN00041034,CUST004658,2024-08-21,151.40
TXN00041035,CUST002940,2023-04-21,148.33
TXN00041036,CUST007518,2023-12-01,197.36
TXN00041037,CUST000986,2023-10-16,57.98
TXN00041038,CUST004501,2023-01-07,36.35
TXN00041039,CUST001615,2024-05-21,126.34
TXN00041040,CUST008252,2024-03-20,11.15
TXN00041041,CUST001247,2023-07-26,135.84
TXN00041042,CUST004090,2024-10-29,103.35
TXN00041043,CUST000293,2024-04-17,50.05
TXN00041044,CUST005298,2023-07-30,249.59
TXN00041045,CUST004742,2024-10-01,149.64
TXN00041046,CUST002281,2023-10-26,296.70
TXN00041047,CUST007366,2023-06-11,113.28
TXN00041048,CUST004943,2023-10-30,78.49
TXN00041049,CUST001722,2023-05-08,39.99
TXN00041050,CUST007743,2023-07-30,350.07
TXN00041051,CUST003332,2024-01-09,174.23
TXN00041052,CUST006261,2023-08-05,470.89
TXN00041053,CUST002574,2024-09-29,81.37
TXN00041054,CUST000367,2023-11-27,97.81
TXN00041055,CUST002242,2023-09-11,93.47
TXN00041056,CUST008187,2023-07-04,143.49
TXN00041057,CUST007798,2023-12-09,420.55
TXN00041058,CUST000105,2023-10-13,177.42
TXN00041059,CUST001264,2023-10-03,72.08
TXN00041060,CUST004852,2023-01-16,27.64
TXN00041061,CUST007281,2023-09-17,117.65
TXN00041062,CUST000602,2023-07-04,488.57
TXN00041063,CUST002261,2023-07-01,84.17
TXN00041064,CUST002093,2023-08-08,460.60
TXN00041065,CUST002529,2024-06-30,33.29
TXN00041066,CUST004664,2024-08-16,167.60
TXN00041067,CUST001302,2023-09-30,19.25
TXN00041068,CUST007061,2024-05-02,119.25
TXN00041069,CUST004778,2024-01-07,43.93
TXN00041070,CUST006315,2023-05-10,144.48
TXN00041071,CUST005973,2023-05-06,26.73
TXN00041072,CUST004166,2023-02-16,154.40
TXN00041073,CUST005950,2024-07-31,63.64
TXN00041074,CUST007418,2024-01-23,263.24
TXN00041075,CUST006965,2023-12-21,182.40
TXN00041076,CUST002175,2024-05-31,185.92
TXN00041077,CUST002342,2024-09-26,344.18
TXN00041078,CUST000520,2024-06-20,101.62
TXN00041079,CUST006699,2023-11-01,149.64
TXN00041080,CUST000886,2024-08-23,156.86
TXN00041081,CUST002293,2024-07-13,292.17
TXN00041082,CUST002663,2023-05-14,20.64
TXN00041083,CUST004730,2024-03-09,16.41
TXN00041084,CUST000164,2023-09-29,79.24
TXN00041085,CUST003192,12/10/2024,93.60
TXN00041086,CUST003516,2024-08-15,169.68
TXN00041087,CUST005988,2023-06-27,57.76
TXN00041088,CUST000246,2023-08-31,141.09
TXN00041089,CUST004384,2024-08-12,67.28
TXN00041090,CUST002708,2024-02-04,145.63
TXN00041091,CUST000885,2024-08-06,196.01
TXN00041092,CUST001218,2024-08-24,139.50
TXN00041093,CUST007357,2023-08-27,117.87
TXN00041094,CUST006821,2024-03-22,993.31
TXN00041095,CUST000409,2023-11-01,333.04
TXN00041096,CUST005048,2023-02-16,172.50
TXN00041097,CUST004468,2024-07-12,192.79
TXN00041098,CUST002563,2023-04-11,105.55
TXN00041099,CUST003579,2024-04-06,112.14
TXN00041100,CUST007674,2024-04-10,192.49
TXN00041101,CUST006360,2023-01-09,83.11
TXN00041102,CUST003313,2023-08-29,164.23
TXN00041103,CUST001497,2024-04-09,385.32
TXN00041104,CUST006101,2024-12-12,48.06
TXN00041105,CUST002038,2024-01-07,22.74
TXN00041106,CUST007039,2023-09-22,31.43
TXN00041107,CUST004142,2023-03-12,111.92
TXN00041108,CUST007716,2024-04-14,79.86
TXN00041109,CUST001987,2024-05-07,474.52
TXN00041110,CUST002021,2023-09-16,406.85
TXN00041111,CUST004578,2024-07-29,31.25
TXN00041112,CUST007062,2024-07-12,148.44
TXN00041113,CUST006082,2023-09-05,74.26
TXN00041114,CUST003671,1/22/2024,273.74
TXN00041115,CUST005371,2023-05-27,107.42
TXN00041116,CUST001311,2023-10-07,187.97
TXN00041117,CUST000582,2024-07-19,168.12
TXN00041118,CUST006371,8/23/2024,34.95
TXN00041119,CUST002610,7/24/2024,196.92
TXN00041120,CUST000906,2024-03-15,22.36
TXN00041121,CUST003943,2024-08-11,17.90
TXN00041122,CUST007581,2024-02-01,21.90
TXN00041123,CUST002606,2023-09-17,106.28
TXN00041124,CUST004652,2024-05-11,167.58
TXN00041125,CUST004086,2023-04-06,197.60
TXN00041126,CUST002659,2023-03-28,169.61
TXN00041127,CUST000900,2023-04-10,78.95
TXN00041128,CUST007848,2024-08-19,133.99
TXN00041129,CUST004260,2023-05-07,34.43
TXN00041130,CUST002009,2024-07-28,198.45
TXN00041131,CUST002750,2023-08-04,66.58
TXN00041132,CUST000988,2024-01-27,116.36
TXN00041133,CUST005406,2023-09-03,12.30
TXN00041134,CUST003580,2024-01-14,202.52
TXN00041135,CUST002505,2023-10-25,18.62
TXN00041136,CUST005684,2023-05-04,163.07
TXN00041137,CUST001981,2024-07-05,95.27
TXN00041138,CUST000958,2023-04-13,25.37
TXN00041139,CUST007010,2024-08-04,139.05
TXN00041140,CUST001545,2023-01-10,128.25
TXN00041141,CUST002745,2024-04-17,10.32
TXN00041142,CUST005533,2024-07-27,106.92
TXN00041143,CUST004585,2024-07-23,101.18
TXN00041144,CUST000992,2024-11-23,454.26
TXN00041145,CUST006041,2024-10-11,95.55
TXN00041146,CUST002346,2023-09-03,158.75
TXN00041147,CUST000334,9/17/2023,118.01
TXN00041148,CUST001932,2024-11-23,145.71
TXN00041149,CUST004483,2023-05-15,97.33
TXN00041150,CUST006119,1/6/2023,247.76
TXN00041151,CUST000372,2023-04-17,481.38
TXN00041152,CUST005323,2023-12-10,183.32
TXN00041153,CUST006571,7/13/2023,66.02
TXN00041154,CUST004819,2024-02-12,144.16
TXN00041155,CUST000724,2023-04-06,10.58
TXN00041156,CUST006411,2023-06-12,64.53
TXN00041157,CUST004020,2023-12-09,82.50
TXN00041158,CUST001456,2024-04-02,171.71
TXN00041159,CUST000860,2023-03-09,378.80
TXN00041160,CUST003755,2023-07-27,115.32
TXN00041161,CUST005546,2024-08-29,16.69
TXN00041162,CUST006713,8/25/2023,186.95
TXN00041163,CUST005847,2024-01-11,161.56
TXN00041164,CUST002127,2024-02-26,41.25
TXN00041165,CUST002648,5/28/2023,100.04
TXN00041166,CUST004265,2024-02-09,41.91
TXN00041167,CUST005196,2024-07-05,470.33
TXN00041168,CUST002015,2023-08-10,276.81
TXN00041169,CUST001440,2023-06-23,82.66
TXN00041170,CUST006096,2023-06-25,15.69
TXN00041171,CUST002602,2024-04-28,138.57
TXN00041172,CUST004554,2023-04-02,286.66
TXN00041173,CUST006884,2024-07-25,101.78
TXN00041174,CUST001585,2023-05-31,51.62
TXN00041175,CUST000315,2024-04-11,171.92
TXN00041176,CUST003426,6/6/2024,138.05
TXN00041177,CUST008353,2024-08-12,134.09
TXN00041178,CUST005020,2024-12-11,39.56
TXN00041179,CUST003561,2023-02-18,107.94
TXN00041180,CUST006724,2023-12-26,55.51
TXN00041181,CUST007913,2023-07-04,34.82
TXN00041182,CUST006196,2024-09-25,105.63
TXN00041183,CUST000182,2023-08-10,166.19
TXN00041184,CUST000195,2023-02-01,161.82
TXN00041185,CUST002405,2024-05-15,162.20
TXN00041186,CUST005387,2024-12-08,56.43
TXN00041187,CUST003647,2023-12-03,16.33
TXN00041188,CUST006201,2023-07-02,71.34
TXN00041189,CUST008181,2024-10-12,87.82
TXN00041190,CUST002600,2024-02-16,302.11
TXN00041191,CUST004842,2024-10-10,152.84
TXN00041192,CUST008069,10/27/2024,120.76
TXN00041193,CUST000041,2023-12-28,430.31
TXN00041194,CUST006848,2024-04-15,171.18
TXN00041195,CUST001091,2024-10-16,135.83
TXN00041196,CUST000484,2024-12-05,185.76
TXN00041197,CUST001764,2023-01-11,161.44
TXN00041198,CUST001911,2024-01-06,70.73
TXN00041199,CUST005432,2024-05-24,132.52
TXN00041200,CUST002977,2024-01-08,15.91
TXN00041201,CUST004572,2024-02-05,52.21
TXN00041202,CUST001269,11/4/2023,34.87
TXN00041203,CUST007829,2023-03-18,59.43
TXN00041204,CUST001195,2023-09-06,125.22
TXN00041205,CUST000411,2024-11-07,91.19
TXN00041206,CUST003763,2024-07-11,17.46
TXN00041207,CUST000079,2024-06-20,190.33
TXN00041208,CUST004123,2023-01-03,443.12
TXN00041209,CUST007630,12/27/2023,120.38
TXN00041210,CUST001887,2023-05-14,79.69
TXN00041211,CUST005502,2023-02-16,454.15
TXN00041212,CUST005894,2023-05-24,183.68
TXN00041213,CUST007779,2024-07-04,115.18
TXN00041214,CUST008292,2023-10-08,55.02
TXN00041215,CUST001745,2023-12-06,78.19
TXN00041216,CUST006625,2023-12-11,171.29
TXN00041217,CUST006622,2023-08-18,44.97
TXN00041218,CUST003143,2024-07-04,157.11
TXN00041219,CUST008219,2024-03-16,169.06
TXN00041220,CUST004778,2024-12-09,464.84
TXN00041221,CUST007182,2024-07-02,79.07
TXN00041222,CUST005000,2024-02-23,70.40
TXN00041223,CUST005102,2023-06-06,65.84
TXN00041224,CUST006200,2024-01-10,114.46
TXN00041225,CUST007355,2024-02-16,113.77
TXN00041226,CUST007726,2024-12-08,52.30
TXN00041227,CUST006058,2023-11-25,450.69
TXN00041228,CUST004593,1/6/2023,176.86
TXN00041229,CUST005515,2023-12-30,146.42
TXN00041230,CUST000108,2024-03-10,396.57
TXN00041231,CUST007204,2023-08-30,153.53
TXN00041232,CUST000724,2023-07-02,172.92
TXN00041233,CUST007804,2024-11-20,169.70
TXN00041234,CUST007134,2024-10-18,65.37
TXN00041235,CUST004552,8/18/2024,189.69
TXN00041236,CUST006022,2024-12-04,173.78
TXN00041237,CUST007244,2024-06-06,92.78
TXN00041238,CUST005226,2023-04-04,117.18
TXN00041239,CUST008050,2023-12-23,25.99
TXN00041240,CUST002582,2023-09-23,128.30
TXN00041241,CUST000589,2024-04-28,95.90
TXN00041242,CUST001167,2023-08-19,280.05
TXN00041243,CUST003958,2024-05-09,90.33
TXN00041244,CUST002549,2023-07-13,142.13
TXN00041245,CUST003979,2023-04-21,15.74
TXN00041246,CUST003147,2024-11-08,150.75
TXN00041247,CUST002500,2024-04-15,190.92
TXN00041248,CUST005560,2024-07-22,89.38
TXN00041249,CUST004203,9/19/2023,87.36
TXN00041250,CUST007144,2024-04-22,104.15
TXN00041251,CUST006293,2023-04-10,99.10
TXN00041252,CUST003693,2024-01-25,80.19
TXN00041253,CUST002753,2024-06-19,150.67
TXN00041254,CUST004417,2023-08-26,190.37
TXN00041255,CUST005250,2024-09-14,377.06
TXN00041256,CUST002431,2024-04-09,125.24
TXN00041257,CUST008094,2023-09-17,197.32
TXN00041258,CUST001824,9/29/2023,60.66
TXN00041259,CUST003309,2024-05-02,187.49
TXN00041260,CUST004156,2023-06-08,26.68
TXN00041261,CUST001036,2024-01-12,332.63
TXN00041262,CUST000153,4/3/2024,37.70
TXN00041263,CUST005792,2023-07-15,73.70
TXN00041264,CUST007273,2023-04-08,428.59
TXN00041265,CUST001619,2024-07-28,460.06
TXN00041266,CUST007015,2024-10-15,26.00
TXN00041267,CUST006046,2023-01-30,93.38
TXN00041268,CUST005994,2024-06-28,171.02
TXN00041269,CUST001196,2023-01-02,117.24
TXN00041270,CUST007249,2024-12-07,132.49
TXN00041271,CUST006219,2023-07-23,123.63
TXN00041272,CUST003995,2023-12-23,40.34
TXN00041273,CUST006544,10/16/2024,140.31
TXN00041274,CUST001645,2023-05-18,311.19
TXN00041275,CUST005797,3/16/2023,132.35
TXN00041276,CUST002406,2024-04-13,32.69
TXN00041277,CUST005997,2023-02-15,74.80
TXN00041278,CUST005563,2023-10-08,375.66
TXN00041279,CUST008404,2024-05-16,379.87
TXN00041280,CUST001117,2023-11-18,76.38
TXN00041281,CUST004630,2024-02-19,215.75
TXN00041282,CUST002136,2024-04-21,258.48
TXN00041283,CUST001387,2023-12-07,174.36
TXN00041284,CUST002532,2023-12-16,1027.52
TXN00041285,CUST005191,2024-08-31,40.69
TXN00041286,CUST007825,2024-01-22,191.35
TXN00041287,CUST000241,2023-07-24,78.86
TXN00041288,CUST005054,2023-06-09,126.63
TXN00041289,CUST002118,2023-06-21,183.04
TXN00041290,CUST007504,2023-04-07,75.49
TXN00041291,CUST003321,1/27/2023,77.79
TXN00041292,CUST000880,2024-02-22,167.19
TXN00041293,CUST002684,2023-11-29,18.34
TXN00041294,CUST001491,2024-04-22,181.70
TXN00041295,CUST002263,2024-01-04,65.29
TXN00041296,CUST006439,2023-01-15,32.74
TXN00041297,CUST001516,2023-03-28,60.19
TXN00041298,CUST007571,2024-01-09,182.44
TXN00041299,CUST006000,2023-08-15,1096.88
TXN00041300,CUST000922,8/17/2023,29.13
TXN00041301,CUST002511,2024-08-16,97.22
TXN00041302,CUST004583,2023-11-23,189.32
TXN00041303,CUST003113,2023-09-08,103.10
TXN00041304,CUST001163,2023-09-17,225.93
TXN00041305,CUST002504,2024-02-26,105.22
TXN00041306,CUST006764,2024-04-28,224.68
TXN00041307,CUST003200,2024-10-31,12.04
TXN00041308,CUST006923,2023-04-10,248.17
TXN00041309,CUST001832,2023-07-03,154.33
TXN00041310,CUST005430,2023-10-29,99.43
TXN00041311,CUST002872,2024-06-17,92.88
TXN00041312,CUST000938,2023-12-04,24.24
TXN00041313,CUST006198,2024-09-27,120.10
TXN00041314,CUST005521,2024-05-09,137.15
TXN00041315,CUST008265,2023-10-13,427.71
TXN00041316,CUST007015,2023-04-14,11.63
