study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S2613,10.1177/0956797614520714,treatment_b,P02613,4.006,2.99,6.21,54,M,Other,2019-12-23,2220708,0,combined_row_2613
S2614,10.1177/0956797614520714,treatment_a,P02614,3.373,4.925,6.07,25,NB,Other,2019-08-22,402634,0,combined_row_2614
S2615,10.1073/pnas.1209746109,treatment_b,P02615,5.503,2.929,5.65,52,F,Other,2019-07-15,225192,0,combined_row_2615
S2616,10.1177/0956797614520714,control,P02616,5.209,5.773,4.56,22,F,BA,2019-11-13,761109,0,combined_row_2616
S2617,10.1177/0956797615575277,control,P02617,4.419,3.843,5.38,65,M,Other,2019-12-17,2090486,0,combined_row_2617
S2618,10.1177/0956797615575277,treatment_b,P02618,5.619,5.597,5.11,56,F,BA,2019-06-18,1148005,0,combined_row_2618
S2619,10.1177/0956797615575277,control,P02619,3.811,2.657,5.71,46,F,MA,2019-02-16,1486518,0,combined_row_2619
S2620,10.1177/0956797615575277,treatment_a,P02620,5.11,2.417,4.38,63,F,HS,2019-01-06,521783,0,combined_row_2620
S2621,10.1073/pnas.1209746109,control,P02621,5.261,3.442,5.61,50,NB,Other,2019-12-16,230056,0,combined_row_2621
S2622,10.1177/0956797615575277,treatment_b,P02622,5.057,2.795,5.27,49,M,PhD,2019-12-01,986336,1,combined_row_2622
S2623,10.1037/pspa0000226,treatment_b,P02623,4.108,3.892,4.72,34,NB,PhD,2019-01-11,571004,0,combined_row_2623
S2624,10.1177/0956797615575277,treatment_b,P02624,4.292,4.353,3.74,58,F,Other,2019-06-07,1182723,0,combined_row_2624
S2625,10.1177/0956797615575277,control,P02625,4.55,2.811,5.44,60,M,HS,2019-01-13,1353630,0,combined_row_2625
S2626,10.1177/0956797615575277,treatment_b,P02626,3.348,4.946,3.45,63,M,BA,2019-02-21,2161469,0,combined_row_2626
S2627,10.1073/pnas.1209746109,control,P02627,4.642,4.497,5.34,64,NB,PhD,2019-06-25,2276617,0,combined_row_2627
S2628,10.1177/0956797615575277,treatment_a,P02628,2.573,3.817,5.01,52,F,Other,2019-01-19,1452847,0,combined_row_2628
S2629,10.1037/pspa0000226,treatment_b,P02629,5.242,2.158,2.63,42,M,MA,2019-05-06,2208569,1,combined_row_2629
S2630,10.1177/0956797615575277,treatment_b,P02630,3.555,3.649,4.34,48,M,HS,2019-02-04,394853,0,combined_row_2630
S2631,10.1037/pspa0000226,treatment_a,P02631,4.043,4.722,4.67,44,F,PhD,2019-03-17,2092253,0,combined_row_2631
S2632,10.1037/pspa0000226,treatment_b,P02632,6.417,3.132,4.69,39,F,HS,2019-04-19,223690,0,combined_row_2632
S2633,10.1177/0956797615575277,treatment_b,P02633,2.768,5.016,4.99,45,M,Other,2019-12-20,943347,0,combined_row_2633
S2634,10.1037/pspa0000226,control,P02634,4.318,3.894,5.42,44,F,PhD,2019-01-20,2037486,0,combined_row_2634
S2635,10.1037/pspa0000226,treatment_a,P02635,3.39,3.225,5.02,54,M,BA,2019-07-08,2264579,0,combined_row_2635
S2636,10.1177/0956797614520714,treatment_b,P02636,3.688,4.525,3.31,22,NB,HS,2019-01-15,1179766,0,combined_row_2636
S2637,10.1073/pnas.1209746109,control,P02637,3.32,3.488,5.54,44,F,BA,2019-05-07,867712,0,combined_row_2637
S2638,10.1177/0956797614520714,control,P02638,6.467,3.948,4.46,55,F,MA,2019-05-13,274613,0,combined_row_2638
S2639,10.1073/pnas.1209746109,treatment_a,P02639,1.528,2.819,4.68,18,M,Other,2019-06-21,727418,0,combined_row_2639
S2640,10.1037/pspa0000226,treatment_b,P02640,2.752,4.379,4.52,26,F,MA,2019-02-05,2301681,0,combined_row_2640
S2641,10.1037/pspa0000226,treatment_b,P02641,4.658,3.599,3.6,34,F,Other,2019-06-10,2188553,0,combined_row_2641
S2642,10.1177/0956797615575277,control,P02642,6.416,5.603,6.27,58,F,HS,2019-05-06,1698799,0,combined_row_2642
S2643,10.1177/0956797615575277,control,P02643,4.366,3.781,5.01,37,F,MA,2019-06-26,305256,0,combined_row_2643
S2644,10.1037/pspa0000226,treatment_b,P02644,5.8,1.552,4.62,52,M,HS,2019-11-06,356342,0,combined_row_2644
S2645,10.1177/0956797614520714,control,P02645,6.304,5.108,5.18,23,F,MA,2019-09-13,1919401,0,combined_row_2645
S2646,10.1177/0956797614520714,treatment_b,P02646,4.342,4.236,4.04,48,F,Other,2019-08-07,499977,0,combined_row_2646
S2647,10.1177/0956797614520714,treatment_a,P02647,2.546,3.139,5.68,48,NB,Other,2019-07-10,1440040,0,combined_row_2647
S2648,10.1073/pnas.1209746109,control,P02648,6.464,3.995,5.48,53,F,HS,2019-08-01,261311,0,combined_row_2648
S2649,10.1073/pnas.1209746109,control,P02649,3.477,3.668,4.82,19,F,BA,2019-12-23,195210,0,combined_row_2649
S2650,10.1037/pspa0000226,treatment_a,P02650,3.872,3.158,6.85,22,M,MA,2019-09-16,756670,0,combined_row_2650
S2651,10.1073/pnas.1209746109,control,P02651,5.144,3.276,3.6,38,NB,HS,2019-02-12,897717,0,combined_row_2651
S2652,10.1037/pspa0000226,treatment_a,P02652,5.744,3.529,6.47,32,NB,PhD,2019-01-16,1613002,0,combined_row_2652
S2653,10.1177/0956797614520714,control,P02653,7.632,3.998,4.07,33,NB,Other,2019-04-13,223896,0,combined_row_2653
S2654,10.1073/pnas.1209746109,treatment_a,P02654,4.432,2.528,6.9,27,F,BA,2019-07-16,496574,0,combined_row_2654
S2655,10.1177/0956797615575277,treatment_b,P02655,4.021,2.599,4.65,20,NB,HS,2019-10-14,2261848,0,combined_row_2655
S2656,10.1037/pspa0000226,treatment_b,P02656,4.633,4.641,5.82,40,M,Other,2019-03-02,679785,0,combined_row_2656
S2657,10.1177/0956797614520714,treatment_b,P02657,4.317,2.972,5.09,54,M,HS,2019-05-19,1009231,0,combined_row_2657
S2658,10.1177/0956797615575277,treatment_b,P02658,6.37,4.841,6.49,39,F,MA,2019-06-26,703839,1,combined_row_2658
S2659,10.1177/0956797614520714,treatment_b,P02659,4.196,3.502,3.27,47,F,PhD,2019-05-23,644306,0,combined_row_2659
S2660,10.1177/0956797615575277,control,P02660,2.573,3.302,6.39,33,F,PhD,2019-03-13,726459,0,combined_row_2660
S2661,10.1073/pnas.1209746109,treatment_b,P02661,5.29,3.501,5.61,54,M,PhD,2019-04-25,2001348,0,combined_row_2661
S2662,10.1037/pspa0000226,treatment_a,P02662,4.932,4.508,6.18,37,F,MA,2019-04-21,1617001,0,combined_row_2662
S2663,10.1037/pspa0000226,treatment_b,P02663,2.868,3.835,5.51,25,F,PhD,2019-12-28,1469266,0,combined_row_2663
S2664,10.1073/pnas.1209746109,control,P02664,3.656,2.913,4.32,32,F,Other,2019-11-01,1424990,0,combined_row_2664
S2665,10.1037/pspa0000226,treatment_b,P02665,6.509,2.072,4.1,54,F,HS,2019-10-03,1937204,0,combined_row_2665
S2666,10.1037/pspa0000226,control,P02666,3.132,3.335,5.06,28,M,PhD,2019-12-25,760579,0,combined_row_2666
S2667,10.1177/0956797615575277,treatment_b,P02667,4.677,3.992,4.08,21,F,HS,2019-12-09,425985,0,combined_row_2667
S2668,10.1177/0956797615575277,control,P02668,5.348,3.378,5.08,63,M,PhD,2019-03-27,944534,0,combined_row_2668
S2669,10.1073/pnas.1209746109,treatment_a,P02669,2.096,3.898,3.14,18,M,HS,2019-09-09,707952,0,combined_row_2669
S2670,10.1177/0956797614520714,control,P02670,6.009,5.026,4.85,65,F,PhD,2019-05-06,842341,0,combined_row_2670
S2671,10.1177/0956797614520714,treatment_b,P02671,4.625,2.558,4.29,48,M,HS,2019-06-08,263378,0,combined_row_2671
S2672,10.1177/0956797614520714,treatment_a,P02672,2.078,3.865,4.53,37,M,BA,2019-07-11,224450,1,combined_row_2672
S2673,10.1177/0956797614520714,control,P02673,4.33,3.701,7.07,21,M,MA,2019-08-14,463340,0,combined_row_2673
S2674,10.1177/0956797615575277,treatment_a,P02674,5.255,4.449,5.75,33,NB,MA,2019-06-09,400190,0,combined_row_2674
S2675,10.1177/0956797615575277,control,P02675,4.109,3.439,4.21,64,NB,HS,2019-12-14,2037550,0,combined_row_2675
S2676,10.1177/0956797615575277,treatment_b,P02676,3.396,3.894,5.52,32,NB,Other,2019-07-19,260634,0,combined_row_2676
S2677,10.1177/0956797614520714,treatment_b,P02677,4.779,2.617,6.0,40,F,Other,2019-08-18,1112947,0,combined_row_2677
S2678,10.1177/0956797614520714,control,P02678,7.878,4.585,3.68,24,F,BA,2019-01-16,1154938,0,combined_row_2678
S2679,10.1177/0956797614520714,treatment_b,P02679,5.951,2.99,7.22,45,F,HS,2019-03-05,1409435,0,combined_row_2679
S2680,10.1177/0956797615575277,control,P02680,5.591,3.052,4.26,30,NB,PhD,2019-03-02,1193878,0,combined_row_2680
S2681,10.1073/pnas.1209746109,treatment_a,P02681,5.547,3.341,6.05,38,M,HS,2019-08-23,556541,0,combined_row_2681
S2682,10.1177/0956797615575277,treatment_a,P02682,6.08,2.767,4.8,55,F,HS,2019-05-05,818845,0,combined_row_2682
S2683,10.1177/0956797615575277,treatment_a,P02683,4.139,4.015,4.61,41,M,BA,2019-06-08,2321996,0,combined_row_2683
S2684,10.1073/pnas.1209746109,treatment_a,P02684,4.111,3.846,4.69,23,F,MA,2019-01-12,1116226,0,combined_row_2684
S2685,10.1177/0956797615575277,treatment_b,P02685,7.196,3.294,6.09,48,M,MA,2019-12-16,1497258,0,combined_row_2685
S2686,10.1073/pnas.1209746109,treatment_a,P02686,4.231,3.206,5.24,50,NB,BA,2019-05-14,1211930,1,combined_row_2686
S2687,10.1037/pspa0000226,control,P02687,4.48,3.317,5.71,52,NB,MA,2019-12-14,1175922,0,combined_row_2687
S2688,10.1073/pnas.1209746109,control,P02688,3.066,1.741,5.49,38,M,MA,2019-03-02,1498656,0,combined_row_2688
S2689,10.1037/pspa0000226,treatment_b,P02689,5.142,2.554,4.24,22,F,BA,2019-11-07,1951918,1,combined_row_2689
S2690,10.1073/pnas.1209746109,treatment_b,P02690,5.128,3.824,4.78,20,M,MA,2019-07-24,582850,0,combined_row_2690
S2691,10.1177/0956797614520714,treatment_b,P02691,5.844,5.166,3.99,52,F,BA,2019-01-09,1818878,0,combined_row_2691
S2692,10.1037/pspa0000226,control,P02692,4.266,3.383,4.87,50,M,Other,2019-12-12,551594,0,combined_row_2692
S2693,10.1177/0956797615575277,treatment_a,P02693,4.833,3.684,4.87,55,M,MA,2019-07-25,852397,0,combined_row_2693
S2694,10.1177/0956797614520714,treatment_b,P02694,4.759,4.804,5.2,27,NB,PhD,2019-03-27,187455,0,combined_row_2694
S2695,10.1073/pnas.1209746109,treatment_b,P02695,3.327,2.229,3.93,47,F,MA,2019-07-10,254417,0,combined_row_2695
S2696,10.1177/0956797614520714,treatment_b,P02696,5.051,3.549,3.62,52,F,HS,2019-07-20,2039941,0,combined_row_2696
S2697,10.1177/0956797615575277,control,P02697,3.803,3.155,4.79,44,M,HS,2019-05-13,2196646,0,combined_row_2697
S2698,10.1073/pnas.1209746109,treatment_a,P02698,5.979,3.016,5.66,44,M,MA,2019-02-28,1596107,0,combined_row_2698
S2699,10.1073/pnas.1209746109,control,P02699,3.5,4.182,6.14,41,M,BA,2019-05-08,554991,0,combined_row_2699
S2700,10.1037/pspa0000226,control,P02700,5.002,3.37,4.76,64,M,BA,2019-06-17,1631653,0,combined_row_2700
S2701,10.1177/0956797614520714,control,P02701,4.741,2.408,4.41,61,F,HS,2019-07-16,2197591,0,combined_row_2701
S2702,10.1177/0956797614520714,treatment_a,P02702,4.6,4.372,5.41,48,NB,BA,2019-01-28,614095,0,combined_row_2702
S2703,10.1073/pnas.1209746109,control,P02703,7.367,3.16,4.82,60,M,MA,2019-05-19,311494,0,combined_row_2703
S2704,10.1073/pnas.1209746109,treatment_b,P02704,5.523,1.944,4.3,31,F,PhD,2019-07-21,2102029,0,combined_row_2704
S2705,10.1037/pspa0000226,control,P02705,4.3,4.179,5.12,36,F,Other,2019-04-25,429305,1,combined_row_2705
S2706,10.1073/pnas.1209746109,treatment_a,P02706,5.287,3.888,5.46,37,F,BA,2019-01-16,1345931,0,combined_row_2706
S2707,10.1037/pspa0000226,treatment_a,P02707,5.737,3.744,4.27,49,NB,BA,2019-06-04,2368877,0,combined_row_2707
S2708,10.1037/pspa0000226,control,P02708,5.434,4.12,5.37,38,NB,PhD,2019-01-01,875975,0,combined_row_2708
S2709,10.1073/pnas.1209746109,control,P02709,4.976,6.004,5.76,47,M,HS,2019-03-12,510563,0,combined_row_2709
S2710,10.1073/pnas.1209746109,treatment_a,P02710,4.785,4.669,5.58,58,F,Other,2019-01-11,471293,0,combined_row_2710
S2711,10.1037/pspa0000226,control,P02711,3.959,2.234,5.33,26,M,Other,2019-09-10,1335157,0,combined_row_2711
S2712,10.1073/pnas.1209746109,treatment_b,P02712,3.819,2.288,4.5,44,M,MA,2019-03-16,1819587,0,combined_row_2712
S2713,10.1177/0956797615575277,treatment_a,P02713,4.432,3.947,6.18,62,F,BA,2019-05-18,1827884,0,combined_row_2713
S2714,10.1073/pnas.1209746109,control,P02714,7.285,4.245,4.57,22,F,MA,2019-01-08,489008,0,combined_row_2714
S2715,10.1073/pnas.1209746109,treatment_b,P02715,5.177,3.902,4.51,25,F,HS,2019-10-25,1222437,0,combined_row_2715
S2716,10.1037/pspa0000226,control,P02716,2.971,3.651,5.12,47,M,Other,2019-10-27,700682,0,combined_row_2716
S2717,10.1177/0956797614520714,treatment_b,P02717,3.336,5.807,6.16,27,F,PhD,2019-07-18,1066752,0,combined_row_2717
S2718,10.1073/pnas.1209746109,control,P02718,4.012,3.746,5.65,30,M,Other,2019-02-04,614398,0,combined_row_2718
S2719,10.1177/0956797615575277,control,P02719,4.217,3.182,4.84,55,NB,HS,2019-05-10,2069265,1,combined_row_2719
S2720,10.1177/0956797615575277,treatment_a,P02720,5.047,5.287,5.01,21,M,PhD,2019-02-10,2291113,0,combined_row_2720
S2721,10.1177/0956797614520714,control,P02721,5.059,3.858,5.27,42,F,MA,2019-08-05,819489,0,combined_row_2721
S2722,10.1037/pspa0000226,treatment_b,P02722,3.456,3.764,5.27,64,F,HS,2019-04-07,2066319,0,combined_row_2722
S2723,10.1037/pspa0000226,control,P02723,3.813,3.404,4.03,43,NB,Other,2019-05-03,959394,0,combined_row_2723
S2724,10.1037/pspa0000226,treatment_a,P02724,3.314,5.338,5.65,19,F,BA,2019-07-25,2071296,0,combined_row_2724
S2725,10.1073/pnas.1209746109,treatment_b,P02725,4.277,3.582,3.06,33,M,HS,2019-02-01,1883081,0,combined_row_2725
S2726,10.1177/0956797615575277,treatment_a,P02726,4.703,3.924,4.53,32,M,HS,2019-07-10,269415,1,combined_row_2726
S2727,10.1037/pspa0000226,treatment_a,P02727,5.655,3.522,3.67,42,NB,Other,2019-09-19,1319273,0,combined_row_2727
S2728,10.1073/pnas.1209746109,treatment_a,P02728,3.063,5.1,5.09,43,M,HS,2019-01-15,2145179,1,combined_row_2728
S2729,10.1073/pnas.1209746109,treatment_a,P02729,1.514,3.993,5.75,38,F,MA,2019-10-07,1027202,0,combined_row_2729
S2730,10.1073/pnas.1209746109,treatment_a,P02730,3.165,3.371,4.93,22,M,HS,2019-10-23,1954711,0,combined_row_2730
S2731,10.1073/pnas.1209746109,treatment_a,P02731,3.953,3.434,5.55,23,F,MA,2019-10-14,2057953,0,combined_row_2731
S2732,10.1177/0956797614520714,control,P02732,5.043,3.249,4.17,60,F,PhD,2019-12-11,1748777,0,combined_row_2732
S2733,10.1177/0956797614520714,treatment_b,P02733,5.867,3.707,4.37,64,F,MA,2019-04-01,412369,0,combined_row_2733
S2734,10.1177/0956797614520714,treatment_a,P02734,2.496,2.037,3.4,31,NB,PhD,2019-12-04,2183294,0,combined_row_2734
S2735,10.1037/pspa0000226,control,P02735,5.55,4.401,6.57,45,NB,BA,2019-05-17,2257480,0,combined_row_2735
S2736,10.1177/0956797614520714,control,P02736,3.921,4.237,3.59,40,F,PhD,2019-06-22,1201738,0,combined_row_2736
S2737,10.1177/0956797614520714,treatment_a,P02737,3.856,3.05,4.66,62,M,BA,2019-05-19,1022040,0,combined_row_2737
S2738,10.1037/pspa0000226,treatment_b,P02738,4.653,2.164,6.2,45,M,MA,2019-06-18,604749,0,combined_row_2738
S2739,10.1177/0956797614520714,treatment_a,P02739,3.896,3.909,5.3,26,F,HS,2019-07-23,968437,0,combined_row_2739
S2740,10.1177/0956797615575277,treatment_a,P02740,4.084,3.087,5.5,55,F,Other,2019-08-01,606243,0,combined_row_2740
S2741,10.1177/0956797615575277,treatment_a,P02741,2.184,3.953,5.15,34,NB,BA,2019-08-23,595472,0,combined_row_2741
S2742,10.1037/pspa0000226,treatment_a,P02742,6.394,4.941,4.7,27,F,MA,2019-03-20,409681,0,combined_row_2742
S2743,10.1177/0956797614520714,treatment_a,P02743,4.642,3.79,4.3,25,NB,HS,2019-02-27,1550291,0,combined_row_2743
S2744,10.1037/pspa0000226,control,P02744,2.68,4.367,4.27,53,F,MA,2019-12-20,2337004,0,combined_row_2744
S2745,10.1073/pnas.1209746109,control,P02745,6.293,3.81,4.59,30,F,MA,2019-11-13,394890,0,combined_row_2745
S2746,10.1037/pspa0000226,treatment_a,P02746,4.273,4.735,5.86,31,M,HS,2019-05-22,1280582,0,combined_row_2746
S2747,10.1037/pspa0000226,treatment_b,P02747,7.057,2.193,5.57,44,F,MA,2019-12-14,474470,0,combined_row_2747
S2748,10.1177/0956797614520714,control,P02748,4.215,3.953,4.03,26,F,HS,2019-07-07,522302,0,combined_row_2748
S2749,10.1037/pspa0000226,treatment_a,P02749,5.354,4.413,4.27,63,F,HS,2019-03-07,1914176,0,combined_row_2749
S2750,10.1073/pnas.1209746109,treatment_b,P02750,3.214,2.945,4.21,45,F,BA,2019-06-21,457317,0,combined_row_2750
S2751,10.1037/pspa0000226,treatment_a,P02751,4.158,5.494,5.84,60,M,Other,2019-12-08,933652,0,combined_row_2751
S2752,10.1177/0956797614520714,treatment_b,P02752,6.173,4.912,6.35,43,M,HS,2019-03-13,1188309,0,combined_row_2752
S2753,10.1177/0956797615575277,treatment_b,P02753,5.379,2.839,5.27,29,F,BA,2019-10-14,1259039,0,combined_row_2753
S2754,10.1177/0956797615575277,control,P02754,3.905,4.274,3.74,45,NB,Other,2019-07-17,653812,0,combined_row_2754
S2755,10.1073/pnas.1209746109,control,P02755,3.341,6.033,5.15,19,F,Other,2019-01-11,2275818,0,combined_row_2755
S2756,10.1177/0956797615575277,treatment_a,P02756,5.743,3.445,3.97,60,NB,HS,2019-11-13,880027,0,combined_row_2756
S2757,10.1037/pspa0000226,treatment_b,P02757,7.068,4.455,3.92,19,NB,MA,2019-07-08,2142775,0,combined_row_2757
S2758,10.1037/pspa0000226,control,P02758,3.647,5.573,3.63,43,NB,HS,2019-04-05,978015,0,combined_row_2758
S2759,10.1177/0956797615575277,control,P02759,4.364,3.777,4.47,57,F,Other,2019-08-15,1133694,0,combined_row_2759
S2760,10.1177/0956797614520714,treatment_b,P02760,3.732,4.997,3.08,55,F,MA,2019-02-19,792572,0,combined_row_2760
S2761,10.1037/pspa0000226,treatment_a,P02761,4.306,3.48,4.45,43,M,HS,2019-04-23,2393359,0,combined_row_2761
S2762,10.1177/0956797615575277,treatment_a,P02762,4.608,4.769,4.77,45,M,HS,2019-03-12,1403325,0,combined_row_2762
S2763,10.1177/0956797614520714,control,P02763,5.059,5.35,4.27,33,M,Other,2019-12-05,876792,0,combined_row_2763
S2764,10.1177/0956797614520714,treatment_b,P02764,4.196,1.554,5.43,28,M,HS,2019-08-22,2368178,0,combined_row_2764
S2765,10.1073/pnas.1209746109,control,P02765,3.934,3.308,4.33,36,F,MA,2019-03-06,191196,0,combined_row_2765
S2766,10.1073/pnas.1209746109,control,P02766,4.997,2.512,3.96,53,F,BA,2019-09-16,1242770,0,combined_row_2766
S2767,10.1073/pnas.1209746109,treatment_a,P02767,4.206,3.316,4.36,31,NB,PhD,2019-06-03,838548,0,combined_row_2767
S2768,10.1177/0956797615575277,treatment_a,P02768,3.67,3.126,6.06,19,M,MA,2019-02-02,2332800,0,combined_row_2768
S2769,10.1177/0956797615575277,treatment_b,P02769,3.603,3.637,5.58,29,F,HS,2019-01-07,1934651,1,combined_row_2769
S2770,10.1037/pspa0000226,control,P02770,5.42,4.347,5.51,27,NB,Other,2019-04-01,978598,0,combined_row_2770
S2771,10.1177/0956797614520714,treatment_b,P02771,3.888,6.74,4.74,25,M,Other,2019-03-28,306398,0,combined_row_2771
S2772,10.1073/pnas.1209746109,treatment_a,P02772,5.21,3.64,4.45,45,M,Other,2019-07-27,2156546,0,combined_row_2772
S2773,10.1177/0956797615575277,control,P02773,4.519,5.579,4.98,34,M,HS,2019-07-04,2008272,0,combined_row_2773
S2774,10.1037/pspa0000226,control,P02774,5.469,4.911,5.19,36,NB,MA,2019-09-01,598811,0,combined_row_2774
S2775,10.1073/pnas.1209746109,treatment_a,P02775,3.944,4.075,6.42,28,F,HS,2019-10-05,1420331,0,combined_row_2775
S2776,10.1177/0956797615575277,control,P02776,3.74,3.729,5.14,57,M,Other,2019-10-23,1923581,0,combined_row_2776
S2777,10.1177/0956797614520714,control,P02777,4.156,4.27,4.77,33,NB,BA,2019-03-22,381302,0,combined_row_2777
S2778,10.1177/0956797614520714,treatment_a,P02778,5.117,3.035,4.09,33,F,MA,2019-12-02,1463719,0,combined_row_2778
S2779,10.1037/pspa0000226,control,P02779,6.34,3.238,4.52,20,M,HS,2019-02-11,847554,0,combined_row_2779
S2780,10.1177/0956797615575277,treatment_b,P02780,3.055,3.13,3.6,47,M,Other,2019-09-18,923097,0,combined_row_2780
S2781,10.1177/0956797614520714,control,P02781,5.46,3.724,3.2,19,F,MA,2019-09-26,2308604,1,combined_row_2781
S2782,10.1037/pspa0000226,control,P02782,2.843,4.296,4.27,37,F,BA,2019-10-08,1723403,0,combined_row_2782
S2783,10.1177/0956797615575277,treatment_b,P02783,4.701,2.485,3.92,20,F,MA,2019-10-14,2037886,0,combined_row_2783
S2784,10.1037/pspa0000226,treatment_b,P02784,6.356,2.424,4.02,24,NB,BA,2019-08-19,1117425,1,combined_row_2784
S2785,10.1177/0956797615575277,treatment_a,P02785,1.363,4.284,4.43,61,M,HS,2019-07-01,1675877,0,combined_row_2785
S2786,10.1037/pspa0000226,control,P02786,4.824,3.928,4.63,40,NB,BA,2019-03-04,1040277,0,combined_row_2786
S2787,10.1037/pspa0000226,control,P02787,5.94,3.853,4.88,65,M,BA,2019-11-17,2345162,0,combined_row_2787
S2788,10.1177/0956797614520714,control,P02788,5.765,3.017,3.34,35,M,HS,2019-12-04,1213546,0,combined_row_2788
S2789,10.1037/pspa0000226,treatment_b,P02789,6.229,2.64,5.26,39,NB,PhD,2019-01-26,1104117,0,combined_row_2789
S2790,10.1037/pspa0000226,treatment_b,P02790,4.904,2.747,4.75,40,F,Other,2019-06-24,2327910,0,combined_row_2790
S2791,10.1073/pnas.1209746109,treatment_b,P02791,4.633,3.112,5.1,43,NB,BA,2019-01-23,215873,0,combined_row_2791
S2792,10.1037/pspa0000226,control,P02792,6.064,3.064,5.01,55,F,MA,2019-05-11,2120095,0,combined_row_2792
S2793,10.1177/0956797615575277,treatment_a,P02793,4.104,5.528,5.78,28,NB,PhD,2019-03-13,1620155,0,combined_row_2793
S2794,10.1177/0956797614520714,treatment_a,P02794,4.827,3.998,3.5,54,M,PhD,2019-01-26,1266809,0,combined_row_2794
S2795,10.1177/0956797614520714,treatment_b,P02795,1.528,3.579,3.96,65,M,PhD,2019-10-23,1980167,0,combined_row_2795
S2796,10.1177/0956797615575277,treatment_a,P02796,2.69,3.161,4.97,61,M,MA,2019-07-22,482171,0,combined_row_2796
S2797,10.1177/0956797615575277,control,P02797,6.302,3.723,3.01,31,M,PhD,2019-11-22,590461,0,combined_row_2797
S2798,10.1037/pspa0000226,treatment_a,P02798,4.71,4.185,4.91,61,NB,BA,2019-06-22,287125,0,combined_row_2798
S2799,10.1073/pnas.1209746109,treatment_a,P02799,3.66,3.769,4.61,30,NB,Other,2019-06-10,237269,0,combined_row_2799
S2800,10.1177/0956797614520714,treatment_a,P02800,4.158,2.733,4.47,26,F,MA,2019-11-25,361269,0,combined_row_2800
S2801,10.1177/0956797614520714,control,P02801,4.788,1.508,6.1,43,F,BA,2019-03-15,1177795,0,combined_row_2801
S2802,10.1177/0956797615575277,control,P02802,3.722,3.587,5.85,34,F,HS,2019-04-05,716698,0,combined_row_2802
S2803,10.1037/pspa0000226,treatment_a,P02803,5.623,4.228,3.73,55,F,MA,2019-06-12,1625677,0,combined_row_2803
S2804,10.1073/pnas.1209746109,control,P02804,2.877,4.702,5.19,48,F,HS,2019-04-14,1476745,0,combined_row_2804
S2805,10.1177/0956797615575277,treatment_b,P02805,4.296,4.803,3.94,24,F,Other,2019-04-22,571092,0,combined_row_2805
S2806,10.1177/0956797614520714,treatment_a,P02806,5.787,3.131,3.8,18,M,MA,2019-01-15,1879620,0,combined_row_2806
S2807,10.1177/0956797614520714,control,P02807,6.279,2.366,4.43,63,NB,HS,2019-06-13,1421680,0,combined_row_2807
S2808,10.1177/0956797615575277,control,P02808,4.275,2.795,3.35,41,F,MA,2019-06-19,1576565,1,combined_row_2808
S2809,10.1037/pspa0000226,control,P02809,4.151,2.884,4.08,52,F,MA,2019-04-08,754193,0,combined_row_2809
S2810,10.1177/0956797614520714,treatment_b,P02810,4.502,3.746,4.72,61,M,HS,2019-01-17,926347,0,combined_row_2810
S2811,10.1177/0956797614520714,treatment_a,P02811,2.743,3.224,6.51,45,F,HS,2019-03-22,950751,0,combined_row_2811
S2812,10.1037/pspa0000226,treatment_a,P02812,4.258,5.083,4.62,43,M,PhD,2019-10-02,1990538,0,combined_row_2812
S2813,10.1037/pspa0000226,control,P02813,4.889,3.634,4.79,20,M,BA,2019-10-28,1055708,0,combined_row_2813
S2814,10.1073/pnas.1209746109,treatment_a,P02814,4.982,2.858,5.35,28,M,PhD,2019-03-24,489899,0,combined_row_2814
S2815,10.1177/0956797614520714,treatment_b,P02815,4.641,5.166,5.15,22,NB,Other,2019-03-19,1765130,0,combined_row_2815
S2816,10.1177/0956797614520714,control,P02816,6.441,4.616,5.01,19,M,HS,2019-03-06,1932812,1,combined_row_2816
S2817,10.1073/pnas.1209746109,treatment_b,P02817,4.973,4.159,5.09,65,F,BA,2019-08-25,407084,0,combined_row_2817
S2818,10.1177/0956797615575277,treatment_a,P02818,5.831,3.697,4.01,46,F,Other,2019-03-02,1858683,0,combined_row_2818
S2819,10.1177/0956797614520714,treatment_b,P02819,3.291,2.367,5.0,23,F,PhD,2019-10-18,402364,0,combined_row_2819
S2820,10.1177/0956797615575277,treatment_a,P02820,4.226,3.554,4.27,55,F,BA,2019-12-09,2239695,0,combined_row_2820
S2821,10.1037/pspa0000226,treatment_b,P02821,5.256,2.632,6.48,46,F,MA,2019-06-06,1697445,0,combined_row_2821
S2822,10.1037/pspa0000226,treatment_b,P02822,2.568,3.132,5.13,49,F,Other,2019-05-01,2031864,1,combined_row_2822
S2823,10.1177/0956797615575277,treatment_a,P02823,3.941,4.72,5.04,45,M,BA,2019-10-17,2277668,0,combined_row_2823
S2824,10.1177/0956797614520714,treatment_b,P02824,4.11,3.485,5.76,21,F,BA,2019-09-26,795000,0,combined_row_2824
S2825,10.1073/pnas.1209746109,treatment_b,P02825,3.777,3.111,5.14,39,F,PhD,2019-02-21,2344034,0,combined_row_2825
S2826,10.1073/pnas.1209746109,treatment_a,P02826,4.691,2.714,5.83,52,F,HS,2019-04-03,1863674,0,combined_row_2826
