study_id,paper_doi,condition,participant_id,dv_primary,dv_secondary,manipulation_check,age,gender,education,session_date,response_time_ms,attrition_flag,note
S1960,10.1177/0956797615575277,treatment_b,P01960,5.61,4.2,5.57,48,F,Other,2019-12-18,1699350,0,upd2_reanalysis_row_1960
S1961,10.1177/0956797614520714,treatment_a,P01961,5.016,4.025,5.96,18,F,HS,2019-03-20,1550346,0,upd2_reanalysis_row_1961
S1962,10.1073/pnas.1209746109,control,P01962,3.279,5.245,4.78,53,F,PhD,2019-02-05,947584,0,upd2_reanalysis_row_1962
S1963,10.1177/0956797615575277,treatment_b,P01963,5.402,3.561,5.65,30,F,MA,2019-03-19,977344,0,upd2_reanalysis_row_1963
S1964,10.1177/0956797614520714,treatment_b,P01964,3.219,3.375,5.31,30,F,Other,2019-09-03,1011194,1,upd2_reanalysis_row_1964
S1965,10.1037/pspa0000226,control,P01965,5.404,3.863,4.95,59,F,PhD,2019-09-17,672622,0,upd2_reanalysis_row_1965
S1966,10.1177/0956797615575277,treatment_b,P01966,4.419,4.073,6.48,18,F,PhD,2019-08-15,715986,0,upd2_reanalysis_row_1966
S1967,10.1073/pnas.1209746109,control,P01967,5.13,3.369,4.15,29,M,PhD,2019-04-25,397604,0,upd2_reanalysis_row_1967
S1968,10.1037/pspa0000226,control,P01968,2.61,4.258,6.07,60,F,BA,2019-11-09,1815134,0,upd2_reanalysis_row_1968
S1969,10.1177/0956797615575277,control,P01969,5.51,5.219,6.22,28,M,Other,2019-02-18,2036499,0,upd2_reanalysis_row_1969
S1970,10.1073/pnas.1209746109,treatment_a,P01970,3.641,4.225,7.61,54,F,MA,2019-08-11,267968,0,upd2_reanalysis_row_1970
S1971,10.1177/0956797614520714,treatment_b,P01971,0.489,3.874,5.63,61,M,HS,2019-07-01,263635,0,upd2_reanalysis_row_1971
S1972,10.1073/pnas.1209746109,control,P01972,4.524,3.836,4.62,28,M,PhD,2019-01-12,277241,0,upd2_reanalysis_row_1972
S1973,10.1177/0956797614520714,treatment_a,P01973,4.022,5.637,3.59,56,F,HS,2019-01-19,1523539,0,upd2_reanalysis_row_1973
S1974,10.1177/0956797615575277,treatment_a,P01974,6.048,4.968,4.74,27,F,MA,2019-03-06,711655,0,upd2_reanalysis_row_1974
S1975,10.1037/pspa0000226,treatment_b,P01975,5.666,3.107,4.87,44,NB,PhD,2019-06-21,1699526,0,upd2_reanalysis_row_1975
S1976,10.1073/pnas.1209746109,treatment_a,P01976,4.192,3.498,4.65,40,F,HS,2019-04-03,313925,0,upd2_reanalysis_row_1976
S1977,10.1177/0956797615575277,control,P01977,4.008,4.37,6.03,30,F,BA,2019-09-10,2322255,1,upd2_reanalysis_row_1977
S1978,10.1177/0956797615575277,treatment_a,P01978,5.488,5.063,4.35,46,NB,BA,2019-08-23,1078862,1,upd2_reanalysis_row_1978
S1979,10.1073/pnas.1209746109,treatment_b,P01979,6.239,3.471,4.85,19,NB,PhD,2019-09-21,2121057,0,upd2_reanalysis_row_1979
S1980,10.1073/pnas.1209746109,control,P01980,4.212,3.625,4.29,32,F,BA,2019-03-01,489317,1,upd2_reanalysis_row_1980
S1981,10.1177/0956797614520714,treatment_a,P01981,4.413,4.802,4.95,62,F,HS,2019-07-27,571004,0,upd2_reanalysis_row_1981
S1982,10.1037/pspa0000226,treatment_a,P01982,6.143,2.835,4.98,44,F,BA,2019-02-22,1732499,0,upd2_reanalysis_row_1982
S1983,10.1037/pspa0000226,control,P01983,3.488,2.889,4.82,26,M,PhD,2019-03-10,1173269,0,upd2_reanalysis_row_1983
S1984,10.1177/0956797614520714,treatment_b,P01984,6.286,4.739,4.6,21,M,Other,2019-02-15,788728,0,upd2_reanalysis_row_1984
S1985,10.1037/pspa0000226,treatment_a,P01985,3.877,3.315,4.19,51,NB,MA,2019-06-25,825147,1,upd2_reanalysis_row_1985
S1986,10.1073/pnas.1209746109,treatment_a,P01986,4.651,1.25,5.65,34,M,HS,2019-01-26,558415,0,upd2_reanalysis_row_1986
S1987,10.1037/pspa0000226,treatment_a,P01987,4.015,5.476,4.46,31,F,PhD,2019-04-28,1582467,0,upd2_reanalysis_row_1987
S1988,10.1177/0956797614520714,treatment_a,P01988,4.197,3.213,5.32,21,F,MA,2019-03-21,1655874,0,upd2_reanalysis_row_1988
S1989,10.1037/pspa0000226,control,P01989,4.643,5.905,3.83,23,F,MA,2019-11-20,644968,0,upd2_reanalysis_row_1989
S1990,10.1177/0956797614520714,treatment_b,P01990,4.561,3.355,4.81,29,F,HS,2019-07-03,964592,0,upd2_reanalysis_row_1990
S1991,10.1177/0956797615575277,control,P01991,6.347,3.614,6.17,62,F,PhD,2019-02-23,1053968,0,upd2_reanalysis_row_1991
S1992,10.1177/0956797614520714,treatment_b,P01992,5.467,4.398,4.4,21,F,HS,2019-02-01,1670520,0,upd2_reanalysis_row_1992
S1993,10.1177/0956797615575277,treatment_b,P01993,3.524,2.587,3.85,25,NB,HS,2019-05-09,1138553,0,upd2_reanalysis_row_1993
S1994,10.1037/pspa0000226,treatment_b,P01994,4.932,3.135,5.86,20,NB,Other,2019-06-14,2254010,0,upd2_reanalysis_row_1994
S1995,10.1073/pnas.1209746109,treatment_b,P01995,3.401,2.418,5.28,31,NB,HS,2019-06-12,1679034,0,upd2_reanalysis_row_1995
S1996,10.1073/pnas.1209746109,control,P01996,3.737,3.435,4.75,27,M,HS,2019-04-17,469397,0,upd2_reanalysis_row_1996
S1997,10.1177/0956797615575277,control,P01997,3.682,2.881,5.44,21,F,HS,2019-11-09,747292,0,upd2_reanalysis_row_1997
S1998,10.1177/0956797614520714,control,P01998,6.441,2.07,4.77,32,M,HS,2019-05-21,1002648,0,upd2_reanalysis_row_1998
S1999,10.1073/pnas.1209746109,treatment_b,P01999,4.019,2.636,5.99,27,NB,MA,2019-02-11,2242789,0,upd2_reanalysis_row_1999
S2000,10.1177/0956797615575277,control,P02000,2.847,3.662,4.33,30,F,MA,2019-04-16,824702,0,upd2_reanalysis_row_2000
S2001,10.1177/0956797614520714,treatment_a,P02001,2.243,3.66,4.24,61,M,HS,2019-08-19,951158,0,upd2_reanalysis_row_2001
S2002,10.1177/0956797614520714,treatment_b,P02002,5.46,3.236,3.78,53,F,HS,2019-02-04,1064412,0,upd2_reanalysis_row_2002
S2003,10.1177/0956797615575277,treatment_b,P02003,5.359,4.131,4.85,57,M,HS,2019-03-06,368228,0,upd2_reanalysis_row_2003
S2004,10.1073/pnas.1209746109,control,P02004,3.816,4.518,5.89,23,M,Other,2019-03-28,1903584,0,upd2_reanalysis_row_2004
S2005,10.1177/0956797614520714,control,P02005,6.513,2.488,5.09,42,F,BA,2019-06-15,1489970,0,upd2_reanalysis_row_2005
S2006,10.1037/pspa0000226,treatment_b,P02006,4.033,3.689,5.2,60,F,MA,2019-12-27,656882,0,upd2_reanalysis_row_2006
S2007,10.1073/pnas.1209746109,treatment_a,P02007,5.965,4.504,4.94,28,F,PhD,2019-04-13,1487207,0,upd2_reanalysis_row_2007
S2008,10.1073/pnas.1209746109,treatment_b,P02008,3.864,3.875,5.47,44,M,Other,2019-08-05,265325,0,upd2_reanalysis_row_2008
S2009,10.1177/0956797614520714,control,P02009,4.738,3.558,6.11,64,F,BA,2019-05-16,1095504,0,upd2_reanalysis_row_2009
S2010,10.1073/pnas.1209746109,control,P02010,6.19,3.279,3.95,35,F,MA,2019-02-10,1727565,0,upd2_reanalysis_row_2010
S2011,10.1177/0956797614520714,treatment_b,P02011,5.021,2.857,5.27,61,F,MA,2019-04-15,646228,0,upd2_reanalysis_row_2011
S2012,10.1073/pnas.1209746109,treatment_a,P02012,2.398,4.081,5.21,58,F,PhD,2019-01-19,1535390,0,upd2_reanalysis_row_2012
S2013,10.1037/pspa0000226,treatment_b,P02013,1.913,2.29,4.35,27,NB,HS,2019-07-09,2182488,0,upd2_reanalysis_row_2013
S2014,10.1177/0956797615575277,control,P02014,1.738,3.934,5.38,42,F,BA,2019-10-08,906942,0,upd2_reanalysis_row_2014
S2015,10.1177/0956797615575277,treatment_a,P02015,3.845,2.571,4.05,37,F,MA,2019-08-02,254632,0,upd2_reanalysis_row_2015
S2016,10.1073/pnas.1209746109,treatment_a,P02016,4.897,5.378,5.06,54,M,HS,2019-06-11,333238,0,upd2_reanalysis_row_2016
S2017,10.1073/pnas.1209746109,treatment_a,P02017,6.479,2.831,5.33,21,F,BA,2019-08-21,1574881,0,upd2_reanalysis_row_2017
S2018,10.1177/0956797615575277,treatment_a,P02018,4.165,3.506,6.11,31,F,HS,2019-10-25,1828380,0,upd2_reanalysis_row_2018
S2019,10.1177/0956797614520714,treatment_a,P02019,3.103,4.407,4.67,50,M,PhD,2019-08-20,2136899,0,upd2_reanalysis_row_2019
S2020,10.1177/0956797615575277,treatment_b,P02020,4.288,4.136,5.33,29,NB,MA,2019-04-13,1747973,1,upd2_reanalysis_row_2020
S2021,10.1037/pspa0000226,control,P02021,1.62,3.285,3.95,32,M,MA,2019-01-27,1017267,0,upd2_reanalysis_row_2021
S2022,10.1177/0956797615575277,treatment_b,P02022,5.078,4.333,6.86,63,F,PhD,2019-07-04,326880,0,upd2_reanalysis_row_2022
S2023,10.1177/0956797614520714,treatment_a,P02023,5.447,2.936,4.22,35,F,MA,2019-01-16,2023650,0,upd2_reanalysis_row_2023
S2024,10.1177/0956797614520714,control,P02024,3.612,4.17,6.05,42,M,PhD,2019-09-28,1782675,0,upd2_reanalysis_row_2024
S2025,10.1177/0956797614520714,treatment_a,P02025,4.051,3.537,6.24,50,M,HS,2019-08-08,872808,0,upd2_reanalysis_row_2025
S2026,10.1073/pnas.1209746109,control,P02026,2.835,2.404,5.59,36,F,PhD,2019-04-20,932036,0,upd2_reanalysis_row_2026
S2027,10.1177/0956797615575277,control,P02027,4.358,2.926,5.81,45,F,MA,2019-04-05,1892354,0,upd2_reanalysis_row_2027
S2028,10.1037/pspa0000226,control,P02028,3.089,4.399,4.97,56,NB,PhD,2019-01-18,972647,0,upd2_reanalysis_row_2028
S2029,10.1177/0956797614520714,treatment_b,P02029,5.085,3.805,4.02,28,F,PhD,2019-04-11,1076791,0,upd2_reanalysis_row_2029
S2030,10.1177/0956797614520714,treatment_b,P02030,7.183,5.195,4.48,59,M,MA,2019-02-09,721523,0,upd2_reanalysis_row_2030
S2031,10.1177/0956797615575277,treatment_b,P02031,6.815,3.144,4.12,46,M,PhD,2019-02-11,1763777,0,upd2_reanalysis_row_2031
S2032,10.1037/pspa0000226,treatment_b,P02032,4.84,4.963,6.43,43,M,BA,2019-07-25,513910,0,upd2_reanalysis_row_2032
S2033,10.1177/0956797615575277,control,P02033,5.804,5.335,6.29,51,M,PhD,2019-08-26,1204235,0,upd2_reanalysis_row_2033
S2034,10.1177/0956797615575277,control,P02034,3.497,4.167,4.68,31,F,HS,2019-06-28,1856887,0,upd2_reanalysis_row_2034
S2035,10.1037/pspa0000226,treatment_a,P02035,4.513,4.107,4.56,53,M,HS,2019-05-17,949862,0,upd2_reanalysis_row_2035
S2036,10.1073/pnas.1209746109,control,P02036,4.113,5.135,4.26,62,F,PhD,2019-03-23,550116,0,upd2_reanalysis_row_2036
S2037,10.1177/0956797614520714,treatment_a,P02037,4.628,3.39,3.84,28,M,BA,2019-06-12,714426,0,upd2_reanalysis_row_2037
S2038,10.1177/0956797615575277,treatment_b,P02038,5.097,4.262,3.78,38,M,HS,2019-07-17,2298575,0,upd2_reanalysis_row_2038
S2039,10.1037/pspa0000226,treatment_b,P02039,4.446,4.022,4.44,45,F,BA,2019-04-03,2211866,0,upd2_reanalysis_row_2039
S2040,10.1073/pnas.1209746109,treatment_a,P02040,5.107,2.732,4.65,47,F,MA,2019-11-27,1669818,0,upd2_reanalysis_row_2040
S2041,10.1177/0956797614520714,treatment_a,P02041,4.604,3.752,5.23,49,M,PhD,2019-10-27,1322013,0,upd2_reanalysis_row_2041
S2042,10.1177/0956797614520714,treatment_a,P02042,4.337,1.838,6.01,46,M,MA,2019-07-06,1785887,0,upd2_reanalysis_row_2042
S2043,10.1037/pspa0000226,control,P02043,4.085,3.461,5.23,23,M,Other,2019-02-04,413127,0,upd2_reanalysis_row_2043
S2044,10.1073/pnas.1209746109,control,P02044,6.013,2.183,5.03,42,M,BA,2019-04-08,1522664,0,upd2_reanalysis_row_2044
S2045,10.1073/pnas.1209746109,control,P02045,5.449,3.159,4.18,39,M,BA,2019-02-02,2379677,0,upd2_reanalysis_row_2045
S2046,10.1177/0956797614520714,treatment_a,P02046,4.763,3.622,5.52,56,M,HS,2019-01-04,1457991,0,upd2_reanalysis_row_2046
S2047,10.1037/pspa0000226,treatment_b,P02047,3.649,2.756,5.57,34,F,BA,2019-04-23,1310705,0,upd2_reanalysis_row_2047
S2048,10.1037/pspa0000226,treatment_b,P02048,4.792,3.001,5.55,19,F,PhD,2019-01-21,1522219,0,upd2_reanalysis_row_2048
S2049,10.1177/0956797615575277,treatment_a,P02049,5.735,3.744,4.07,54,M,MA,2019-07-10,1386008,0,upd2_reanalysis_row_2049
S2050,10.1037/pspa0000226,treatment_a,P02050,4.201,5.691,4.43,27,F,MA,2019-11-04,684674,0,upd2_reanalysis_row_2050
S2051,10.1177/0956797615575277,treatment_a,P02051,4.472,4.429,4.97,26,NB,Other,2019-02-26,1346333,0,upd2_reanalysis_row_2051
S2052,10.1037/pspa0000226,control,P02052,4.056,3.307,5.71,57,M,BA,2019-11-21,850449,0,upd2_reanalysis_row_2052
S2053,10.1073/pnas.1209746109,control,P02053,6.149,4.704,4.95,60,F,PhD,2019-08-19,1356767,0,upd2_reanalysis_row_2053
S2054,10.1073/pnas.1209746109,treatment_a,P02054,5.736,1.6,5.23,47,F,PhD,2019-02-23,789449,0,upd2_reanalysis_row_2054
S2055,10.1177/0956797614520714,treatment_a,P02055,4.603,3.859,5.2,20,F,PhD,2019-03-06,1316336,0,upd2_reanalysis_row_2055
S2056,10.1073/pnas.1209746109,treatment_b,P02056,3.572,4.152,5.82,23,F,HS,2019-10-14,1583645,0,upd2_reanalysis_row_2056
S2057,10.1073/pnas.1209746109,treatment_b,P02057,5.38,4.303,5.42,26,F,BA,2019-09-09,2347954,0,upd2_reanalysis_row_2057
S2058,10.1073/pnas.1209746109,treatment_a,P02058,4.834,4.333,5.85,30,F,MA,2019-01-15,2311604,0,upd2_reanalysis_row_2058
S2059,10.1037/pspa0000226,control,P02059,6.021,3.068,4.78,58,F,BA,2019-03-01,1992421,0,upd2_reanalysis_row_2059
S2060,10.1177/0956797615575277,control,P02060,5.762,2.744,4.73,34,F,HS,2019-07-03,2084759,0,upd2_reanalysis_row_2060
S2061,10.1037/pspa0000226,control,P02061,5.067,2.461,4.51,24,M,HS,2019-12-07,481969,0,upd2_reanalysis_row_2061
S2062,10.1177/0956797615575277,treatment_a,P02062,3.531,4.997,3.64,51,F,Other,2019-02-16,796752,0,upd2_reanalysis_row_2062
S2063,10.1177/0956797615575277,treatment_a,P02063,5.879,4.138,5.31,44,NB,HS,2019-02-02,1719029,1,upd2_reanalysis_row_2063
S2064,10.1037/pspa0000226,control,P02064,3.313,3.797,4.28,27,F,BA,2019-03-01,678506,0,upd2_reanalysis_row_2064
S2065,10.1177/0956797615575277,treatment_a,P02065,3.197,3.998,5.19,51,M,PhD,2019-12-27,822516,0,upd2_reanalysis_row_2065
S2066,10.1177/0956797615575277,treatment_a,P02066,5.332,5.59,5.15,23,M,Other,2019-07-14,818752,0,upd2_reanalysis_row_2066
S2067,10.1037/pspa0000226,control,P02067,6.218,3.982,4.28,44,M,Other,2019-07-23,1033014,0,upd2_reanalysis_row_2067
S2068,10.1177/0956797614520714,treatment_b,P02068,4.09,3.206,5.18,37,F,HS,2019-01-01,961422,0,upd2_reanalysis_row_2068
S2069,10.1177/0956797614520714,treatment_b,P02069,2.877,3.789,4.64,24,NB,HS,2019-09-18,2116063,0,upd2_reanalysis_row_2069
S2070,10.1177/0956797615575277,control,P02070,4.607,3.156,5.9,52,M,BA,2019-01-15,2030318,0,upd2_reanalysis_row_2070
S2071,10.1037/pspa0000226,treatment_b,P02071,5.889,3.502,4.59,18,M,HS,2019-01-16,299396,0,upd2_reanalysis_row_2071
S2072,10.1037/pspa0000226,control,P02072,5.447,3.68,5.82,54,NB,MA,2019-10-24,2351334,1,upd2_reanalysis_row_2072
S2073,10.1177/0956797615575277,treatment_a,P02073,4.35,5.811,4.37,54,NB,BA,2019-03-15,810927,0,upd2_reanalysis_row_2073
S2074,10.1037/pspa0000226,treatment_b,P02074,5.347,4.424,3.9,32,M,MA,2019-05-22,217899,0,upd2_reanalysis_row_2074
S2075,10.1073/pnas.1209746109,treatment_b,P02075,2.746,4.161,4.8,54,NB,Other,2019-03-07,1612862,0,upd2_reanalysis_row_2075
S2076,10.1177/0956797614520714,treatment_a,P02076,3.757,3.187,4.03,30,NB,MA,2019-03-21,2394403,1,upd2_reanalysis_row_2076
S2077,10.1073/pnas.1209746109,control,P02077,4.523,3.831,5.81,45,F,MA,2019-05-21,522674,0,upd2_reanalysis_row_2077
S2078,10.1177/0956797615575277,treatment_b,P02078,5.183,3.227,5.02,30,M,HS,2019-01-16,1084558,0,upd2_reanalysis_row_2078
S2079,10.1037/pspa0000226,control,P02079,4.257,5.173,4.79,32,F,BA,2019-09-21,995725,0,upd2_reanalysis_row_2079
S2080,10.1177/0956797614520714,control,P02080,2.791,3.921,5.05,29,F,MA,2019-11-27,881230,1,upd2_reanalysis_row_2080
S2081,10.1177/0956797615575277,control,P02081,2.085,2.558,4.09,53,M,HS,2019-01-19,2346130,0,upd2_reanalysis_row_2081
S2082,10.1177/0956797615575277,control,P02082,3.947,4.052,5.2,36,M,Other,2019-01-07,1624260,0,upd2_reanalysis_row_2082
S2083,10.1177/0956797615575277,treatment_b,P02083,4.788,3.41,6.3,38,F,BA,2019-05-28,1713237,0,upd2_reanalysis_row_2083
S2084,10.1177/0956797614520714,treatment_a,P02084,3.046,4.576,5.69,21,M,BA,2019-11-22,360816,0,upd2_reanalysis_row_2084
S2085,10.1177/0956797614520714,control,P02085,4.285,3.123,6.31,63,M,HS,2019-03-09,1841963,0,upd2_reanalysis_row_2085
S2086,10.1073/pnas.1209746109,control,P02086,4.202,3.212,3.7,31,M,HS,2019-12-25,1105358,0,upd2_reanalysis_row_2086
S2087,10.1177/0956797615575277,treatment_b,P02087,2.548,4.381,3.79,30,M,BA,2019-01-02,1620206,0,upd2_reanalysis_row_2087
S2088,10.1073/pnas.1209746109,treatment_a,P02088,5.3,4.747,4.62,63,F,BA,2019-05-18,1735021,0,upd2_reanalysis_row_2088
S2089,10.1177/0956797615575277,treatment_a,P02089,3.656,3.514,5.05,34,F,MA,2019-11-15,832023,0,upd2_reanalysis_row_2089
S2090,10.1037/pspa0000226,treatment_a,P02090,4.975,4.687,5.15,43,F,HS,2019-05-22,2022691,0,upd2_reanalysis_row_2090
S2091,10.1177/0956797614520714,treatment_b,P02091,4.884,2.969,5.04,44,NB,MA,2019-09-16,2170367,0,upd2_reanalysis_row_2091
S2092,10.1177/0956797614520714,treatment_b,P02092,2.445,1.18,4.34,20,M,PhD,2019-11-06,1368640,0,upd2_reanalysis_row_2092
S2093,10.1037/pspa0000226,control,P02093,5.386,5.077,5.0,20,NB,HS,2019-01-17,193710,0,upd2_reanalysis_row_2093
S2094,10.1177/0956797615575277,treatment_b,P02094,2.686,3.177,5.04,42,M,PhD,2019-03-08,1308897,0,upd2_reanalysis_row_2094
S2095,10.1177/0956797614520714,control,P02095,5.024,4.345,5.23,60,M,PhD,2019-08-15,2273681,0,upd2_reanalysis_row_2095
S2096,10.1177/0956797615575277,treatment_a,P02096,3.697,3.7,4.96,41,F,MA,2019-03-25,859847,0,upd2_reanalysis_row_2096
S2097,10.1177/0956797615575277,treatment_b,P02097,5.721,4.637,3.51,64,F,PhD,2019-12-25,1071309,1,upd2_reanalysis_row_2097
S2098,10.1037/pspa0000226,treatment_b,P02098,4.275,4.332,6.06,26,F,BA,2019-12-18,1964306,0,upd2_reanalysis_row_2098
S2099,10.1037/pspa0000226,treatment_a,P02099,7.048,3.452,5.26,41,F,Other,2019-12-01,1690300,1,upd2_reanalysis_row_2099
S2100,10.1177/0956797614520714,treatment_a,P02100,5.846,3.585,5.2,19,NB,BA,2019-01-01,706670,0,upd2_reanalysis_row_2100
S2101,10.1177/0956797615575277,control,P02101,5.455,2.937,5.4,29,F,Other,2019-04-05,1051039,0,upd2_reanalysis_row_2101
S2102,10.1073/pnas.1209746109,control,P02102,4.732,3.085,4.35,39,F,PhD,2019-06-26,1591454,0,upd2_reanalysis_row_2102
S2103,10.1177/0956797615575277,control,P02103,4.569,3.695,4.6,56,M,MA,2019-06-14,582015,0,upd2_reanalysis_row_2103
S2104,10.1037/pspa0000226,treatment_b,P02104,3.968,5.012,4.89,19,M,PhD,2019-03-05,2196835,0,upd2_reanalysis_row_2104
S2105,10.1177/0956797614520714,control,P02105,5.253,2.733,3.86,46,F,HS,2019-05-11,281703,0,upd2_reanalysis_row_2105
S2106,10.1177/0956797614520714,control,P02106,5.318,4.75,5.92,37,F,MA,2019-08-21,856056,0,upd2_reanalysis_row_2106
S2107,10.1177/0956797614520714,treatment_b,P02107,4.168,4.218,4.81,64,M,BA,2019-05-20,2026673,0,upd2_reanalysis_row_2107
S2108,10.1177/0956797615575277,treatment_b,P02108,6.194,3.638,4.86,22,M,MA,2019-10-14,1396327,0,upd2_reanalysis_row_2108
S2109,10.1177/0956797614520714,treatment_b,P02109,4.731,2.476,4.36,25,F,BA,2019-10-14,592608,0,upd2_reanalysis_row_2109
S2110,10.1073/pnas.1209746109,control,P02110,2.959,2.47,4.26,19,M,MA,2019-03-10,1864351,0,upd2_reanalysis_row_2110
S2111,10.1177/0956797614520714,treatment_b,P02111,4.385,4.884,5.09,39,F,HS,2019-05-26,203112,0,upd2_reanalysis_row_2111
S2112,10.1177/0956797614520714,treatment_a,P02112,4.946,2.157,4.34,65,F,BA,2019-09-15,2338544,0,upd2_reanalysis_row_2112
S2113,10.1177/0956797614520714,treatment_b,P02113,2.28,4.165,4.26,24,F,HS,2019-09-05,1507604,0,upd2_reanalysis_row_2113
S2114,10.1177/0956797615575277,treatment_a,P02114,2.777,4.188,5.19,20,M,Other,2019-06-12,450345,0,upd2_reanalysis_row_2114
S2115,10.1037/pspa0000226,control,P02115,3.098,3.598,4.71,27,M,Other,2019-11-20,1438592,0,upd2_reanalysis_row_2115
S2116,10.1177/0956797614520714,treatment_a,P02116,3.845,3.659,4.81,54,NB,HS,2019-08-24,2067687,0,upd2_reanalysis_row_2116
S2117,10.1177/0956797614520714,control,P02117,4.406,4.535,5.17,20,M,HS,2019-02-27,1630952,0,upd2_reanalysis_row_2117
S2118,10.1177/0956797614520714,treatment_a,P02118,3.688,3.178,3.89,26,M,Other,2019-02-11,943865,0,upd2_reanalysis_row_2118
S2119,10.1037/pspa0000226,treatment_a,P02119,3.141,2.586,4.91,58,NB,BA,2019-01-28,1880984,0,upd2_reanalysis_row_2119
S2120,10.1177/0956797615575277,treatment_a,P02120,5.788,4.234,4.21,58,F,Other,2019-11-07,1589250,0,upd2_reanalysis_row_2120
S2121,10.1177/0956797615575277,treatment_a,P02121,3.387,3.378,5.62,46,M,PhD,2019-01-28,1950447,0,upd2_reanalysis_row_2121
S2122,10.1177/0956797614520714,control,P02122,3.523,2.646,5.01,32,NB,HS,2019-09-23,2177306,0,upd2_reanalysis_row_2122
S2123,10.1177/0956797615575277,control,P02123,6.251,2.189,5.21,65,F,HS,2019-08-06,1001331,0,upd2_reanalysis_row_2123
S2124,10.1037/pspa0000226,treatment_b,P02124,4.639,4.106,5.25,29,F,PhD,2019-12-11,510405,0,upd2_reanalysis_row_2124
S2125,10.1037/pspa0000226,treatment_a,P02125,4.504,2.404,3.35,39,F,BA,2019-01-10,768824,0,upd2_reanalysis_row_2125
S2126,10.1177/0956797615575277,treatment_b,P02126,3.507,3.422,5.11,47,F,HS,2019-06-01,1528154,0,upd2_reanalysis_row_2126
S2127,10.1073/pnas.1209746109,control,P02127,5.846,5.447,5.66,65,F,PhD,2019-07-08,428034,0,upd2_reanalysis_row_2127
S2128,10.1177/0956797614520714,treatment_a,P02128,4.782,3.108,4.16,50,F,HS,2019-10-17,1459904,0,upd2_reanalysis_row_2128
S2129,10.1177/0956797615575277,treatment_b,P02129,4.74,4.155,5.87,50,F,BA,2019-12-20,589379,1,upd2_reanalysis_row_2129
S2130,10.1073/pnas.1209746109,treatment_b,P02130,6.183,3.685,4.83,36,F,Other,2019-12-02,1436069,0,upd2_reanalysis_row_2130
S2131,10.1073/pnas.1209746109,control,P02131,6.2,2.743,5.08,19,F,BA,2019-08-24,548942,0,upd2_reanalysis_row_2131
S2132,10.1073/pnas.1209746109,treatment_b,P02132,5.912,4.79,5.37,58,F,Other,2019-01-11,2086146,0,upd2_reanalysis_row_2132
S2133,10.1177/0956797615575277,control,P02133,3.353,3.058,4.46,41,M,Other,2019-03-26,364368,0,upd2_reanalysis_row_2133
S2134,10.1177/0956797614520714,treatment_a,P02134,4.674,3.454,6.61,56,F,Other,2019-10-08,654393,1,upd2_reanalysis_row_2134
S2135,10.1177/0956797614520714,treatment_b,P02135,5.454,2.339,4.84,23,M,HS,2019-02-02,242531,0,upd2_reanalysis_row_2135
S2136,10.1177/0956797615575277,treatment_a,P02136,5.042,4.74,5.2,54,M,BA,2019-10-25,502775,0,upd2_reanalysis_row_2136
S2137,10.1073/pnas.1209746109,control,P02137,3.625,4.311,4.61,38,F,HS,2019-06-19,476792,0,upd2_reanalysis_row_2137
S2138,10.1177/0956797615575277,treatment_a,P02138,5.238,4.577,5.18,40,M,HS,2019-08-06,716730,0,upd2_reanalysis_row_2138
S2139,10.1073/pnas.1209746109,treatment_a,P02139,4.61,5.478,3.93,23,M,HS,2019-10-13,1004184,0,upd2_reanalysis_row_2139
S2140,10.1177/0956797615575277,control,P02140,2.833,3.616,5.33,40,M,MA,2019-11-25,951979,0,upd2_reanalysis_row_2140
S2141,10.1037/pspa0000226,treatment_a,P02141,4.592,4.383,5.77,54,F,PhD,2019-10-25,1436319,0,upd2_reanalysis_row_2141
S2142,10.1037/pspa0000226,treatment_b,P02142,4.2,3.921,4.43,56,M,Other,2019-04-09,1704430,1,upd2_reanalysis_row_2142
S2143,10.1177/0956797615575277,control,P02143,1.565,4.098,5.59,43,M,Other,2019-08-15,741155,0,upd2_reanalysis_row_2143
S2144,10.1177/0956797615575277,control,P02144,4.913,4.525,3.82,58,M,PhD,2019-09-18,694051,0,upd2_reanalysis_row_2144
S2145,10.1037/pspa0000226,treatment_a,P02145,2.977,2.87,4.71,58,F,MA,2019-04-05,1586716,0,upd2_reanalysis_row_2145
S2146,10.1037/pspa0000226,treatment_a,P02146,4.179,1.831,4.17,48,F,Other,2019-01-13,1285537,0,upd2_reanalysis_row_2146
S2147,10.1073/pnas.1209746109,control,P02147,4.508,5.186,4.51,27,M,PhD,2019-09-18,232982,0,upd2_reanalysis_row_2147
S2148,10.1177/0956797614520714,control,P02148,4.309,4.078,5.02,54,F,HS,2019-11-18,2119041,0,upd2_reanalysis_row_2148
S2149,10.1073/pnas.1209746109,control,P02149,3.681,3.42,4.75,38,F,MA,2019-03-02,2008608,0,upd2_reanalysis_row_2149
S2150,10.1037/pspa0000226,treatment_b,P02150,6.528,4.167,4.66,43,F,HS,2019-05-18,205508,0,upd2_reanalysis_row_2150
S2151,10.1037/pspa0000226,control,P02151,2.581,3.393,5.14,51,M,PhD,2019-09-22,1927003,0,upd2_reanalysis_row_2151
S2152,10.1073/pnas.1209746109,treatment_b,P02152,4.99,3.855,4.78,44,M,MA,2019-12-24,337672,0,upd2_reanalysis_row_2152
