order_id,event_time_utc,instrument,side,qty,price,venue,settlement_date_system,settlement_date_correct,utc_offset_system,utc_offset_correct
ORD-0020241103000596,2024-11-03T14:29:48Z,NQZ4,BUY,2,4576.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000597,2024-11-03T14:29:51Z,NQZ4,BUY,3,4585.57,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000598,2024-11-03T14:29:54Z,NQZ4,BUY,9,4553.0,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000599,2024-11-03T14:29:57Z,NQZ4,BUY,7,4555.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000600,2024-11-03T14:30:00Z,NQZ4,SELL,2,4560.63,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000601,2024-11-03T14:30:03Z,NQZ4,SELL,8,4586.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000602,2024-11-03T14:30:06Z,ESZ4,BUY,2,4581.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000603,2024-11-03T14:30:09Z,ESZ4,BUY,3,4566.37,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000604,2024-11-03T14:30:12Z,ESZ4,SELL,5,4548.41,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000605,2024-11-03T14:30:15Z,NQZ4,SELL,2,4564.01,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000606,2024-11-03T14:30:18Z,ESZ4,SELL,8,4569.24,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000607,2024-11-03T14:30:21Z,NQZ4,BUY,1,4583.49,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000608,2024-11-03T14:30:24Z,ESZ4,BUY,3,4561.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000609,2024-11-03T14:30:27Z,ESZ4,SELL,1,4578.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000610,2024-11-03T14:30:30Z,ESZ4,SELL,3,4581.32,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000611,2024-11-03T14:30:33Z,ESZ4,BUY,7,4550.39,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000612,2024-11-03T14:30:36Z,ESZ4,SELL,8,4551.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000613,2024-11-03T14:30:39Z,ESZ4,BUY,4,4558.08,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000614,2024-11-03T14:30:42Z,NQZ4,BUY,5,4545.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000615,2024-11-03T14:30:45Z,NQZ4,SELL,6,4564.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000616,2024-11-03T14:30:48Z,ESZ4,BUY,9,4542.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000617,2024-11-03T14:30:51Z,NQZ4,BUY,2,4544.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000618,2024-11-03T14:30:54Z,NQZ4,SELL,1,4577.57,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000619,2024-11-03T14:30:57Z,ESZ4,BUY,6,4557.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000620,2024-11-03T14:31:00Z,ESZ4,BUY,10,4586.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000621,2024-11-03T14:31:03Z,ESZ4,SELL,1,4551.82,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000622,2024-11-03T14:31:06Z,NQZ4,BUY,9,4542.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000623,2024-11-03T14:31:09Z,ESZ4,BUY,7,4575.28,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000624,2024-11-03T14:31:12Z,ESZ4,BUY,2,4578.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000625,2024-11-03T14:31:15Z,ESZ4,SELL,6,4564.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000626,2024-11-03T14:31:18Z,ESZ4,BUY,4,4540.82,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000627,2024-11-03T14:31:21Z,NQZ4,BUY,7,4569.27,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000628,2024-11-03T14:31:24Z,NQZ4,BUY,5,4556.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000629,2024-11-03T14:31:27Z,ESZ4,BUY,2,4548.2,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000630,2024-11-03T14:31:30Z,NQZ4,BUY,8,4565.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000631,2024-11-03T14:31:33Z,ESZ4,BUY,7,4560.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000632,2024-11-03T14:31:36Z,ESZ4,SELL,3,4583.27,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000633,2024-11-03T14:31:39Z,NQZ4,BUY,10,4574.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000634,2024-11-03T14:31:42Z,ESZ4,BUY,5,4577.91,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000635,2024-11-03T14:31:45Z,ESZ4,BUY,10,4569.23,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000636,2024-11-03T14:31:48Z,NQZ4,BUY,6,4546.18,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000637,2024-11-03T14:31:51Z,ESZ4,SELL,8,4573.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000638,2024-11-03T14:31:54Z,NQZ4,SELL,4,4545.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000639,2024-11-03T14:31:57Z,ESZ4,SELL,2,4569.14,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000640,2024-11-03T14:32:00Z,NQZ4,SELL,10,4569.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000641,2024-11-03T14:32:03Z,ESZ4,BUY,4,4568.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000642,2024-11-03T14:32:06Z,ESZ4,SELL,6,4571.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000643,2024-11-03T14:32:09Z,ESZ4,BUY,6,4568.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000644,2024-11-03T14:32:12Z,ESZ4,SELL,9,4565.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000645,2024-11-03T14:32:15Z,ESZ4,SELL,3,4542.52,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000646,2024-11-03T14:32:18Z,ESZ4,SELL,5,4577.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000647,2024-11-03T14:32:21Z,NQZ4,SELL,4,4555.91,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000648,2024-11-03T14:32:24Z,NQZ4,BUY,3,4579.78,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000649,2024-11-03T14:32:27Z,ESZ4,BUY,5,4573.7,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000650,2024-11-03T14:32:30Z,NQZ4,BUY,7,4549.9,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000651,2024-11-03T14:32:33Z,NQZ4,BUY,7,4568.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000652,2024-11-03T14:32:36Z,NQZ4,SELL,1,4579.05,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000653,2024-11-03T14:32:39Z,ESZ4,SELL,2,4556.67,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000654,2024-11-03T14:32:42Z,ESZ4,SELL,1,4544.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000655,2024-11-03T14:32:45Z,NQZ4,BUY,1,4546.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000656,2024-11-03T14:32:48Z,ESZ4,BUY,1,4558.08,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000657,2024-11-03T14:32:51Z,ESZ4,SELL,9,4548.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000658,2024-11-03T14:32:54Z,ESZ4,SELL,10,4547.72,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000659,2024-11-03T14:32:57Z,ESZ4,SELL,4,4588.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000660,2024-11-03T14:33:00Z,ESZ4,BUY,3,4540.58,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000661,2024-11-03T14:33:03Z,ESZ4,BUY,9,4541.63,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000662,2024-11-03T14:33:06Z,ESZ4,SELL,6,4548.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000663,2024-11-03T14:33:09Z,NQZ4,SELL,1,4565.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000664,2024-11-03T14:33:12Z,ESZ4,BUY,9,4578.89,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000665,2024-11-03T14:33:15Z,NQZ4,SELL,5,4583.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000666,2024-11-03T14:33:18Z,ESZ4,SELL,6,4546.7,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000667,2024-11-03T14:33:21Z,ESZ4,BUY,7,4553.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000668,2024-11-03T14:33:24Z,NQZ4,SELL,1,4586.85,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000669,2024-11-03T14:33:27Z,NQZ4,BUY,5,4558.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000670,2024-11-03T14:33:30Z,NQZ4,SELL,1,4542.02,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000671,2024-11-03T14:33:33Z,ESZ4,BUY,7,4585.01,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000672,2024-11-03T14:33:36Z,ESZ4,BUY,10,4563.8,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000673,2024-11-03T14:33:39Z,NQZ4,BUY,3,4567.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000674,2024-11-03T14:33:42Z,ESZ4,SELL,6,4563.0,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000675,2024-11-03T14:33:45Z,ESZ4,SELL,7,4543.74,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000676,2024-11-03T14:33:48Z,ESZ4,BUY,2,4547.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000677,2024-11-03T14:33:51Z,ESZ4,BUY,8,4556.36,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000678,2024-11-03T14:33:54Z,ESZ4,BUY,6,4558.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000679,2024-11-03T14:33:57Z,ESZ4,SELL,4,4574.83,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000680,2024-11-03T14:34:00Z,ESZ4,BUY,10,4561.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000681,2024-11-03T14:34:03Z,ESZ4,BUY,10,4547.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000682,2024-11-03T14:34:06Z,ESZ4,SELL,2,4558.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000683,2024-11-03T14:34:09Z,ESZ4,SELL,2,4564.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000684,2024-11-03T14:34:12Z,NQZ4,BUY,9,4549.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000685,2024-11-03T14:34:15Z,ESZ4,BUY,10,4587.59,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000686,2024-11-03T14:34:18Z,NQZ4,SELL,7,4558.36,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000687,2024-11-03T14:34:21Z,NQZ4,SELL,3,4573.47,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000688,2024-11-03T14:34:24Z,NQZ4,SELL,1,4567.46,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000689,2024-11-03T14:34:27Z,ESZ4,BUY,4,4589.77,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000690,2024-11-03T14:34:30Z,ESZ4,BUY,9,4576.73,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000691,2024-11-03T14:34:33Z,ESZ4,SELL,3,4559.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000692,2024-11-03T14:34:36Z,ESZ4,BUY,4,4584.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000693,2024-11-03T14:34:39Z,ESZ4,SELL,9,4548.02,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000694,2024-11-03T14:34:42Z,ESZ4,BUY,4,4562.22,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000695,2024-11-03T14:34:45Z,NQZ4,SELL,6,4583.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000696,2024-11-03T14:34:48Z,NQZ4,BUY,9,4573.69,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000697,2024-11-03T14:34:51Z,ESZ4,BUY,8,4579.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000698,2024-11-03T14:34:54Z,NQZ4,BUY,10,4568.1,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000699,2024-11-03T14:34:57Z,ESZ4,BUY,8,4555.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000700,2024-11-03T14:35:00Z,ESZ4,SELL,3,4583.9,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000701,2024-11-03T14:35:03Z,ESZ4,BUY,9,4544.02,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000702,2024-11-03T14:35:06Z,ESZ4,BUY,4,4543.71,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000703,2024-11-03T14:35:09Z,ESZ4,BUY,10,4562.46,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000704,2024-11-03T14:35:12Z,NQZ4,BUY,4,4580.68,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000705,2024-11-03T14:35:15Z,ESZ4,BUY,2,4562.88,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000706,2024-11-03T14:35:18Z,ESZ4,SELL,2,4568.11,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000707,2024-11-03T14:35:21Z,NQZ4,SELL,9,4589.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000708,2024-11-03T14:35:24Z,ESZ4,SELL,5,4576.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000709,2024-11-03T14:35:27Z,ESZ4,SELL,1,4572.71,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000710,2024-11-03T14:35:30Z,NQZ4,SELL,5,4572.9,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000711,2024-11-03T14:35:33Z,ESZ4,SELL,4,4571.23,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000712,2024-11-03T14:35:36Z,NQZ4,SELL,8,4548.98,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000713,2024-11-03T14:35:39Z,ESZ4,SELL,6,4546.15,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000714,2024-11-03T14:35:42Z,ESZ4,SELL,10,4587.08,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000715,2024-11-03T14:35:45Z,ESZ4,BUY,8,4572.95,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000716,2024-11-03T14:35:48Z,ESZ4,SELL,3,4564.52,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000717,2024-11-03T14:35:51Z,NQZ4,SELL,8,4572.89,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000718,2024-11-03T14:35:54Z,ESZ4,BUY,6,4555.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000719,2024-11-03T14:35:57Z,NQZ4,BUY,8,4563.12,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000720,2024-11-03T14:36:00Z,ESZ4,SELL,4,4553.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000721,2024-11-03T14:36:03Z,NQZ4,SELL,5,4569.91,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000722,2024-11-03T14:36:06Z,NQZ4,SELL,4,4579.17,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000723,2024-11-03T14:36:09Z,NQZ4,SELL,9,4564.55,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000724,2024-11-03T14:36:12Z,ESZ4,SELL,10,4549.42,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000725,2024-11-03T14:36:15Z,NQZ4,BUY,9,4574.9,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000726,2024-11-03T14:36:18Z,NQZ4,SELL,7,4587.62,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000727,2024-11-03T14:36:21Z,NQZ4,SELL,9,4587.02,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000728,2024-11-03T14:36:24Z,ESZ4,SELL,10,4568.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000729,2024-11-03T14:36:27Z,ESZ4,BUY,7,4543.37,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000730,2024-11-03T14:36:30Z,NQZ4,SELL,4,4582.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000731,2024-11-03T14:36:33Z,ESZ4,BUY,3,4567.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000732,2024-11-03T14:36:36Z,NQZ4,SELL,10,4573.06,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000733,2024-11-03T14:36:39Z,NQZ4,SELL,9,4555.73,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000734,2024-11-03T14:36:42Z,ESZ4,BUY,6,4551.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000735,2024-11-03T14:36:45Z,ESZ4,BUY,1,4547.66,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000736,2024-11-03T14:36:48Z,NQZ4,SELL,1,4540.93,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000737,2024-11-03T14:36:51Z,NQZ4,SELL,5,4565.99,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000738,2024-11-03T14:36:54Z,NQZ4,SELL,1,4583.2,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000739,2024-11-03T14:36:57Z,ESZ4,SELL,3,4557.66,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000740,2024-11-03T14:37:00Z,NQZ4,SELL,6,4544.03,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000741,2024-11-03T14:37:03Z,NQZ4,SELL,2,4563.07,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000742,2024-11-03T14:37:06Z,NQZ4,SELL,6,4551.85,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000743,2024-11-03T14:37:09Z,NQZ4,BUY,9,4562.34,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000744,2024-11-03T14:37:12Z,NQZ4,BUY,2,4567.92,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000745,2024-11-03T14:37:15Z,NQZ4,SELL,1,4575.97,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000746,2024-11-03T14:37:18Z,ESZ4,SELL,4,4576.17,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000747,2024-11-03T14:37:21Z,ESZ4,SELL,3,4564.74,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000748,2024-11-03T14:37:24Z,ESZ4,BUY,1,4579.75,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000749,2024-11-03T14:37:27Z,ESZ4,SELL,1,4578.71,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000750,2024-11-03T14:37:30Z,NQZ4,BUY,9,4554.16,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000751,2024-11-03T14:37:33Z,ESZ4,SELL,9,4565.13,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000752,2024-11-03T14:37:36Z,NQZ4,SELL,6,4576.31,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000753,2024-11-03T14:37:39Z,NQZ4,SELL,2,4560.81,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000754,2024-11-03T14:37:42Z,ESZ4,BUY,5,4548.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000755,2024-11-03T14:37:45Z,NQZ4,SELL,8,4558.65,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000756,2024-11-03T14:37:48Z,ESZ4,BUY,1,4540.54,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000757,2024-11-03T14:37:51Z,NQZ4,BUY,10,4564.0,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000758,2024-11-03T14:37:54Z,ESZ4,BUY,6,4565.86,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000759,2024-11-03T14:37:57Z,ESZ4,BUY,1,4576.94,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000760,2024-11-03T14:38:00Z,NQZ4,SELL,10,4571.14,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000761,2024-11-03T14:38:03Z,ESZ4,BUY,5,4577.45,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000762,2024-11-03T14:38:06Z,NQZ4,SELL,3,4587.85,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000763,2024-11-03T14:38:09Z,ESZ4,SELL,7,4570.19,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000764,2024-11-03T14:38:12Z,NQZ4,BUY,1,4546.33,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000765,2024-11-03T14:38:15Z,ESZ4,SELL,6,4565.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000766,2024-11-03T14:38:18Z,NQZ4,SELL,7,4545.87,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000767,2024-11-03T14:38:21Z,NQZ4,BUY,4,4560.56,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000768,2024-11-03T14:38:24Z,NQZ4,SELL,10,4571.07,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000769,2024-11-03T14:38:27Z,ESZ4,BUY,2,4589.44,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000770,2024-11-03T14:38:30Z,ESZ4,SELL,3,4581.96,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000771,2024-11-03T14:38:33Z,NQZ4,BUY,2,4555.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000772,2024-11-03T14:38:36Z,ESZ4,SELL,5,4542.26,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000773,2024-11-03T14:38:39Z,ESZ4,BUY,8,4562.84,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000774,2024-11-03T14:38:42Z,NQZ4,SELL,7,4579.81,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000775,2024-11-03T14:38:45Z,ESZ4,BUY,6,4581.4,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000776,2024-11-03T14:38:48Z,NQZ4,BUY,10,4558.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000777,2024-11-03T14:38:51Z,NQZ4,SELL,1,4546.43,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000778,2024-11-03T14:38:54Z,ESZ4,BUY,3,4569.53,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000779,2024-11-03T14:38:57Z,NQZ4,SELL,10,4563.21,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000780,2024-11-03T14:39:00Z,ESZ4,BUY,9,4586.79,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000781,2024-11-03T14:39:03Z,ESZ4,BUY,1,4542.5,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000782,2024-11-03T14:39:06Z,NQZ4,BUY,3,4568.99,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000783,2024-11-03T14:39:09Z,ESZ4,SELL,8,4563.35,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000784,2024-11-03T14:39:12Z,ESZ4,SELL,5,4579.76,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000785,2024-11-03T14:39:15Z,ESZ4,BUY,6,4544.21,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000786,2024-11-03T14:39:18Z,ESZ4,BUY,2,4589.09,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000787,2024-11-03T14:39:21Z,NQZ4,SELL,6,4554.38,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000788,2024-11-03T14:39:24Z,NQZ4,BUY,8,4570.61,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000789,2024-11-03T14:39:27Z,NQZ4,SELL,5,4587.03,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000790,2024-11-03T14:39:30Z,NQZ4,SELL,3,4567.25,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000791,2024-11-03T14:39:33Z,ESZ4,BUY,7,4574.89,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000792,2024-11-03T14:39:36Z,NQZ4,SELL,5,4558.89,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000793,2024-11-03T14:39:39Z,NQZ4,BUY,7,4563.3,CME,2024-11-04,2024-11-04,-04:00,-05:00
ORD-0020241103000794,2024-11-03T14:39:42Z,NQZ4,BUY,8,4553.64,CME,2024-11-04,2024-11-04,-04:00,-05:00
